#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520530963028139490,1.2292598434,-0.3611026213,1.2335931764,0.9998758190,-0.0091886354,-0.0056570440,0.0114853574
1520530963036473490,1.2291772811,-0.3608039868,1.2333632304,0.9999029451,-0.0065952766,-0.0051387220,0.0111443370
1520530963044806490,1.2294845880,-0.3613677402,1.2340824424,0.9998715907,-0.0084717189,-0.0074774751,0.0113630735
1520530963053139490,1.2293842714,-0.3610503664,1.2338108951,0.9998971789,-0.0054876899,-0.0068663294,0.0113300644
1520530963061473490,1.2297664168,-0.3616365385,1.2344589634,0.9998625330,-0.0084954110,-0.0084404833,0.0114674065
1520530963069806490,1.2296484319,-0.3612563657,1.2341071064,0.9998896811,-0.0067413391,-0.0069246533,0.0112795934
1520530963078139490,1.2299967878,-0.3618853414,1.2347607094,0.9998533037,-0.0093545476,-0.0084857817,0.0115695769
1520530963086473490,1.2298462670,-0.3614326553,1.2344541691,0.9998886721,-0.0048560629,-0.0088354465,0.0109998640
1520530963094806490,1.2298187362,-0.3615492801,1.2346883134,0.9998715616,-0.0029050264,-0.0107281880,0.0115467367
1520530963103140490,1.2295724769,-0.3619572382,1.2348290333,0.9998520760,-0.0055821295,-0.0104194558,0.0124940362
1520530963111473490,1.2298279610,-0.3622469435,1.2349395606,0.9998532483,-0.0056531659,-0.0110459649,0.0118114426
1520530963119806490,1.2299590289,-0.3624495683,1.2351465186,0.9998319675,-0.0055635901,-0.0122451065,0.0124555415
1520530963128140490,1.2297270011,-0.3625277934,1.2351617338,0.9998088191,-0.0058168608,-0.0122876110,0.0140536103
1520530963136473490,1.2299651419,-0.3626132558,1.2353861680,0.9997899808,-0.0033744868,-0.0148143429,0.0137529007
1520530963144806490,1.2303993661,-0.3631316422,1.2357585791,0.9997572813,-0.0060589406,-0.0155636907,0.0143679939
1520530963153139490,1.2302870775,-0.3625845782,1.2353489684,0.9997583983,-0.0030922592,-0.0155585750,0.0152155720
1520530963161473490,1.2307711344,-0.3630931367,1.2357391806,0.9997213183,-0.0039348548,-0.0169005729,0.0160054139
1520530963169806490,1.2307938586,-0.3626375075,1.2353095650,0.9997204279,-0.0002359920,-0.0167716173,0.0166650267
1520530963178139490,1.2313411270,-0.3631257006,1.2357834394,0.9996744378,-0.0012631177,-0.0190336038,0.0169453511
1520530963186473490,1.2313797570,-0.3624494158,1.2352957133,0.9996580998,0.0037013509,-0.0189319744,0.0176511724
1520530963194806490,1.2318441882,-0.3630287047,1.2357037098,0.9996194257,0.0005462991,-0.0198831608,0.0191145284
1520530963203139490,1.2318872759,-0.3624884679,1.2352584281,0.9996011998,0.0042525885,-0.0194840545,0.0199932124
1520530963211473490,1.2323641402,-0.3628142824,1.2357911177,0.9995266876,0.0034048737,-0.0218017076,0.0214357904
1520530963219806490,1.2325663487,-0.3620360240,1.2352332819,0.9995078860,0.0084741691,-0.0208213355,0.0218779868
1520530963228140490,1.2331555853,-0.3625206462,1.2356671130,0.9994697736,0.0057559554,-0.0221645455,0.0231467826
1520530963236473490,1.2332242608,-0.3615059643,1.2352568258,0.9993484416,0.0122966248,-0.0226436655,0.0252734981
1520530963244806490,1.2338321056,-0.3620055541,1.2357406083,0.9993331733,0.0074680652,-0.0236037717,0.0268383794
1520530963253140490,1.2340569779,-0.3611321271,1.2352191184,0.9992963800,0.0117673370,-0.0222710920,0.0277898016
1520530963261473490,1.2346836291,-0.3615429863,1.2356997843,0.9992597985,0.0080725229,-0.0233411673,0.0294937178
1520530963269806490,1.2348935524,-0.3607144263,1.2353967791,0.9991929462,0.0130753516,-0.0233469855,0.0299567975
1520530963278139490,1.2354274802,-0.3611642624,1.2359308610,0.9991775662,0.0086314942,-0.0240171973,0.0315097257
1520530963286473490,1.2355841378,-0.3603422651,1.2356393974,0.9991180340,0.0129801231,-0.0237670421,0.0320904685
1520530963294806490,1.2356515719,-0.3601615478,1.2358114793,0.9990758022,0.0125428591,-0.0231383643,0.0339828534
1520530963303139490,1.2364442714,-0.3609009112,1.2365930521,0.9991106689,0.0076211243,-0.0250852791,0.0330229986
1520530963311473490,1.2362158417,-0.3601418662,1.2363246178,0.9990750109,0.0108505932,-0.0233328232,0.0344523823
1520530963319806490,1.2369277672,-0.3609667160,1.2371545703,0.9991228628,0.0055413929,-0.0250585240,0.0330887955
1520530963328139490,1.2367537818,-0.3604346153,1.2370599642,0.9990993110,0.0071679287,-0.0242549210,0.0340717833
1520530963336473490,1.2371449812,-0.3609798696,1.2378819216,0.9991022568,0.0022748718,-0.0255624518,0.0337055840
1520530963344806490,1.2371238374,-0.3606911485,1.2376286107,0.9991722644,0.0027822019,-0.0234192018,0.0331449313
1520530963353140490,1.2375059781,-0.3614398796,1.2383850885,0.9991813761,-0.0014953237,-0.0239993320,0.0325326571
1520530963361473490,1.2374562247,-0.3611503615,1.2381939580,0.9992207269,-0.0001009930,-0.0228486031,0.0321849359
1520530963369806490,1.2378971149,-0.3617839190,1.2388796507,0.9992148432,-0.0036572126,-0.0235571680,0.0316446175
1520530963378140490,1.2378667338,-0.3614895910,1.2386543701,0.9992622883,-0.0021269994,-0.0222323106,0.0312422694
1520530963386473490,1.2383696037,-0.3621427469,1.2393236663,0.9992559226,-0.0055900110,-0.0226873294,0.0306861209
1520530963394806490,1.2383593309,-0.3618738994,1.2390375676,0.9993182317,-0.0036826739,-0.0211778727,0.0300167844
1520530963403139490,1.2388846729,-0.3625342670,1.2396259349,0.9993088084,-0.0067346962,-0.0214305640,0.0296189186
1520530963411473490,1.2388970446,-0.3622733071,1.2392549357,0.9993684846,-0.0045167915,-0.0198649885,0.0291137915
1520530963419806490,1.2394405558,-0.3629620985,1.2397870483,0.9993630775,-0.0071569704,-0.0203091578,0.0284561995
1520530963428139490,1.2394630661,-0.3626643925,1.2393756679,0.9994147215,-0.0046666231,-0.0188232497,0.0281801758
1520530963436473490,1.2400518098,-0.3633929349,1.2398173252,0.9994128499,-0.0063843176,-0.0191977077,0.0276521949
1520530963444806490,1.2400953318,-0.3631065989,1.2393834406,0.9994553820,-0.0034841854,-0.0178942741,0.0275062697
1520530963453139490,1.2405215442,-0.3639079374,1.2396426884,0.9994728749,-0.0049829083,-0.0181375478,0.0264607693
1520530963461473490,1.2407279213,-0.3631702432,1.2392319670,0.9994816451,-0.0001004963,-0.0184709689,0.0263676766
1520530963469806490,1.2412273571,-0.3641428885,1.2396447999,0.9995048019,-0.0016343062,-0.0190482054,0.0249929175
1520530963478140490,1.2411120696,-0.3635203033,1.2390692708,0.9995102946,0.0027160666,-0.0179049059,0.0255187821
1520530963486473490,1.2413999297,-0.3642963516,1.2395052598,0.9994818304,0.0000535191,-0.0193072630,0.0257545629
1520530963494806490,1.2414195193,-0.3638531120,1.2388653845,0.9995247471,0.0055178859,-0.0178709928,0.0245042939
1520530963503140490,1.2413502523,-0.3640493751,1.2387256018,0.9995254490,0.0075025976,-0.0170107576,0.0245605779
1520530963511473490,1.2416360689,-0.3641786091,1.2386220532,0.9995257437,0.0079305233,-0.0178989981,0.0237701585
1520530963519806490,1.2414314640,-0.3642486932,1.2384680523,0.9995085875,0.0084994940,-0.0167956107,0.0250649073
1520530963528139490,1.2419209684,-0.3645835712,1.2383310715,0.9995275321,0.0108787708,-0.0177889218,0.0225813903
1520530963536473490,1.2421145468,-0.3652539558,1.2388291195,0.9994916779,0.0079454912,-0.0199553168,0.0235592929
1520530963544806490,1.2419534787,-0.3646299370,1.2380961455,0.9994477954,0.0134619217,-0.0193318933,0.0234341368
1520530963553139490,1.2419217385,-0.3648357642,1.2379539930,0.9994731731,0.0129524297,-0.0173169568,0.0242019380
1520530963561473490,1.2423452351,-0.3650254947,1.2378011416,0.9994732940,0.0146721278,-0.0189658717,0.0218668458
1520530963569806490,1.2421317497,-0.3650362661,1.2377065122,0.9994431213,0.0158527908,-0.0177355657,0.0234005566
1520530963578139490,1.2425373427,-0.3651591985,1.2376503762,0.9994325338,0.0161484617,-0.0196007559,0.0221279912
1520530963586473490,1.2423973636,-0.3652023191,1.2376098558,0.9993997955,0.0171653927,-0.0187133055,0.0235629007
1520530963594806490,1.2426934989,-0.3652132230,1.2375884929,0.9993950760,0.0170584973,-0.0203614455,0.0224477469
1520530963603140490,1.2429911775,-0.3658946335,1.2380028568,0.9994204003,0.0127446738,-0.0211536145,0.0234299242
1520530963611473490,1.2429536522,-0.3651762920,1.2375946493,0.9993527482,0.0176629138,-0.0212848358,0.0230013459
1520530963619806490,1.2427755059,-0.3650306563,1.2376359499,0.9993175788,0.0168425755,-0.0202271775,0.0259145833
1520530963628140490,1.2433175294,-0.3651305639,1.2377052383,0.9993124961,0.0178484429,-0.0217603911,0.0241340772
1520530963636473490,1.2432082654,-0.3649402482,1.2376357208,0.9992763282,0.0178032166,-0.0215356209,0.0258085705
1520530963644806490,1.2436877289,-0.3650112965,1.2377889919,0.9992702054,0.0180151889,-0.0225280594,0.0250398920
1520530963653139490,1.2438438587,-0.3654195522,1.2384179757,0.9992374480,0.0133831378,-0.0250399165,0.0268032973
1520530963661473490,1.2436300154,-0.3646557919,1.2379504581,0.9991904483,0.0173027592,-0.0239178641,0.0273312716
1520530963669806490,1.2434325784,-0.3646676656,1.2380354171,0.9991906306,0.0167687611,-0.0225689694,0.0287668922
1520530963678139490,1.2437277652,-0.3648098836,1.2380813866,0.9992694408,0.0145715017,-0.0222481148,0.0274459011
1520530963686473490,1.2440596526,-0.3655822348,1.2388039267,0.9992440782,0.0122071100,-0.0246105380,0.0275060001
1520530963694806490,1.2437113323,-0.3647821122,1.2382460159,0.9991992326,0.0159956285,-0.0242188343,0.0275405432
1520530963703139490,1.2435488583,-0.3648453964,1.2382146728,0.9992481148,0.0138421477,-0.0225206814,0.0283622814
1520530963711473490,1.2437918674,-0.3649375034,1.2383293463,0.9992679220,0.0133573791,-0.0233366151,0.0272140205
1520530963719806490,1.2440695411,-0.3656615984,1.2389636816,0.9992971496,0.0087411736,-0.0234605592,0.0278998347
1520530963728140490,1.2438294035,-0.3650463314,1.2385394183,0.9992828317,0.0127898329,-0.0227878203,0.0274036060
1520530963736473490,1.2436338430,-0.3649919889,1.2385095280,0.9992765736,0.0128610741,-0.0222290421,0.0280498126
1520530963744806490,1.2438885665,-0.3650676476,1.2385710654,0.9993018822,0.0125537056,-0.0227438486,0.0268490240
1520530963753140490,1.2442317373,-0.3655301434,1.2389276093,0.9993113721,0.0095917106,-0.0232475589,0.0272824432
1520530963761473490,1.2441887699,-0.3652748992,1.2388743295,0.9993052408,0.0110077107,-0.0228042793,0.0273464952
1520530963769806490,1.2442840668,-0.3655407475,1.2389348332,0.9993230840,0.0093508854,-0.0228233619,0.0272952184
1520530963778139490,1.2442272695,-0.3652957892,1.2388736808,0.9993166191,0.0107865706,-0.0223420329,0.0274003339
1520530963786473490,1.2442365297,-0.3654957956,1.2389133526,0.9993470460,0.0092647125,-0.0222277005,0.0269365204
1520530963794806490,1.2442468333,-0.3653194911,1.2388453948,0.9993287811,0.0108253818,-0.0219611832,0.0272489396
1520530963803139490,1.2437600902,-0.3650843736,1.2384922339,0.9993278490,0.0122885141,-0.0205023203,0.0277938374
1520530963811473490,1.2439286872,-0.3651147318,1.2384447985,0.9993613929,0.0125067839,-0.0208912568,0.0261522867
1520530963819806490,1.2437633077,-0.3651474426,1.2383747893,0.9993423464,0.0124939529,-0.0200339516,0.0275212028
1520530963828139490,1.2439435557,-0.3651686673,1.2383364815,0.9993737887,0.0125654462,-0.0205065224,0.0259542394
1520530963836473490,1.2438041051,-0.3651963866,1.2382515386,0.9993529243,0.0126067743,-0.0197804406,0.0272678593
1520530963844806490,1.2440230301,-0.3651882525,1.2381903104,0.9993815443,0.0126028576,-0.0202195518,0.0258624567
1520530963853140490,1.2438929109,-0.3651635792,1.2380994281,0.9993577353,0.0126479588,-0.0194504980,0.0273097816
1520530963861473490,1.2441875843,-0.3652015300,1.2380623981,0.9993769970,0.0127570793,-0.0202056974,0.0259731506
1520530963869806490,1.2444970670,-0.3655520073,1.2383165652,0.9993902186,0.0099144256,-0.0207274121,0.0262920062
1520530963878140490,1.2445656931,-0.3652830405,1.2381598568,0.9993626635,0.0112380181,-0.0204856548,0.0269872503
1520530963886473490,1.2446775375,-0.3654135372,1.2380943153,0.9993685586,0.0097717996,-0.0204892658,0.0273347023
1520530963894806490,1.2447270537,-0.3650688737,1.2379431238,0.9993451537,0.0121559003,-0.0199568187,0.0276264951
1520530963903139490,1.2448157486,-0.3651828574,1.2378799183,0.9993513414,0.0091991189,-0.0195083994,0.0288391231
1520530963911473490,1.2448825481,-0.3646932859,1.2377429399,0.9993129775,0.0121613093,-0.0199037944,0.0288012943
1520530963919806490,1.2449250919,-0.3647366586,1.2378026642,0.9992824669,0.0096187568,-0.0205591040,0.0303208517
1520530963928139490,1.2450682496,-0.3642465130,1.2376491629,0.9992799469,0.0113819822,-0.0197972367,0.0303002904
1520530963936473490,1.2451849143,-0.3642778828,1.2376501109,0.9992784067,0.0084539273,-0.0196088240,0.0314116373
1520530963944806490,1.2452552543,-0.3637182844,1.2375295513,0.9992408597,0.0112515132,-0.0198038954,0.0316055942
1520530963953139490,1.2454064704,-0.3637340592,1.2375595156,0.9992401734,0.0091740741,-0.0200784307,0.0321211576
1520530963961473490,1.2453805469,-0.3630571065,1.2375235851,0.9991509332,0.0126129526,-0.0206229545,0.0333619512
1520530963969806490,1.2456430877,-0.3631249056,1.2374684063,0.9991934121,0.0087663945,-0.0197718920,0.0338341232
1520530963978140490,1.2455895402,-0.3623837260,1.2373683522,0.9990981069,0.0121712916,-0.0203406973,0.0352290858
1520530963986473490,1.2459362968,-0.3623679322,1.2372578680,0.9991337731,0.0093051472,-0.0196472899,0.0354838215
1520530963994806490,1.2459542011,-0.3615571029,1.2372019315,0.9990276219,0.0129393680,-0.0202620918,0.0369571525
1520530964003140490,1.2461876963,-0.3612143491,1.2370119028,0.9990459061,0.0119407934,-0.0191358598,0.0373967090
1520530964011473490,1.2462575827,-0.3608540162,1.2368284187,0.9990119381,0.0108101420,-0.0183142371,0.0390240578
1520530964019806490,1.2464053785,-0.3601522170,1.2367625688,0.9988936928,0.0147127920,-0.0196832884,0.0400935454
1520530964028139490,1.2466797366,-0.3597895803,1.2364815203,0.9989330318,0.0141975926,-0.0186980354,0.0397694584
1520530964036473490,1.2467762945,-0.3593103104,1.2362933247,0.9988746524,0.0137316639,-0.0185411380,0.0414378616
1520530964044806490,1.2469003189,-0.3588695792,1.2360138867,0.9988395022,0.0146977987,-0.0181302999,0.0421297484
1520530964053139490,1.2469858990,-0.3586168575,1.2357861412,0.9988198600,0.0134599467,-0.0171625989,0.0433954179
1520530964061473490,1.2470680237,-0.3580301301,1.2355693092,0.9987173891,0.0174736905,-0.0183184104,0.0438484056
1520530964069806490,1.2471625651,-0.3577150198,1.2353140440,0.9986869467,0.0183583484,-0.0174555753,0.0445270292
1520530964078139490,1.2473705706,-0.3575531918,1.2349643240,0.9987388809,0.0173700630,-0.0162502172,0.0442137893
1520530964086473490,1.2475150332,-0.3572816541,1.2346470265,0.9987042196,0.0181567349,-0.0161095105,0.0447291676
1520530964094806490,1.2475962845,-0.3569612677,1.2343264776,0.9986734222,0.0189436857,-0.0160693341,0.0451033150
1520530964103140490,1.2475968017,-0.3564538090,1.2340186636,0.9985652701,0.0211157584,-0.0174828387,0.0459986575
1520530964111473490,1.2477638299,-0.3563892217,1.2337940580,0.9985588086,0.0197159919,-0.0169842645,0.0469374074
1520530964119806490,1.2480000188,-0.3559244590,1.2335837866,0.9984668882,0.0227672646,-0.0184209492,0.0469701334
1520530964128140490,1.2482302731,-0.3557208162,1.2332454368,0.9984889392,0.0220227859,-0.0179696027,0.0470311440
1520530964136473490,1.2483425320,-0.3554974547,1.2329761680,0.9984524187,0.0210549933,-0.0180144300,0.0482175814
1520530964144806490,1.2485748707,-0.3550833800,1.2328195176,0.9983671418,0.0236310960,-0.0190616042,0.0483867415
1520530964153139490,1.2486870544,-0.3548845182,1.2325749319,0.9983337431,0.0226314194,-0.0193728120,0.0494191302
1520530964161473490,1.2489321607,-0.3544963266,1.2323899004,0.9982460813,0.0255845117,-0.0209359827,0.0491108812
1520530964169806490,1.2490550280,-0.3543062040,1.2321351071,0.9982235912,0.0244523721,-0.0218789088,0.0497298384
1520530964178139490,1.2491626107,-0.3539615360,1.2319915139,0.9981058138,0.0272906241,-0.0232965605,0.0499727585
1520530964186473490,1.2490524935,-0.3535582177,1.2317752822,0.9979720249,0.0280484744,-0.0233182602,0.0521668409
1520530964194806490,1.2494112169,-0.3535493319,1.2316305505,0.9980389248,0.0266059771,-0.0242350282,0.0512161113
1520530964203139490,1.2496433311,-0.3530706608,1.2315459067,0.9979734740,0.0283504970,-0.0260387238,0.0506673407
1520530964211473490,1.2495541202,-0.3527655396,1.2313953110,0.9978663786,0.0296394347,-0.0260958743,0.0519923045
1520530964219806490,1.2497563866,-0.3526785574,1.2313119875,0.9978334320,0.0300493988,-0.0269724777,0.0519419010
1520530964228140490,1.2500634913,-0.3525481468,1.2312508221,0.9978240168,0.0308225366,-0.0283244862,0.0509404185
1520530964236473490,1.2502577713,-0.3524336793,1.2311353219,0.9977719027,0.0328111401,-0.0289909920,0.0503406569
1520530964244806490,1.2504310105,-0.3522704748,1.2311003915,0.9977436439,0.0340935066,-0.0294911524,0.0497546556
1520530964253140490,1.2503619951,-0.3521452917,1.2309409448,0.9977314261,0.0323388289,-0.0297360892,0.0510094739
1520530964261473490,1.2504524975,-0.3520781043,1.2308825918,0.9977239387,0.0324980260,-0.0299774968,0.0509133589
1520530964269806490,1.2505306441,-0.3520221075,1.2308093172,0.9977198841,0.0327131611,-0.0299642569,0.0508628085
1520530964278139490,1.2506070558,-0.3519986495,1.2307780927,0.9977309525,0.0325365335,-0.0299440471,0.0507708033
1520530964286473490,1.2506642945,-0.3519874390,1.2307366619,0.9977452682,0.0323836765,-0.0297349024,0.0507100867
1520530964294806490,1.2507442842,-0.3520142463,1.2307213275,0.9977674220,0.0319805460,-0.0296913933,0.0505552906
1520530964303139490,1.2508139795,-0.3521762589,1.2306679472,0.9978279308,0.0309092202,-0.0288160347,0.0505339179
1520530964311473490,1.2509776071,-0.3521145711,1.2306927977,0.9978140697,0.0322524625,-0.0292840813,0.0496920875
1520530964319806490,1.2509236404,-0.3522313442,1.2306596160,0.9978863853,0.0287801073,-0.0284186204,0.0508610806
1520530964328139490,1.2510974664,-0.3522037761,1.2307488979,0.9978911485,0.0297254412,-0.0287689574,0.0500200058
1520530964336473490,1.2511853505,-0.3522615406,1.2307497055,0.9979242508,0.0292355615,-0.0284514015,0.0498296038
1520530964344806490,1.2511486683,-0.3523762992,1.2308480896,0.9979307355,0.0273560828,-0.0282834626,0.0508521149
1520530964353140490,1.2512666869,-0.3522792502,1.2308827599,0.9979075796,0.0290994602,-0.0285380213,0.0501922834
1520530964361473490,1.2513696552,-0.3523831285,1.2309374835,0.9979518554,0.0283083556,-0.0280807839,0.0500220040
1520530964369806490,1.2514638285,-0.3524595998,1.2309624961,0.9979936767,0.0275981374,-0.0277240732,0.0497829267
1520530964378140490,1.2516258651,-0.3528261661,1.2309210554,0.9981528718,0.0240327436,-0.0253855998,0.0496874534
1520530964386473490,1.2517231797,-0.3526617447,1.2309443199,0.9981587106,0.0246989618,-0.0258488074,0.0489998859
1520530964394806490,1.2517856112,-0.3525956322,1.2311074665,0.9980914211,0.0255793241,-0.0266795505,0.0494713552
1520530964403139490,1.2518996683,-0.3526091082,1.2311228544,0.9981084038,0.0250159758,-0.0265737158,0.0494737588
1520530964411473490,1.2518702597,-0.3526661928,1.2310837645,0.9981720494,0.0230909133,-0.0246692691,0.0501078497
1520530964419806490,1.2522140253,-0.3527375354,1.2311746282,0.9982345854,0.0227040317,-0.0251072361,0.0488043659
1520530964428139490,1.2521171871,-0.3526927552,1.2312549575,0.9982052549,0.0221476329,-0.0244057625,0.0500011018
1520530964436473490,1.2523782882,-0.3526270625,1.2314046269,0.9981734921,0.0233414778,-0.0258817728,0.0493456072
1520530964444806490,1.2523477806,-0.3526997717,1.2313721842,0.9982325100,0.0217169665,-0.0241893021,0.0497504480
1520530964453139490,1.2525801488,-0.3526381709,1.2315099370,0.9982001401,0.0229518036,-0.0254660356,0.0492054471
1520530964461473490,1.2526831361,-0.3526431176,1.2315574915,0.9982095454,0.0228047706,-0.0253359112,0.0491501534
1520530964469806490,1.2527975975,-0.3526501136,1.2316189555,0.9982168267,0.0227403455,-0.0251252453,0.0491402641
1520530964478140490,1.2529036378,-0.3526390154,1.2316715578,0.9982190977,0.0228075737,-0.0249688691,0.0491426809
1520530964486473490,1.2530085608,-0.3526191956,1.2317336961,0.9982280857,0.0227305901,-0.0249015539,0.0490298054
1520530964494806490,1.2529825526,-0.3527032365,1.2317742650,0.9982990033,0.0205192945,-0.0238817449,0.0490685322
1520530964503140490,1.2532204565,-0.3526074223,1.2317705771,0.9983359222,0.0213379235,-0.0234855341,0.0481508998
1520530964511473490,1.2533827150,-0.3526618869,1.2318869872,0.9983178385,0.0214067734,-0.0231267040,0.0486661983
1520530964519806490,1.2534802000,-0.3526073605,1.2319352545,0.9983137318,0.0216171395,-0.0230354250,0.0487007333
1520530964528139490,1.2536030739,-0.3525656599,1.2320205910,0.9983216503,0.0223175935,-0.0232069111,0.0481377895
1520530964536473490,1.2537060074,-0.3525519482,1.2321371467,0.9983055931,0.0215756706,-0.0229965132,0.0489039222
1520530964544806490,1.2537674569,-0.3526211680,1.2322158969,0.9983180684,0.0197715081,-0.0224641058,0.0496536585
1520530964553139490,1.2539806450,-0.3525237391,1.2323092369,0.9982837640,0.0224158400,-0.0226820735,0.0491180226
1520530964561473490,1.2538423660,-0.3523995261,1.2323464759,0.9982214527,0.0223452928,-0.0218256656,0.0507765654
1520530964569806490,1.2541668149,-0.3524333031,1.2324376654,0.9982671711,0.0224282082,-0.0225766202,0.0494967360
1520530964578139490,1.2540776705,-0.3523573660,1.2325135243,0.9982013062,0.0222893385,-0.0219721472,0.0511327924
1520530964586473490,1.2543254929,-0.3522523822,1.2326900992,0.9981579613,0.0236423802,-0.0235446536,0.0506692348
1520530964594806490,1.2542610842,-0.3522629863,1.2326221467,0.9981823401,0.0223589518,-0.0217584947,0.0515622065
1520530964603140490,1.2545015408,-0.3522044494,1.2328151032,0.9981405648,0.0234733257,-0.0234584750,0.0511284249
1520530964611473490,1.2545638635,-0.3523583520,1.2328579834,0.9981835642,0.0210104683,-0.0227782444,0.0516651129
1520530964619806490,1.2546898645,-0.3521631117,1.2329110827,0.9981190620,0.0235194530,-0.0233863829,0.0515582245
1520530964628140490,1.2547706733,-0.3521524722,1.2329590830,0.9981120122,0.0234086678,-0.0233771612,0.0517489480
1520530964636473490,1.2548617475,-0.3521316307,1.2330077303,0.9981051072,0.0233432083,-0.0233034292,0.0519445838
1520530964644806490,1.2549125812,-0.3522640721,1.2330217878,0.9981421877,0.0208530762,-0.0224927887,0.0526440578
1520530964653139490,1.2549920844,-0.3520731491,1.2330104770,0.9980841396,0.0227663373,-0.0232869805,0.0526066611
1520530964661473490,1.2550770217,-0.3520583425,1.2330463432,0.9980803656,0.0225709995,-0.0232748977,0.0527675358
1520530964669806490,1.2551420744,-0.3520305854,1.2330708597,0.9980777817,0.0224357085,-0.0231212338,0.0529413749
1520530964678139490,1.2552480520,-0.3520639702,1.2331387544,0.9980771274,0.0221005468,-0.0231251980,0.0530927380
