#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520621015977175707,0.5831674117,-0.3459160383,1.3058856484,0.9995337794,0.0125387618,-0.0249085851,-0.0124324434
1520621015985508707,0.5833116528,-0.3456818902,1.3057849455,0.9995290631,0.0123621520,-0.0252338644,-0.0123321219
1520621015993841707,0.5834875223,-0.3454741796,1.3056620224,0.9995339162,0.0123631434,-0.0252451654,-0.0119073383
1520621016002175707,0.5837502684,-0.3452824086,1.3055656955,0.9995243928,0.0127774865,-0.0254102804,-0.0119181283
1520621016010508707,0.5839418107,-0.3450640590,1.3053995311,0.9995239585,0.0131757687,-0.0253457220,-0.0116554669
1520621016018842707,0.5841680924,-0.3448536735,1.3052049719,0.9995237733,0.0137284195,-0.0251436886,-0.0114696101
1520621016027175707,0.5844163754,-0.3446503886,1.3050183779,0.9995261253,0.0141675303,-0.0249584995,-0.0111301075
1520621016035508707,0.5846266167,-0.3444447393,1.3048168517,0.9995292459,0.0145066602,-0.0248023051,-0.0107558877
1520621016043841707,0.5849026884,-0.3440212202,1.3043888707,0.9994968001,0.0158531628,-0.0252636424,-0.0107968569
1520621016052175707,0.5849904122,-0.3439996037,1.3043530236,0.9995387803,0.0154303075,-0.0241280178,-0.0100980680
1520621016060508707,0.5851948198,-0.3438681282,1.3041425997,0.9995301482,0.0160804743,-0.0240140792,-0.0102090699
1520621016068842707,0.5855118187,-0.3436252125,1.3037660516,0.9995040473,0.0171604713,-0.0243506117,-0.0102090817
1520621016077175707,0.5855531055,-0.3435835635,1.3036811988,0.9995236905,0.0169497276,-0.0236076907,-0.0103815091
1520621016085508707,0.5857443026,-0.3434441782,1.3034443355,0.9995255069,0.0174785113,-0.0231983314,-0.0102518373
1520621016093842707,0.5860655799,-0.3432418803,1.3030412925,0.9995031335,0.0185047389,-0.0232851744,-0.0104336672
1520621016102175707,0.5860787477,-0.3432532755,1.3029534551,0.9995363973,0.0180880417,-0.0221591064,-0.0104301131
1520621016110508707,0.5863737917,-0.3430423064,1.3025900442,0.9995093229,0.0189325684,-0.0225295415,-0.0107280464
1520621016118841707,0.5863580318,-0.3430383049,1.3025497738,0.9995333682,0.0186166449,-0.0215381804,-0.0110712782
1520621016127175707,0.5866344525,-0.3428566065,1.3021145728,0.9995200072,0.0192097818,-0.0217943731,-0.0107584741
1520621016135508707,0.5866651167,-0.3429424894,1.3020894280,0.9995402436,0.0190170494,-0.0208371670,-0.0111115106
1520621016143842707,0.5869538458,-0.3427983860,1.3017370719,0.9995235029,0.0195593360,-0.0210885797,-0.0112014028
1520621016152175707,0.5869573969,-0.3428420542,1.3017127961,0.9995495984,0.0192916731,-0.0200606755,-0.0112250158
1520621016160508707,0.5872306380,-0.3426824170,1.3013415816,0.9995331531,0.0199924372,-0.0201650701,-0.0112760062
1520621016168841707,0.5872972916,-0.3427614497,1.3013758309,0.9995576008,0.0196330610,-0.0190788001,-0.0116251890
1520621016177175707,0.5875419463,-0.3426180741,1.3010020566,0.9995396507,0.0201979874,-0.0193068980,-0.0118225094
1520621016185508707,0.5875335422,-0.3426652402,1.3010222165,0.9995764720,0.0195656873,-0.0180802196,-0.0117117951
1520621016193842707,0.5878093886,-0.3425417767,1.3007121722,0.9995589360,0.0201406881,-0.0182672782,-0.0119412214
1520621016202175707,0.5878375330,-0.3426366647,1.3007793391,0.9995864772,0.0195220925,-0.0173388682,-0.0120468292
1520621016210508707,0.5880208105,-0.3426404156,1.3007097608,0.9995934202,0.0192256178,-0.0171833173,-0.0121697752
1520621016218842707,0.5881702083,-0.3426082639,1.3006661577,0.9995985640,0.0190775213,-0.0170453782,-0.0121743240
1520621016227175707,0.5883467199,-0.3425846124,1.3006592095,0.9996057485,0.0187887461,-0.0169614412,-0.0121507215
1520621016235508707,0.5885302449,-0.3425385844,1.3006629554,0.9996142174,0.0184111976,-0.0169959816,-0.0119825216
1520621016243841707,0.5887311209,-0.3425004020,1.3006846372,0.9996216419,0.0180932813,-0.0170903670,-0.0117100607
1520621016252175707,0.5889290314,-0.3424271991,1.3007967396,0.9996308563,0.0175316739,-0.0172816353,-0.0114950731
1520621016260508707,0.5891351430,-0.3423499176,1.3008621797,0.9996404475,0.0171250666,-0.0174505741,-0.0110084213
1520621016268842707,0.5893622741,-0.3422908914,1.3009617450,0.9996460204,0.0167248935,-0.0177376690,-0.0106530246
1520621016277175707,0.5895927327,-0.3422136493,1.3010443298,0.9996592858,0.0161865581,-0.0178708490,-0.0099970227
1520621016285508707,0.5898136379,-0.3421088352,1.3011540200,0.9996666943,0.0158442014,-0.0180841938,-0.0094033744
1520621016293841707,0.5900349323,-0.3420219287,1.3012812046,0.9996698332,0.0155226282,-0.0183832040,-0.0090183406
1520621016302175707,0.5902659633,-0.3419415842,1.3014084644,0.9996644348,0.0155110646,-0.0187836729,-0.0088089892
1520621016310508707,0.5905257366,-0.3419324083,1.3014962929,0.9996611539,0.0157061176,-0.0189404424,-0.0084944088
1520621016318842707,0.5908275811,-0.3419860196,1.3016799928,0.9996604197,0.0152760801,-0.0195077121,-0.0080706812
1520621016327175707,0.5910195753,-0.3418448584,1.3018668057,0.9996552623,0.0150290201,-0.0200117804,-0.0079381260
1520621016335508707,0.5915041118,-0.3420073309,1.3022305494,0.9996432088,0.0142961056,-0.0212314687,-0.0076355216
1520621016343842707,0.5917375199,-0.3418468507,1.3023369926,0.9996379245,0.0146579454,-0.0214510116,-0.0070013257
1520621016352175707,0.5919911818,-0.3417724364,1.3024964985,0.9996275854,0.0147733353,-0.0219706125,-0.0066129649
1520621016360508707,0.5922279104,-0.3416677428,1.3025824709,0.9996111734,0.0153622266,-0.0223405039,-0.0065119840
1520621016368841707,0.5922125899,-0.3412161876,1.3024474102,0.9995952473,0.0168778769,-0.0220294924,-0.0062594245
1520621016377175707,0.5925494466,-0.3410252086,1.3024121471,0.9995650003,0.0177980470,-0.0228207505,-0.0056791816
1520621016385508707,0.5925444577,-0.3410195511,1.3026121846,0.9995613580,0.0181553249,-0.0226521439,-0.0058614199
1520621016393842707,0.5928316010,-0.3408209135,1.3025583024,0.9995180926,0.0193947099,-0.0235460981,-0.0057453575
1520621016402175707,0.5927849676,-0.3407619970,1.3028046209,0.9995264369,0.0195081226,-0.0230698732,-0.0058408967
1520621016410508707,0.5930180399,-0.3405483349,1.3026581752,0.9994778413,0.0212114428,-0.0236928508,-0.0057243524
1520621016418841707,0.5930063526,-0.3405593061,1.3028419452,0.9994840082,0.0215666135,-0.0231495459,-0.0055404879
1520621016427175707,0.5932071027,-0.3403455565,1.3026729745,0.9994317822,0.0232909841,-0.0237215034,-0.0055617452
1520621016435508707,0.5931451531,-0.3403582432,1.3028364536,0.9994323809,0.0236800722,-0.0232644563,-0.0057389273
1520621016443842707,0.5931945981,-0.3402211659,1.3027857745,0.9994111364,0.0248277551,-0.0230882887,-0.0052814621
1520621016452175707,0.5933580224,-0.3399925425,1.3025629226,0.9993503571,0.0267032065,-0.0236554415,-0.0051208077
1520621016460508707,0.5932925233,-0.3400226742,1.3025656449,0.9993238598,0.0278926124,-0.0233673249,-0.0052719545
1520621016468842707,0.5935137340,-0.3398252338,1.3023007221,0.9992424588,0.0304363270,-0.0237568653,-0.0048733786
1520621016477175707,0.5934030602,-0.3397714606,1.3023338639,0.9992348680,0.0311662496,-0.0232052236,-0.0044565795
1520621016485508707,0.5934810863,-0.3395406106,1.3021921572,0.9991529511,0.0335466679,-0.0233888068,-0.0045787733
1520621016493841707,0.5934155522,-0.3394466390,1.3020675340,0.9991201822,0.0342464014,-0.0238237968,-0.0042979414
1520621016502175707,0.5934025674,-0.3392687962,1.3018976528,0.9990655926,0.0357689293,-0.0239365328,-0.0039456137
1520621016510508707,0.5933786438,-0.3391067243,1.3017494847,0.9990113054,0.0371852090,-0.0240949303,-0.0036202534
1520621016518842707,0.5934499903,-0.3388906530,1.3016986390,0.9989652692,0.0383283871,-0.0243774703,-0.0022504779
1520621016527175707,0.5933513623,-0.3388769857,1.3014445102,0.9989144573,0.0397150026,-0.0241814226,-0.0028079160
1520621016535508707,0.5933301677,-0.3386962332,1.3014118644,0.9988650585,0.0404371149,-0.0250677087,-0.0022460363
1520621016543841707,0.5931485345,-0.3386499947,1.3012009800,0.9988555569,0.0409097542,-0.0247009471,-0.0019574741
1520621016552175707,0.5931644474,-0.3385501060,1.3010730142,0.9987490157,0.0431325556,-0.0250796107,-0.0033165445
1520621016560508707,0.5931359751,-0.3384227784,1.3010868046,0.9986979465,0.0438361892,-0.0259251392,-0.0029474415
1520621016568842707,0.5929926607,-0.3383503173,1.3009902680,0.9986726863,0.0443905792,-0.0259737205,-0.0027763204
1520621016577175707,0.5928523354,-0.3382938890,1.3009209202,0.9986499458,0.0448181844,-0.0261053179,-0.0028510476
1520621016585508707,0.5927066677,-0.3382419466,1.3008623683,0.9986418384,0.0450056292,-0.0260989158,-0.0027961577
1520621016593842707,0.5925590476,-0.3381706112,1.3007855786,0.9986314762,0.0452421725,-0.0260725165,-0.0029230911
1520621016602175707,0.5924249887,-0.3381103940,1.3007423539,0.9986293442,0.0453244207,-0.0259945521,-0.0030680792
1520621016610508707,0.5923514218,-0.3381771941,1.3007701301,0.9986588128,0.0447800045,-0.0258336944,-0.0028190425
1520621016618841707,0.5921916104,-0.3380719048,1.3007373384,0.9986747539,0.0446305992,-0.0254677212,-0.0028706656
1520621016627175707,0.5920625022,-0.3380292255,1.3007053427,0.9986869183,0.0445098280,-0.0251702430,-0.0031262207
1520621016635508707,0.5918677433,-0.3380739168,1.3005801165,0.9987143516,0.0443216848,-0.0242575308,-0.0040993047
1520621016643842707,0.5917178912,-0.3379909827,1.3006769014,0.9987619127,0.0432936679,-0.0242678042,-0.0033724946
1520621016652175707,0.5914933587,-0.3380064319,1.3005653896,0.9988004388,0.0429654063,-0.0231241344,-0.0041148149
1520621016660508707,0.5913958000,-0.3378919261,1.3006746071,0.9988272310,0.0423679482,-0.0230883145,-0.0040061667
1520621016668841707,0.5911244069,-0.3378748511,1.3005272237,0.9988404743,0.0424626257,-0.0220429863,-0.0053608819
1520621016677175707,0.5909771391,-0.3378140048,1.3006135205,0.9988857918,0.0415507316,-0.0217336487,-0.0053254331
1520621016685508707,0.5908340159,-0.3378214657,1.3006471402,0.9989202236,0.0409597336,-0.0211310424,-0.0058451837
1520621016693842707,0.5906336155,-0.3378071678,1.3007126762,0.9989743567,0.0398350744,-0.0205474553,-0.0064189957
1520621016702175707,0.5904941821,-0.3378265937,1.3007167371,0.9990024773,0.0391874259,-0.0201864963,-0.0071345133
1520621016710508707,0.5905317064,-0.3377890449,1.3006199421,0.9990031397,0.0392447113,-0.0199148286,-0.0074819181
1520621016718842707,0.5903384541,-0.3379365279,1.3008015009,0.9990536237,0.0382893158,-0.0189625653,-0.0081367362
1520621016727175707,0.5903578749,-0.3378646905,1.3007021281,0.9990454876,0.0383970804,-0.0189305737,-0.0086839722
1520621016735508707,0.5901637401,-0.3379640164,1.3008961340,0.9990940622,0.0374471636,-0.0179670595,-0.0092708992
1520621016743841707,0.5903050306,-0.3378760188,1.3008166078,0.9990743042,0.0376924735,-0.0182836866,-0.0097733823
1520621016752175707,0.5900028451,-0.3378163791,1.3010066525,0.9991607887,0.0360696489,-0.0170707278,-0.0092352080
1520621016760508707,0.5900044741,-0.3378173005,1.3010955938,0.9991704687,0.0359185889,-0.0165664443,-0.0096841255
1520621016768842707,0.5902552152,-0.3378775399,1.3010844976,0.9991048136,0.0370421548,-0.0170463128,-0.0112638138
1520621016777175707,0.5900659714,-0.3377779268,1.3012949724,0.9991523433,0.0359768900,-0.0164069681,-0.0114485691
1520621016785508707,0.5901040032,-0.3377170758,1.3014220279,0.9991745473,0.0355988630,-0.0160414398,-0.0112079055
1520621016793841707,0.5901778809,-0.3378950064,1.3015187990,0.9991223328,0.0363033136,-0.0160271879,-0.0134075663
1520621016802175707,0.5900956878,-0.3376289051,1.3015821339,0.9991558461,0.0357602072,-0.0158531116,-0.0125491655
1520621016810508707,0.5902260448,-0.3375643145,1.3017240094,0.9991565329,0.0358219720,-0.0156355934,-0.0125911573
1520621016818842707,0.5903123775,-0.3374771248,1.3018403991,0.9991588527,0.0356789537,-0.0157394497,-0.0126834155
1520621016827175707,0.5906263408,-0.3374702646,1.3018642371,0.9990786713,0.0369934640,-0.0166467585,-0.0140063441
1520621016835508707,0.5906933628,-0.3375027669,1.3021612053,0.9991081342,0.0364412039,-0.0161725364,-0.0139076924
1520621016843842707,0.5909790532,-0.3372981027,1.3021457603,0.9990577109,0.0374394327,-0.0168171794,-0.0141124637
1520621016852175707,0.5911461111,-0.3373412990,1.3024683914,0.9990857551,0.0368174794,-0.0164969516,-0.0141413471
1520621016860508707,0.5913205379,-0.3372268127,1.3026035270,0.9990803933,0.0368124546,-0.0166710024,-0.0143278973
1520621016868841707,0.5916932577,-0.3371572344,1.3024580318,0.9990344979,0.0378065369,-0.0170024312,-0.0145483702
1520621016877175707,0.5918092434,-0.3371566330,1.3027224475,0.9990610427,0.0374194996,-0.0164383306,-0.0143734224
1520621016885508707,0.5921845482,-0.3369997559,1.3026584191,0.9990108177,0.0382959046,-0.0171356514,-0.0147370018
1520621016893842707,0.5923895724,-0.3369000346,1.3029484749,0.9990018485,0.0384018878,-0.0168199623,-0.0154172179
1520621016902175707,0.5927207245,-0.3368107316,1.3029048196,0.9989956093,0.0383718733,-0.0175067692,-0.0151289421
1520621016910508707,0.5928762727,-0.3368518916,1.3031681465,0.9990354581,0.0375968129,-0.0170838176,-0.0149256930
1520621016918841707,0.5933308438,-0.3366523313,1.3031248378,0.9989917892,0.0384668707,-0.0176777997,-0.0149398933
1520621016927175707,0.5935767276,-0.3367145019,1.3033666782,0.9990232026,0.0380578330,-0.0171114437,-0.0145409975
1520621016935508707,0.5940977653,-0.3363122622,1.3033737040,0.9989632369,0.0391049761,-0.0180704851,-0.0147210646
1520621016943842707,0.5943170156,-0.3364410404,1.3036340368,0.9990348990,0.0377913980,-0.0176148783,-0.0138129274
1520621016952175707,0.5947141036,-0.3363430531,1.3034050536,0.9989900453,0.0387768469,-0.0176628835,-0.0142572106
1520621016960508707,0.5949369078,-0.3363209323,1.3036332736,0.9990096385,0.0384979852,-0.0175524822,-0.0137679930
1520621016968842707,0.5954628915,-0.3359940558,1.3034966734,0.9989251278,0.0400948593,-0.0183203003,-0.0143303127
1520621016977175707,0.5957098131,-0.3360323518,1.3036900066,0.9989547270,0.0397409742,-0.0177860777,-0.0139199073
1520621016985508707,0.5960842224,-0.3359187911,1.3034843667,0.9989477923,0.0400344052,-0.0181760775,-0.0130454936
1520621016993841707,0.5964068954,-0.3358581316,1.3036067793,0.9989267080,0.0406489199,-0.0177144518,-0.0133901280
1520621017002175707,0.5968592902,-0.3357569744,1.3032757102,0.9989144447,0.0412110614,-0.0173859738,-0.0130118576
1520621017010508707,0.5971192475,-0.3358209453,1.3035357192,0.9989313516,0.0407339398,-0.0177350969,-0.0127423403
1520621017018842707,0.5975337733,-0.3356727108,1.3032894960,0.9988720528,0.0419319280,-0.0181901793,-0.0128628499
1520621017027175707,0.5978339147,-0.3356915321,1.3033620620,0.9988759811,0.0421120552,-0.0176468668,-0.0127254569
1520621017035508707,0.5982303441,-0.3355711202,1.3030328327,0.9988163901,0.0433049871,-0.0175386391,-0.0135237969
1520621017043841707,0.5987089627,-0.3355143812,1.3033215379,0.9988527221,0.0427195144,-0.0177045282,-0.0124431628
1520621017052175707,0.5991294210,-0.3356571939,1.3031958167,0.9988482765,0.0429851231,-0.0171903732,-0.0126051864
1520621017060508707,0.5996238740,-0.3356149910,1.3030816477,0.9988106594,0.0437667013,-0.0173127552,-0.0127283540
1520621017068842707,0.6001714830,-0.3354958843,1.3031122243,0.9987979756,0.0440959768,-0.0178122770,-0.0118689342
1520621017077175707,0.6005063388,-0.3354459597,1.3029646644,0.9988282068,0.0437149745,-0.0171712519,-0.0116774349
1520621017085508707,0.6010894833,-0.3354109101,1.3029632507,0.9987885243,0.0444286880,-0.0176727893,-0.0116296146
1520621017093842707,0.6015521757,-0.3353667779,1.3029113638,0.9987814017,0.0445723466,-0.0176132382,-0.0117809716
1520621017102175707,0.6020656327,-0.3353471089,1.3028707280,0.9987760713,0.0446039415,-0.0178258982,-0.0117934360
1520621017110508707,0.6025907342,-0.3352883394,1.3027964430,0.9987616420,0.0449595046,-0.0177596574,-0.0117652059
1520621017118841707,0.6029697992,-0.3351662804,1.3023361297,0.9986937232,0.0462678470,-0.0173824089,-0.0129609164
1520621017127175707,0.6033695217,-0.3352514291,1.3024176428,0.9987477187,0.0455484744,-0.0165550688,-0.0124201690
1520621017135508707,0.6041744091,-0.3351144818,1.3022299484,0.9987031742,0.0462882955,-0.0170554578,-0.0125886836
1520621017143842707,0.6046761167,-0.3352501462,1.3024343720,0.9986801532,0.0464771584,-0.0170001961,-0.0137411301
1520621017152175707,0.6051417392,-0.3352301356,1.3021448154,0.9986894834,0.0463614767,-0.0170298208,-0.0134132196
1520621017160508707,0.6057148560,-0.3354264296,1.3022784278,0.9987339767,0.0459241838,-0.0158610086,-0.0130323287
1520621017168841707,0.6064580553,-0.3353091834,1.3022023372,0.9987224197,0.0456310145,-0.0169990339,-0.0135045056
1520621017177175707,0.6070104205,-0.3355224850,1.3023413173,0.9987609044,0.0451334219,-0.0159653532,-0.0135918198
1520621017185508707,0.6075624684,-0.3354326205,1.3020761796,0.9987070413,0.0458379632,-0.0163307095,-0.0147117229
1520621017193842707,0.6081243966,-0.3356202283,1.3022276647,0.9987679333,0.0447914163,-0.0154201617,-0.0147838773
1520621017202175707,0.6089700047,-0.3358050865,1.3023475439,0.9988085713,0.0441591385,-0.0151476905,-0.0142111143
1520621017210508707,0.6096237303,-0.3358020172,1.3023780481,0.9988309920,0.0437500012,-0.0151425416,-0.0139028860
1520621017218842707,0.6100993176,-0.3357352284,1.3022565323,0.9988203339,0.0437844400,-0.0150021626,-0.0146900819
1520621017227175707,0.6108638387,-0.3359768910,1.3021839528,0.9988297274,0.0436773007,-0.0144074220,-0.0149631296
1520621017235508707,0.6116976189,-0.3357896310,1.3020123892,0.9987868705,0.0444226672,-0.0148226862,-0.0152217605
1520621017243841707,0.6122628746,-0.3359787066,1.3020683022,0.9988023305,0.0441303728,-0.0140198437,-0.0158069233
1520621017252175707,0.6130012068,-0.3355945704,1.3019207581,0.9988733970,0.0435493563,-0.0134736705,-0.0131852360
1520621017260508707,0.6139020926,-0.3360004892,1.3022036557,0.9988091403,0.0440701114,-0.0140036811,-0.0155571008
1520621017268842707,0.6146960305,-0.3361976732,1.3021163469,0.9987937160,0.0446889153,-0.0130145260,-0.0156408413
1520621017277175707,0.6156173578,-0.3360644395,1.3018876870,0.9987864015,0.0452423227,-0.0125174984,-0.0149053231
1520621017285508707,0.6162717192,-0.3361956267,1.3021494121,0.9987931366,0.0448222831,-0.0129733324,-0.0153272916
1520621017293841707,0.6167575453,-0.3359413961,1.3020152444,0.9988852423,0.0432883746,-0.0125036209,-0.0140729809
1520621017302175707,0.6177245076,-0.3363031521,1.3021103804,0.9987954375,0.0445882439,-0.0128583367,-0.0159444549
1520621017310508707,0.6186421721,-0.3364608742,1.3021033840,0.9987946141,0.0449124423,-0.0117796013,-0.0159195616
1520621017318842707,0.6196051634,-0.3365643381,1.3023216709,0.9988121267,0.0445056229,-0.0123133060,-0.0155553092
1520621017327175707,0.6204194663,-0.3366066278,1.3023779546,0.9988211694,0.0443140134,-0.0120942269,-0.0156929756
1520621017335508707,0.6212516528,-0.3367088061,1.3024504565,0.9988391417,0.0439634834,-0.0118353890,-0.0157322851
1520621017343842707,0.6220046598,-0.3367446681,1.3023436501,0.9988146014,0.0444414153,-0.0109309668,-0.0165791009
1520621017352175707,0.6224706022,-0.3363866456,1.3022823012,0.9989201333,0.0429291579,-0.0104427723,-0.0143736999
1520621017360508707,0.6237585532,-0.3368529505,1.3026134515,0.9988518475,0.0437547777,-0.0107743123,-0.0162610077
1520621017368841707,0.6246281308,-0.3369168606,1.3026864641,0.9988648257,0.0435368514,-0.0103736890,-0.0163091734
1520621017377175707,0.6254597577,-0.3369566092,1.3027256460,0.9988992948,0.0429465220,-0.0100359881,-0.0159710351
1520621017385508707,0.6264248494,-0.3370846256,1.3028469701,0.9989271354,0.0424942068,-0.0095971745,-0.0157071596
1520621017393842707,0.6272479597,-0.3372995752,1.3028312771,0.9988689277,0.0433311997,-0.0089876088,-0.0173923910
1520621017402175707,0.6280174943,-0.3373052403,1.3028573179,0.9989228782,0.0424132330,-0.0084971988,-0.0167928186
1520621017410508707,0.6290955533,-0.3374902737,1.3030733768,0.9989496249,0.0419291623,-0.0082346883,-0.0165463666
1520621017418841707,0.6298461846,-0.3373294250,1.3031117638,0.9989841910,0.0414633976,-0.0077727051,-0.0158416466
1520621017427175707,0.6309262858,-0.3375093201,1.3033578599,0.9990140339,0.0407180311,-0.0079930381,-0.0157833273
1520621017435508707,0.6318445754,-0.3376154273,1.3034313913,0.9990451772,0.0401384055,-0.0075896192,-0.0154932240
