#header.st.mp.secs .pose.pose.position.x .pose.pose.position.y .pose.pose.position.z .pose.pose.orientation.x .pose.pose.orientation.y .pose.pose.orientation.z .pose.pose.orientation.w
1662155054.73757 0.0684804456733497 -0.0545577061987679 0.0660926468164741 0.00100756035933539 -0.000390100997700499 -0.0127206413394517 0.999918505643174
1662155054.74663 0.0684959769566619 -0.0545885192333207 0.0660927661627924 0.000889364919650759 -0.000455224121182203 -0.0127640078839843 0.999918037593186
1662155054.75779 0.0684968356472892 -0.0545928332994337 0.066084507322042 0.000920047532280483 -0.000435021287444216 -0.0127514719936342 0.999918178768365
1662155054.76714 0.0684860633577083 -0.0545880242477123 0.066076177524903 0.000960950178921333 -0.000386760497660828 -0.0127587470376515 0.999918067326284
1662155054.77728 0.0684819732942465 -0.05457489105353 0.0660757216611746 0.000992850829725875 -0.000381327783475714 -0.0127638243046632 0.999917973448774
1662155054.78706 0.0684809829015774 -0.0545678454515294 0.0660709984729599 0.000995751556359705 -0.000390815789168747 -0.0127341108403166 0.999918345747989
1662155054.79654 0.0684784330905246 -0.0545629337038226 0.0660753971320759 0.000981056664926862 -0.000402718777974695 -0.0127193325840598 0.999918543644658
1662155054.80718 0.0684940146094304 -0.0545753011806555 0.0660750347625935 0.000926202802626544 -0.000475134418086732 -0.0127433801882999 0.999918257987852
1662155054.81686 0.0684964725158985 -0.0545794355803437 0.0660849031240578 0.000952016622900528 -0.000467788972601091 -0.0127692273885358 0.999917907465487
1662155054.8274 0.0685065439557102 -0.0545935055951532 0.0660878524839995 0.000915248160876932 -0.000489502448819114 -0.0127868893917293 0.999917705697959
1662155054.83694 0.0685141135237706 -0.054589892291291 0.0660850687728088 0.000936126347339232 -0.000507716678126451 -0.0127715239871004 0.999917873660989
1662155054.84685 0.0685027025339206 -0.0545767491949706 0.0660708925026683 0.000961764092415892 -0.000442563870545416 -0.0127516554094989 0.999918133864867
1662155054.8568 0.0684980888860484 -0.0545711942902507 0.0660620344089741 0.000950033860368861 -0.000454486820294448 -0.0127509768342006 0.999918148383956
1662155054.86705 0.068503710065836 -0.0545732521475518 0.066072923468014 0.000952715638132682 -0.000450298602870716 -0.0127483610261328 0.999918181080662
1662155054.87645 0.0685034618190578 -0.0545768975771312 0.0660863855148482 0.000964115041615213 -0.000445891919572467 -0.0127471638405824 0.999918187391866
1662155054.88722 0.0685106076910354 -0.0545770543056526 0.0660906542618054 0.0009844137195288 -0.000497864364098675 -0.0127271602419028 0.999918397897205
1662155054.89676 0.0685036924386671 -0.054573416207457 0.0660813879941988 0.000987486406434141 -0.000489756849407129 -0.0127466071800553 0.999918151157711
1662155054.9068 0.0684993841769698 -0.0545749345256299 0.0660801870610289 0.000990315841858992 -0.000512041139244404 -0.0127625485307121 0.999917933854493
1662155054.91698 0.0684908159819164 -0.0545744004621825 0.0660753635323843 0.00101168350403518 -0.000447599420868109 -0.0127097928993984 0.999918615346335
1662155054.92665 0.0684953094513261 -0.0545845129627837 0.0660811251275143 0.000945442925158995 -0.000373195466725731 -0.0127536773482002 0.999918151939122
1662155054.93684 0.0685013619734517 -0.0545745069840658 0.0660852591062586 0.000982254031251808 -0.000418279301264357 -0.0127351163369224 0.999918335181309
1662155054.9472 0.0684928106230136 -0.0545649359179778 0.0660815255436976 0.00100277225875203 -0.000392143892481622 -0.0127536934666767 0.999918088632441
1662155054.95653 0.0684976123578883 -0.0545684088525875 0.0660883264456509 0.000958043686531835 -0.000471589408377177 -0.0127778855034579 0.999917789319811
1662155054.96714 0.0684999575484401 -0.0545754615647399 0.0660794619680708 0.000970713978798988 -0.000486489972645991 -0.0127831408235933 0.999917702790082
1662155054.97659 0.0685092863531925 -0.0545805217791277 0.0660851342071814 0.00094133651104006 -0.0005500767248151 -0.0127529705883041 0.999918083166204
1662155054.98666 0.0684937184940689 -0.0545816108386294 0.0660866653593315 0.000936030421905369 -0.00045370828288314 -0.0127813619664393 0.999917774010723
1662155054.99679 0.0684938905433208 -0.054587716679379 0.0660829158239884 0.000912736217594839 -0.000485492102170914 -0.0127760797795617 0.999917848123492
1662155055.76776 0.0684804739780939 -0.0545750531587857 0.066085382350565 0.000982531301663766 -0.000409001225530918 -0.0127433172032637 0.999918234265847
1662155055.1672 0.0684871738842612 -0.0545764960824323 0.0660850173852096 0.000958328299792162 -0.000404944774112739 -0.0127509837599814 0.999918161671337
1662155055.26947 0.0684883388332149 -0.0545696555480904 0.0660926814507345 0.000964021858069508 -0.000404381077090804 -0.0127486315097624 0.9999181864197
1662155055.36553 0.0684941872268476 -0.0545774520132803 0.0660968811600179 0.000940408666682417 -0.000456437911382715 -0.0127840055961367 0.999917734864886
1662155055.46918 0.0684912172223504 -0.0545785381210172 0.0660943115836928 0.000954060692739579 -0.0004799455266961 -0.0128001830351355 0.999917503964795
1662155055.57311 0.068488853832051 -0.0545829014764419 0.0660808986879639 0.000928613717871607 -0.000488521877269907 -0.0127979864305155 0.999917551884502
1662155055.66843 0.06849300364082 -0.0545834617195322 0.0660745899673396 0.000957499175563508 -0.000501946539171652 -0.0127532381951577 0.999918089725839
1662155055.76983 0.0684874074044593 -0.0545866631183824 0.0660697572283172 0.000952672867413398 -0.000429860253186615 -0.0127472776670349 0.999918203928243
1662155055.86979 0.0684838350363764 -0.0545803300282029 0.0660778138376879 0.000977016467752166 -0.000384351117991304 -0.0127390497194958 0.999918303825726
1662155055.96971 0.0684873806013016 -0.0545783597361051 0.0660768304030225 0.00098463352841702 -0.000395417709680754 -0.0127007897323137 0.999918778742683
1662155055.10692 0.068485561428645 -0.0545775188959313 0.0660831333586161 0.000984991720500351 -0.000421848504765957 -0.0127250510900637 0.999918459130713
1662155055.11674 0.0684880704310675 -0.0545756631110234 0.0660950675118211 0.000965698432340903 -0.000461130233384994 -0.0127617063642417 0.99991799345574
1662155055.12717 0.068484828919557 -0.0545781816236089 0.0661045444446905 0.000930437879442777 -0.000439696486549965 -0.0127837078140549 0.999917755501577
1662155055.13729 0.068483713573648 -0.0545691459476527 0.0660898251097568 0.000970935959750056 -0.000438190873770537 -0.0127332747950466 0.999918361160324
1662155055.14657 0.0684819443644922 -0.0545682302485808 0.0660738006788435 0.00102215070994272 -0.000433720707040547 -0.0127123239503113 0.999918578642527
1662155055.15706 0.0684880720921137 -0.0545812463568923 0.0660605207897892 0.00101322696371901 -0.000411384755985795 -0.0127428422428181 0.999918208707948
1662155055.16782 0.0684925136963259 -0.0545990324223549 0.0660673642048524 0.000914103773912582 -0.00041740640214953 -0.0127894185884891 0.999917707093333
1662155055.17675 0.0684896591676001 -0.0545978205938379 0.0660898259975749 0.000899260621295115 -0.000376164338190275 -0.0127947038320952 0.999917669303333
1662155055.18684 0.0684999894756959 -0.0545869354942907 0.0660965259681978 0.00091010988334509 -0.000446268513884425 -0.0127854105207159 0.999917749528763
1662155055.19662 0.0684881220518235 -0.0545778704612569 0.0661022413839871 0.000947523078100934 -0.000459285053366998 -0.0127638113839556 0.999917984825079
1662155055.20699 0.068476306825636 -0.054561636317183 0.0661035953909578 0.00101973423517077 -0.000451980820533179 -0.0127343124113349 0.999918293233639
1662155055.21691 0.0684808026527859 -0.0545724652121592 0.066096039327873 0.00101292449579575 -0.000431992474128507 -0.0127532338133334 0.999918067840663
1662155055.22666 0.0684817588030255 -0.0545770787955464 0.0660786322716264 0.000963947021308721 -0.000415786378892492 -0.0127324335388632 0.999918388201978
1662155055.23748 0.0684844707790734 -0.0545795136037084 0.066056579316814 0.00096288648515258 -0.000412940998923977 -0.0127665156984589 0.99991795583773
1662155055.24702 0.0684913619656633 -0.0545827034988113 0.0660648303883783 0.000961514378213689 -0.000433523455302421 -0.0127628982155333 0.999917994626104
1662155055.25727 0.0684828842483746 -0.0545699844468774 0.0660825592905045 0.00102574758774 -0.000391389646777768 -0.0127289751784311 0.999918380592823
1662155055.26711 0.0684706031792406 -0.0545601682883742 0.0661035241618508 0.00102584632080868 -0.000363756448460194 -0.0127249145779688 0.999918442609192
1662155055.27659 0.0684761950317057 -0.0545622552926213 0.0661110840158068 0.00100116225575806 -0.00038927011943331 -0.012740250028162 0.999918262745795
1662155055.287 0.0684856728162395 -0.0545662565913043 0.0661109462454252 0.000996045755361901 -0.00045492531927221 -0.0127265829689646 0.999918414182966
1662155055.29713 0.0684882101806425 -0.0545750879608563 0.0660890678444526 0.000937576120204474 -0.000500901005917523 -0.0127465080580118 0.999918194944949
1662155055.30669 0.0684932446745052 -0.0545773215692534 0.0660771321726419 0.000939942046017364 -0.000441085708648541 -0.0127767799511759 0.999917834547851
1662155055.31709 0.0684868832922137 -0.0545736704180415 0.066075694765674 0.000996049658512416 -0.000414582695136292 -0.0127396840536841 0.999918264888144
1662155055.32678 0.0684905973701218 -0.0545734799048127 0.0660739592291046 0.000979565787147445 -0.000412662624771008 -0.0127481498977904 0.999918174069782
1662155055.33689 0.0684752241425132 -0.0545597442844409 0.0660782496349665 0.00103419688255403 -0.000382017014127589 -0.0127073654346523 0.999918650373097
1662155055.34648 0.068477981965659 -0.0545613272796977 0.0660933888674888 0.0010243868100598 -0.000409693411220341 -0.0127211644611037 0.999918474055842
1662155055.35751 0.0684805969124277 -0.0545600278207463 0.0661075975445813 0.00102113270756991 -0.000380047852749739 -0.0127124944872104 0.999918599354954
1662155055.36721 0.0684892242247767 -0.0545718339852085 0.0661062357188047 0.00095714189633915 -0.000416549877944383 -0.0127483605477672 0.999918191488369
1662155055.3774 0.0684950999677201 -0.0545721211952752 0.0660971417363704 0.000977853275137008 -0.000396346345941391 -0.0127496508671184 0.999918163209245
1662155055.38678 0.0684921525574921 -0.0545736076205256 0.0660788655380055 0.000984110082718024 -0.000353363288794835 -0.0127376283678184 0.999918326407578
1662155055.39702 0.0685045021889088 -0.0545913574431961 0.0660626105164633 0.000907051319122494 -0.000466745644049325 -0.0127993332757526 0.999917564839493
1662155055.40682 0.0685036464367458 -0.0545942153668572 0.0660604783094604 0.00086811675424229 -0.000467843593015617 -0.0128134335776445 0.999917418298162
1662155055.41703 0.0684932120077019 -0.0545715873576568 0.0660710267172121 0.000966934256340938 -0.000417719729928893 -0.0127547062370708 0.999918100655056
1662155055.42696 0.0684815674827283 -0.0545607317881036 0.066094602485876 0.00101067617589111 -0.000377686978465235 -0.0127121198464885 0.999918615636123
1662155055.43772 0.0684998179040369 -0.0545614208651673 0.0661073216378053 0.00100682009855307 -0.000484740392997901 -0.0127443717211119 0.999918162816294
1662155055.44689 0.0684913741196044 -0.0545592136205267 0.0661091330467018 0.0010295593093206 -0.000453166201674728 -0.0127403908729696 0.999918205199238
1662155055.4569 0.068503289019426 -0.0545749997769095 0.0661112261033961 0.000958242456504756 -0.000471628709424906 -0.0127812762543368 0.999917745774873
1662155055.46671 0.06850704368401 -0.0545870793805663 0.0660951493018556 0.0008983999636101 -0.000477052327206341 -0.0127743966208833 0.999917886673697
1662155055.47705 0.0684984833833778 -0.0545811023324457 0.0660791367053061 0.00094065577653591 -0.000438798801022501 -0.0127474626519997 0.99991820906447
1662155055.50647 0.068485839000243 -0.0545674048659579 0.0660825473446025 0.00101269442915345 -0.00038966250771001 -0.0127214650083522 0.999918490148874
1662155055.5082 0.068489008502896 -0.0545688300547304 0.0660966442739811 0.000965698729024839 -0.000421946882142429 -0.0127484561263303 0.99991817977954
1662155055.51638 0.068491141748609 -0.0545629075390954 0.0661026038238824 0.00100081453442358 -0.000435393744166892 -0.0127580780534743 0.999918016763063
1662155055.52756 0.0684928169817194 -0.0545747426799994 0.066095012723501 0.000937102057688456 -0.000480957450217454 -0.012754336926992 0.999918105351462
1662155055.53834 0.0684931013475161 -0.0545785104852982 0.0660851727968357 0.00097952809446657 -0.000449506967729064 -0.0127384613147703 0.999918281697044
1662155055.54649 0.0684977886571956 -0.0545909939237189 0.0660760122465599 0.000919277494704083 -0.000426519706684552 -0.0127695114534172 0.999917952927893
1662155055.55713 0.0684887512729162 -0.0545771474164001 0.0660868236413744 0.000956054266543268 -0.000368646525744859 -0.0127510339064063 0.999918177249887
1662155055.56699 0.0684884476663154 -0.0545741476425141 0.0660839601247957 0.000990013345420561 -0.00039400991301062 -0.0127466970457452 0.999918189825862
1662155055.57834 0.0684939542703781 -0.0545781490071761 0.0660876391614558 0.000935802659007518 -0.000454064023546861 -0.0127580955433203 0.999918071192732
1662155055.58769 0.0684982545437503 -0.0545766015188526 0.0660931071755557 0.000959252766761525 -0.000523588589375025 -0.0127555881444354 0.999918046972175
1662155055.59649 0.0684803417444383 -0.0545696571242322 0.0660936476649471 0.00098582923136536 -0.000428418146901671 -0.0127448388385628 0.999918203495685
1662155055.60662 0.0684913546079814 -0.0545765081188596 0.0660927387791726 0.00096621835947805 -0.000454630534605354 -0.0127713022705973 0.999917873413568
1662155055.61686 0.0684814921385743 -0.0545794552318081 0.0660779621893253 0.000977397591834212 -0.000398130439241464 -0.0127573215582299 0.999918065109937
1662155055.62693 0.0684802292924592 -0.0545776147301625 0.0660738581067824 0.00097167527706975 -0.000371754611958918 -0.0127520814932252 0.999918147681947
1662155055.638 0.0684794715519804 -0.0545773304887903 0.0660832704098516 0.000971155350403779 -0.000351401865972693 -0.0127184724369132 0.999918583602348
1662155055.64685 0.068486458920499 -0.0545787327429856 0.0660964430574224 0.000963619432719943 -0.000383846136123057 -0.0127345384709905 0.99991837448369
1662155055.65702 0.0684939556299377 -0.0545786236454126 0.0660992578352568 0.000958554380737558 -0.000445122150605053 -0.0127488589446421 0.999918171469956
1662155055.66701 0.0684829725609151 -0.0545803332901838 0.0660995612843146 0.000988815059362846 -0.000429851466302211 -0.0127397529496218 0.999918264743533
1662155055.67648 0.0684822822423868 -0.0545736476377212 0.0660977754997666 0.00102101993891717 -0.000431630677116066 -0.0127518513984061 0.999918077394142
1662155055.6868 0.0684813061024638 -0.0545685614859574 0.0660931201175685 0.00104370796161103 -0.000401074779066327 -0.0127276681262626 0.999918374807275
1662155055.69711 0.0684880813338439 -0.0545818323333842 0.0660772189546319 0.000940938215606398 -0.000400818749670032 -0.0127757044377304 0.999917864304946
1662155055.70669 0.068485871489313 -0.0545756456516745 0.0660735273180316 0.000953155318923746 -0.000386471600933152 -0.0127524276936522 0.999918155512239
1662155055.71687 0.068480166531195 -0.0545840280179153 0.0660743488971286 0.000965868974441758 -0.000362878509187405 -0.0127426055739065 0.999918277370676
1662155055.72691 0.0684942981521858 -0.0545963812555354 0.0660953929579638 0.00092048455750117 -0.000459740367532546 -0.0127730881501174 0.999917891412352
1662155055.73684 0.0684936076916187 -0.054596497413932 0.0661090445807333 0.000921701827877753 -0.00045298501361387 -0.012778874528694 0.999917819441447
1662155055.74688 0.0684869149472702 -0.0545827269265424 0.0661110227703616 0.0009725367329278 -0.000416870498337036 -0.0127407926899202 0.999918272957027
1662155055.75715 0.0684825391738882 -0.0545710479046254 0.0661066683448042 0.000980379527411717 -0.000381985208336005 -0.0127563710939921 0.999918080614725
1662155055.76728 0.0684775554198318 -0.054568565279512 0.0660845405360726 0.000988614525422691 -0.000377278232789956 -0.0127711447172805 0.999917885711375
1662155055.77686 0.0684870151154975 -0.0545742280596269 0.0660698107524142 0.000964726384622338 -0.000424242413232583 -0.012800241111031 0.999917518173033
1662155055.78714 0.0684927038606071 -0.0545793282816242 0.0660757385139234 0.000963015364906891 -0.000442886562261628 -0.0127473741154729 0.999918187106576
1662155055.79725 0.0685069240860716 -0.0545887101132983 0.0660887339496621 0.000933509022571997 -0.000482094036971602 -0.012773596604466 0.999917862314936
1662155055.80738 0.0684968128650567 -0.0545761724685912 0.0661017827514425 0.000974618767553403 -0.000414028237517312 -0.0127492273009906 0.999918164602756
1662155055.817 0.0684852037169407 -0.0545636709137893 0.066109568964288 0.00102124373333298 -0.00037702096923528 -0.0127382842753966 0.999918272175574
1662155055.82687 0.0684909696398806 -0.0545691298928889 0.0661154543290148 0.000971655405871419 -0.000440900595120909 -0.0127536011018815 0.999918100222119
1662155055.83698 0.0684921347860012 -0.0545771100776162 0.0660968334781373 0.000931150487825355 -0.000445512308695905 -0.0127655381860688 0.999917984393126
1662155055.84698 0.0684915191585759 -0.0545766162902521 0.0660835051539859 0.000969366819531431 -0.000419123147154772 -0.0127724395176765 0.999917871353925
1662155055.85667 0.0684892344673934 -0.0545763070227222 0.0660654144261242 0.00100209463081819 -0.000402731042747148 -0.012768357976557 0.999917897954168
1662155055.86705 0.0684904278500969 -0.0545795441697729 0.066058838313077 0.000966587743576217 -0.000429394425282514 -0.0127464268387987 0.999918201620435
1662155055.877 0.0685010410244048 -0.0545879131709265 0.066068091274884 0.00093948438905859 -0.000485195390794231 -0.01276328761942 0.999917986858973
1662155055.88698 0.068486306559078 -0.0545663110656184 0.0660914046890091 0.00104182589105924 -0.000345003458544005 -0.012670522425418 0.999919123446159
1662155055.89679 0.0684834985102779 -0.0545656849829236 0.0661134854864874 0.00100125459261324 -0.000359773355369821 -0.0127093132263113 0.999918667397569
1662155055.90765 0.0684942547627475 -0.0545667299361025 0.0661201874132703 0.000976415679497702 -0.000467062945949231 -0.0127631594718321 0.999917961747544
1662155055.91718 0.0684964688691652 -0.0545741752403946 0.0661028069715258 0.000943740913096045 -0.00048381332627151 -0.0127698338071365 0.999917899941157
1662155055.92697 0.0684958935574024 -0.0545782616717842 0.066088712920661 0.000944637876852163 -0.000458571790277851 -0.012767499577907 0.999917940796226
1662155055.93714 0.0684876636234254 -0.0545759780637478 0.0660857975887672 0.000981463175822605 -0.000386034836691326 -0.012748837894328 0.999918174072221
1662155055.94746 0.0685039742725521 -0.0545868564989966 0.0660788757469248 0.000922062205778818 -0.000500313457566258 -0.012775067990832 0.999917845188296
1662155055.95706 0.0684913340204916 -0.0545770479495499 0.0660748992313015 0.000984552019417476 -0.00046202771375549 -0.0127513475892888 0.999918106808158
1662155055.96735 0.0684841987944099 -0.054572995977789 0.0660849691826286 0.000973395752671234 -0.000414759917888623 -0.0127567837291363 0.99991806911579
1662155055.9773 0.0684847561720563 -0.0545712814997719 0.066095001859888 0.000958071905075042 -0.000376737973938735 -0.0127685925974339 0.999917948238878
1662155055.98703 0.0684972962038399 -0.054573613079275 0.0660967098232062 0.000954083575444054 -0.000436598591158052 -0.0127654645087638 0.999917967646606
1662155055.99688 0.0684881925969264 -0.0545696901342637 0.0660916003114408 0.000978896705740244 -0.000400749569353478 -0.012764287970868 0.999917973692873
1662155056.71857 0.068489138961376 -0.0545691626562395 0.066076107040604 0.000997303538724433 -0.000448214978975218 -0.0127235642692792 0.999918454376012
1662155056.17268 0.0684936782749279 -0.0545764114566876 0.0660719741815582 0.00098311510507604 -0.000487721078489732 -0.0127292947400014 0.999918377003196
1662155056.2697 0.068492329023409 -0.0545775444779858 0.0660812073637823 0.000956395025335534 -0.000463644067657011 -0.0127412792096235 0.999918261733068
1662155056.38449 0.0684871687057261 -0.0545713284530767 0.0660876631509971 0.000978414396002303 -0.000405943901600331 -0.012747592780598 0.999918185049938
