# timestamp(s) tx ty tz qx qy qz qw
1403715888.48906 0.898493 2.027222 0.955072 0.827944 -0.050850 0.556157 0.051118
1403715888.49406 0.898506 2.027191 0.955053 0.827949 -0.050847 0.556150 0.051117
1403715888.49906 0.898519 2.027162 0.955034 0.827956 -0.050848 0.556140 0.051112
1403715888.50406 0.898532 2.027136 0.955016 0.827959 -0.050853 0.556136 0.051107
1403715888.50906 0.898543 2.027112 0.954999 0.827957 -0.050859 0.556137 0.051098
1403715888.51406 0.898555 2.027090 0.954982 0.827956 -0.050862 0.556140 0.051086
1403715888.51906 0.898565 2.027070 0.954967 0.827954 -0.050862 0.556144 0.051075
1403715888.52406 0.898575 2.027051 0.954953 0.827952 -0.050860 0.556148 0.051062
1403715888.52906 0.898592 2.027028 0.954926 0.827943 -0.050857 0.556163 0.051057
1403715888.53406 0.898602 2.027007 0.954911 0.827945 -0.050860 0.556161 0.051051
1403715888.53906 0.898612 2.026988 0.954896 0.827948 -0.050863 0.556155 0.051046
1403715888.54406 0.898621 2.026969 0.954882 0.827951 -0.050870 0.556150 0.051043
1403715888.54906 0.898630 2.026953 0.954868 0.827956 -0.050878 0.556143 0.051041
1403715888.55406 0.898638 2.026938 0.954856 0.827959 -0.050884 0.556138 0.051037
1403715888.55906 0.898645 2.026924 0.954844 0.827963 -0.050890 0.556132 0.051034
1403715888.56406 0.898651 2.026910 0.954834 0.827969 -0.050894 0.556122 0.051037
1403715888.56906 0.898656 2.026897 0.954825 0.827975 -0.050891 0.556114 0.051039
1403715888.57406 0.898661 2.026886 0.954817 0.827980 -0.050881 0.556107 0.051043
1403715888.57906 0.898676 2.026864 0.954793 0.827982 -0.050866 0.556104 0.051061
1403715888.58406 0.898682 2.026851 0.954783 0.827987 -0.050866 0.556095 0.051068
1403715888.58906 0.898687 2.026839 0.954775 0.827992 -0.050867 0.556088 0.051070
1403715888.59406 0.898691 2.026829 0.954767 0.827999 -0.050862 0.556077 0.051069
1403715888.59906 0.898694 2.026820 0.954760 0.828002 -0.050859 0.556074 0.051065
1403715888.60406 0.898697 2.026813 0.954754 0.828000 -0.050863 0.556078 0.051062
1403715888.60906 0.898698 2.026807 0.954749 0.827998 -0.050874 0.556078 0.051063
1403715888.61406 0.898699 2.026804 0.954746 0.828000 -0.050883 0.556074 0.051062
1403715888.61906 0.898699 2.026802 0.954744 0.828003 -0.050892 0.556070 0.051059
1403715888.62406 0.898699 2.026802 0.954744 0.828003 -0.050899 0.556069 0.051058
1403715888.62906 0.898713 2.026784 0.954722 0.827995 -0.050901 0.556081 0.051062
1403715888.63406 0.898715 2.026779 0.954720 0.827996 -0.050908 0.556080 0.051058
1403715888.63906 0.898717 2.026776 0.954719 0.827997 -0.050915 0.556078 0.051052
1403715888.64406 0.898717 2.026775 0.954718 0.828000 -0.050917 0.556074 0.051046
1403715888.64906 0.898717 2.026774 0.954719 0.828002 -0.050912 0.556072 0.051043
1403715888.65406 0.898716 2.026774 0.954720 0.828004 -0.050907 0.556069 0.051042
1403715888.65906 0.898713 2.026775 0.954723 0.828008 -0.050905 0.556063 0.051041
1403715888.66406 0.898711 2.026777 0.954725 0.828013 -0.050902 0.556057 0.051040
1403715888.66906 0.898708 2.026781 0.954728 0.828016 -0.050900 0.556052 0.051042
1403715888.67406 0.898704 2.026785 0.954732 0.828020 -0.050901 0.556044 0.051051
1403715888.67906 0.898717 2.026765 0.954709 0.828016 -0.050895 0.556050 0.051069
1403715888.68406 0.898716 2.026764 0.954709 0.828017 -0.050898 0.556048 0.051072
1403715888.68906 0.898714 2.026764 0.954710 0.828019 -0.050900 0.556045 0.051069
1403715888.69406 0.898710 2.026766 0.954712 0.828023 -0.050904 0.556039 0.051061
1403715888.69906 0.898706 2.026769 0.954714 0.828027 -0.050905 0.556034 0.051049
1403715888.70406 0.898702 2.026774 0.954716 0.828030 -0.050905 0.556031 0.051039
1403715888.70906 0.898697 2.026780 0.954719 0.828031 -0.050908 0.556029 0.051033
1403715888.71406 0.898691 2.026786 0.954722 0.828035 -0.050911 0.556024 0.051032
1403715888.71906 0.898684 2.026794 0.954727 0.828037 -0.050914 0.556021 0.051031
1403715888.72406 0.898676 2.026803 0.954732 0.828034 -0.050923 0.556024 0.051025
1403715888.72906 0.898688 2.026781 0.954708 0.828024 -0.050918 0.556038 0.051034
1403715888.73406 0.898683 2.026782 0.954707 0.828029 -0.050918 0.556031 0.051030
1403715888.73906 0.898677 2.026785 0.954708 0.828035 -0.050918 0.556024 0.051022
1403715888.74406 0.898671 2.026790 0.954710 0.828039 -0.050916 0.556019 0.051018
1403715888.74906 0.898664 2.026796 0.954712 0.828044 -0.050915 0.556011 0.051014
1403715888.75406 0.898656 2.026802 0.954715 0.828052 -0.050913 0.556001 0.051009
1403715888.75906 0.898648 2.026810 0.954719 0.828057 -0.050910 0.555993 0.051007
1403715888.76406 0.898639 2.026819 0.954724 0.828061 -0.050903 0.555988 0.051012
1403715888.76906 0.898629 2.026829 0.954730 0.828064 -0.050896 0.555983 0.051017
1403715888.77406 0.898620 2.026841 0.954738 0.828067 -0.050895 0.555979 0.051018
1403715888.77906 0.898629 2.026817 0.954714 0.828058 -0.050889 0.555991 0.051034
1403715888.78406 0.898623 2.026821 0.954716 0.828058 -0.050893 0.555990 0.051031
1403715888.78906 0.898617 2.026826 0.954719 0.828058 -0.050897 0.555991 0.051023
1403715888.79406 0.898611 2.026831 0.954723 0.828058 -0.050903 0.555992 0.051016
1403715888.79906 0.898604 2.026838 0.954727 0.828061 -0.050907 0.555988 0.051008
1403715888.80406 0.898597 2.026847 0.954733 0.828066 -0.050913 0.555980 0.051001
1403715888.80906 0.898589 2.026857 0.954739 0.828071 -0.050922 0.555972 0.051000
1403715888.81406 0.898582 2.026869 0.954746 0.828074 -0.050926 0.555967 0.051004
1403715888.81906 0.898574 2.026883 0.954753 0.828078 -0.050925 0.555960 0.051007
1403715888.82406 0.898566 2.026896 0.954761 0.828083 -0.050921 0.555953 0.051005
1403715888.82906 0.898577 2.026871 0.954734 0.828076 -0.050908 0.555964 0.051018
1403715888.83406 0.898573 2.026875 0.954734 0.828082 -0.050909 0.555955 0.051020
1403715888.83906 0.898567 2.026880 0.954735 0.828086 -0.050912 0.555948 0.051018
1403715888.84406 0.898562 2.026886 0.954736 0.828090 -0.050913 0.555943 0.051014
1403715888.84906 0.898557 2.026893 0.954737 0.828095 -0.050911 0.555935 0.051013
1403715888.85406 0.898553 2.026902 0.954739 0.828101 -0.050909 0.555927 0.051013
1403715888.85906 0.898548 2.026911 0.954742 0.828106 -0.050907 0.555920 0.051012
1403715888.86406 0.898544 2.026921 0.954746 0.828111 -0.050907 0.555913 0.051011
1403715888.86906 0.898539 2.026933 0.954751 0.828114 -0.050907 0.555908 0.051009
1403715888.87406 0.898534 2.026946 0.954758 0.828114 -0.050908 0.555909 0.051004
1403715888.87906 0.898551 2.026919 0.954729 0.828099 -0.050903 0.555930 0.051016
1403715888.88406 0.898550 2.026923 0.954729 0.828105 -0.050910 0.555921 0.051012
1403715888.88906 0.898549 2.026929 0.954729 0.828111 -0.050911 0.555913 0.051009
1403715888.89406 0.898547 2.026935 0.954732 0.828112 -0.050912 0.555911 0.051005
1403715888.89906 0.898544 2.026943 0.954735 0.828111 -0.050919 0.555913 0.050996
1403715888.90406 0.898541 2.026951 0.954740 0.828110 -0.050926 0.555915 0.050984
1403715888.90906 0.898537 2.026960 0.954746 0.828112 -0.050926 0.555912 0.050976
1403715888.91406 0.898532 2.026969 0.954753 0.828118 -0.050927 0.555904 0.050977
1403715888.91906 0.898527 2.026978 0.954762 0.828123 -0.050931 0.555895 0.050980
1403715888.92406 0.898522 2.026989 0.954772 0.828128 -0.050932 0.555889 0.050975
1403715888.92906 0.898536 2.026958 0.954744 0.828116 -0.050919 0.555906 0.050989
1403715888.93406 0.898533 2.026959 0.954749 0.828119 -0.050921 0.555900 0.050992
1403715888.93906 0.898529 2.026961 0.954753 0.828123 -0.050922 0.555895 0.050993
1403715888.94406 0.898523 2.026963 0.954758 0.828124 -0.050928 0.555892 0.050996
1403715888.94906 0.898517 2.026966 0.954762 0.828127 -0.050933 0.555887 0.051004
1403715888.95406 0.898511 2.026970 0.954767 0.828130 -0.050937 0.555882 0.051000
1403715888.95906 0.898504 2.026975 0.954773 0.828131 -0.050940 0.555881 0.050995
1403715888.96406 0.898497 2.026983 0.954780 0.828135 -0.050944 0.555875 0.050989
1403715888.96906 0.898489 2.026992 0.954787 0.828139 -0.050949 0.555869 0.050979
1403715888.97406 0.898481 2.027002 0.954796 0.828142 -0.050953 0.555865 0.050974
1403715888.97906 0.898496 2.026970 0.954764 0.828131 -0.050939 0.555882 0.050987
1403715888.98406 0.898492 2.026970 0.954767 0.828137 -0.050938 0.555874 0.050983
1403715888.98906 0.898489 2.026972 0.954770 0.828141 -0.050938 0.555867 0.050983
1403715888.99406 0.898485 2.026975 0.954774 0.828144 -0.050938 0.555863 0.050984
1403715888.99906 0.898481 2.026979 0.954779 0.828146 -0.050940 0.555859 0.050990
1403715889.00406 0.898477 2.026983 0.954784 0.828149 -0.050940 0.555855 0.050990
1403715889.00906 0.898473 2.026989 0.954790 0.828151 -0.050938 0.555852 0.050985
1403715889.01406 0.898467 2.026997 0.954797 0.828155 -0.050935 0.555847 0.050987
1403715889.01906 0.898461 2.027005 0.954805 0.828158 -0.050933 0.555841 0.050990
1403715889.02406 0.898454 2.027015 0.954813 0.828162 -0.050935 0.555836 0.050988
1403715889.02906 0.898468 2.026984 0.954780 0.828147 -0.050918 0.555858 0.051005
1403715889.03406 0.898466 2.026986 0.954782 0.828152 -0.050918 0.555851 0.051003
1403715889.03906 0.898464 2.026989 0.954783 0.828156 -0.050922 0.555844 0.051003
1403715889.04406 0.898463 2.026993 0.954786 0.828157 -0.050926 0.555842 0.051002
1403715889.04906 0.898461 2.026999 0.954790 0.828160 -0.050928 0.555838 0.051003
1403715889.05406 0.898458 2.027007 0.954795 0.828162 -0.050929 0.555835 0.051003
1403715889.05906 0.898455 2.027016 0.954801 0.828164 -0.050930 0.555833 0.050999
1403715889.06406 0.898451 2.027026 0.954808 0.828169 -0.050933 0.555825 0.050996
1403715889.06906 0.898448 2.027038 0.954816 0.828173 -0.050938 0.555819 0.050993
1403715889.07406 0.898446 2.027051 0.954825 0.828177 -0.050941 0.555812 0.050992
1403715889.07906 0.898464 2.027022 0.954793 0.828167 -0.050922 0.555828 0.051013
1403715889.08406 0.898466 2.027025 0.954794 0.828172 -0.050924 0.555820 0.051012
1403715889.08906 0.898467 2.027029 0.954795 0.828173 -0.050926 0.555818 0.051010
1403715889.09406 0.898468 2.027034 0.954797 0.828176 -0.050929 0.555814 0.051006
1403715889.09906 0.898468 2.027039 0.954801 0.828183 -0.050933 0.555803 0.051001
1403715889.10406 0.898467 2.027044 0.954805 0.828189 -0.050934 0.555794 0.050999
1403715889.10906 0.898466 2.027051 0.954810 0.828193 -0.050937 0.555788 0.050999
1403715889.11406 0.898463 2.027058 0.954816 0.828197 -0.050938 0.555782 0.050998
1403715889.11906 0.898461 2.027066 0.954822 0.828200 -0.050937 0.555778 0.051000
1403715889.12406 0.898457 2.027076 0.954830 0.828205 -0.050940 0.555770 0.051003
1403715889.12906 0.898473 2.027043 0.954799 0.828192 -0.050927 0.555788 0.051021
1403715889.13406 0.898473 2.027043 0.954800 0.828196 -0.050930 0.555782 0.051020
1403715889.13906 0.898472 2.027045 0.954803 0.828201 -0.050933 0.555776 0.051017
1403715889.14406 0.898472 2.027048 0.954808 0.828205 -0.050931 0.555770 0.051011
1403715889.14906 0.898470 2.027053 0.954813 0.828207 -0.050932 0.555768 0.051007
1403715889.15406 0.898468 2.027059 0.954819 0.828207 -0.050935 0.555767 0.051005
1403715889.15906 0.898466 2.027066 0.954826 0.828207 -0.050939 0.555767 0.051003
1403715889.16406 0.898464 2.027074 0.954835 0.828208 -0.050944 0.555765 0.051001
1403715889.16906 0.898460 2.027083 0.954844 0.828210 -0.050945 0.555762 0.050997
1403715889.17406 0.898456 2.027092 0.954854 0.828212 -0.050944 0.555760 0.050993
1403715889.17906 0.898471 2.027061 0.954821 0.828191 -0.050929 0.555791 0.051016
1403715889.18406 0.898471 2.027061 0.954820 0.828189 -0.050936 0.555793 0.051015
1403715889.18906 0.898470 2.027062 0.954820 0.828191 -0.050940 0.555789 0.051012
1403715889.19406 0.898470 2.027063 0.954822 0.828197 -0.050940 0.555782 0.051013
1403715889.19906 0.898469 2.027066 0.954824 0.828203 -0.050937 0.555772 0.051018
1403715889.20406 0.898469 2.027070 0.954826 0.828210 -0.050940 0.555761 0.051019
1403715889.20906 0.898468 2.027075 0.954830 0.828214 -0.050950 0.555753 0.051020
1403715889.21406 0.898468 2.027081 0.954833 0.828218 -0.050956 0.555747 0.051018
1403715889.21906 0.898467 2.027088 0.954837 0.828225 -0.050955 0.555738 0.051012
1403715889.22406 0.898465 2.027095 0.954842 0.828232 -0.050952 0.555728 0.051012
1403715889.22906 0.898480 2.027063 0.954809 0.828215 -0.050934 0.555753 0.051038
1403715889.23406 0.898481 2.027062 0.954808 0.828216 -0.050937 0.555750 0.051041
1403715889.23906 0.898481 2.027062 0.954808 0.828222 -0.050939 0.555740 0.051047
1403715889.24406 0.898480 2.027064 0.954809 0.828231 -0.050942 0.555727 0.051047
1403715889.24906 0.898479 2.027067 0.954811 0.828235 -0.050943 0.555722 0.051042
1403715889.25406 0.898477 2.027072 0.954814 0.828234 -0.050944 0.555723 0.051039
1403715889.25906 0.898473 2.027077 0.954818 0.828235 -0.050946 0.555722 0.051031
1403715889.26406 0.898468 2.027083 0.954823 0.828239 -0.050949 0.555717 0.051022
1403715889.26906 0.898462 2.027090 0.954828 0.828241 -0.050953 0.555714 0.051019
1403715889.27406 0.898456 2.027098 0.954833 0.828243 -0.050960 0.555710 0.051019
1403715889.27906 0.898469 2.027069 0.954795 0.828228 -0.050943 0.555731 0.051048
1403715889.28406 0.898467 2.027070 0.954791 0.828233 -0.050940 0.555724 0.051049
1403715889.28906 0.898466 2.027072 0.954787 0.828238 -0.050933 0.555718 0.051047
1403715889.29406 0.898465 2.027076 0.954784 0.828242 -0.050926 0.555712 0.051046
1403715889.29906 0.898462 2.027081 0.954782 0.828245 -0.050923 0.555708 0.051045
1403715889.30406 0.898458 2.027086 0.954781 0.828251 -0.050922 0.555699 0.051043
1403715889.30906 0.898454 2.027092 0.954782 0.828256 -0.050922 0.555692 0.051035
1403715889.31406 0.898450 2.027098 0.954784 0.828257 -0.050926 0.555691 0.051026
1403715889.31906 0.898446 2.027105 0.954788 0.828258 -0.050927 0.555690 0.051024
1403715889.32406 0.898442 2.027113 0.954794 0.828263 -0.050925 0.555683 0.051025
1403715889.32906 0.898454 2.027082 0.954760 0.828244 -0.050904 0.555711 0.051043
1403715889.33406 0.898453 2.027081 0.954759 0.828244 -0.050912 0.555711 0.051038
1403715889.33906 0.898451 2.027081 0.954759 0.828244 -0.050919 0.555711 0.051038
1403715889.34406 0.898449 2.027082 0.954761 0.828242 -0.050926 0.555713 0.051033
1403715889.34906 0.898446 2.027083 0.954763 0.828242 -0.050931 0.555714 0.051028
1403715889.35406 0.898442 2.027085 0.954766 0.828246 -0.050932 0.555708 0.051024
1403715889.35906 0.898438 2.027088 0.954771 0.828252 -0.050933 0.555699 0.051018
1403715889.36406 0.898433 2.027092 0.954777 0.828258 -0.050933 0.555690 0.051011
1403715889.36906 0.898428 2.027097 0.954785 0.828265 -0.050928 0.555681 0.051009
1403715889.37406 0.898422 2.027104 0.954794 0.828271 -0.050922 0.555672 0.051012
1403715889.37906 0.898433 2.027074 0.954762 0.828253 -0.050896 0.555698 0.051042
1403715889.38406 0.898431 2.027072 0.954764 0.828257 -0.050899 0.555693 0.051044
1403715889.38906 0.898428 2.027070 0.954768 0.828258 -0.050904 0.555690 0.051051
1403715889.39406 0.898426 2.027068 0.954772 0.828258 -0.050905 0.555690 0.051056
1403715889.39906 0.898423 2.027066 0.954778 0.828259 -0.050906 0.555687 0.051058
1403715889.40406 0.898420 2.027066 0.954784 0.828262 -0.050909 0.555682 0.051057
1403715889.40906 0.898418 2.027066 0.954790 0.828263 -0.050913 0.555681 0.051056
1403715889.41406 0.898416 2.027067 0.954796 0.828264 -0.050917 0.555680 0.051056
1403715889.41906 0.898413 2.027069 0.954802 0.828270 -0.050918 0.555670 0.051058
1403715889.42406 0.898411 2.027073 0.954810 0.828276 -0.050921 0.555662 0.051057
1403715889.42906 0.898424 2.027041 0.954775 0.828254 -0.050909 0.555692 0.051079
1403715889.43406 0.898425 2.027038 0.954775 0.828255 -0.050920 0.555690 0.051074
1403715889.43906 0.898426 2.027036 0.954776 0.828256 -0.050929 0.555688 0.051069
1403715889.44406 0.898426 2.027036 0.954777 0.828261 -0.050940 0.555681 0.051061
1403715889.44906 0.898426 2.027037 0.954778 0.828267 -0.050948 0.555672 0.051055
1403715889.45406 0.898425 2.027038 0.954780 0.828271 -0.050950 0.555665 0.051053
1403715889.45906 0.898423 2.027041 0.954784 0.828273 -0.050953 0.555664 0.051050
1403715889.46406 0.898421 2.027044 0.954788 0.828270 -0.050957 0.555667 0.051046
1403715889.46906 0.898420 2.027050 0.954794 0.828269 -0.050960 0.555669 0.051044
1403715889.47406 0.898418 2.027056 0.954801 0.828272 -0.050961 0.555664 0.051046
1403715889.47906 0.898430 2.027029 0.954768 0.828251 -0.050936 0.555695 0.051077
1403715889.48406 0.898431 2.027029 0.954768 0.828252 -0.050938 0.555694 0.051074
1403715889.48906 0.898433 2.027031 0.954770 0.828255 -0.050942 0.555689 0.051073
1403715889.49406 0.898434 2.027033 0.954773 0.828257 -0.050946 0.555686 0.051074
1403715889.49906 0.898435 2.027038 0.954777 0.828255 -0.050947 0.555688 0.051075
1403715889.50406 0.898435 2.027043 0.954781 0.828257 -0.050953 0.555684 0.051075
1403715889.50906 0.898435 2.027050 0.954786 0.828263 -0.050960 0.555676 0.051066
1403715889.51406 0.898435 2.027059 0.954792 0.828266 -0.050964 0.555673 0.051057
1403715889.51906 0.898435 2.027069 0.954798 0.828269 -0.050967 0.555668 0.051052
1403715889.52406 0.898434 2.027080 0.954806 0.828272 -0.050969 0.555663 0.051045
1403715889.52906 0.898447 2.027056 0.954771 0.828247 -0.050945 0.555700 0.051072
1403715889.53406 0.898449 2.027059 0.954771 0.828247 -0.050951 0.555701 0.051065
1403715889.53906 0.898450 2.027063 0.954771 0.828248 -0.050960 0.555700 0.051057
1403715889.54406 0.898451 2.027068 0.954773 0.828251 -0.050966 0.555694 0.051049
1403715889.54906 0.898451 2.027074 0.954775 0.828257 -0.050969 0.555685 0.051044
1403715889.55406 0.898449 2.027081 0.954778 0.828262 -0.050973 0.555679 0.051044
1403715889.55906 0.898447 2.027088 0.954782 0.828264 -0.050973 0.555675 0.051043
1403715889.56406 0.898445 2.027096 0.954788 0.828268 -0.050970 0.555669 0.051042
1403715889.56906 0.898443 2.027106 0.954794 0.828273 -0.050966 0.555662 0.051043
1403715889.57406 0.898441 2.027116 0.954802 0.828274 -0.050965 0.555661 0.051041
1403715889.57906 0.898451 2.027093 0.954769 0.828251 -0.050938 0.555695 0.051074
1403715889.58406 0.898451 2.027096 0.954771 0.828257 -0.050936 0.555687 0.051073
1403715889.58906 0.898451 2.027101 0.954775 0.828262 -0.050937 0.555679 0.051068
1403715889.59406 0.898451 2.027106 0.954778 0.828265 -0.050937 0.555675 0.051063
1403715889.59906 0.898451 2.027111 0.954782 0.828267 -0.050934 0.555673 0.051056
1403715889.60406 0.898452 2.027118 0.954787 0.828272 -0.050928 0.555668 0.051044
1403715889.60906 0.898453 2.027124 0.954793 0.828275 -0.050927 0.555664 0.051036
1403715889.61406 0.898454 2.027132 0.954800 0.828276 -0.050934 0.555662 0.051030
1403715889.61906 0.898455 2.027140 0.954807 0.828277 -0.050941 0.555661 0.051028
1403715889.62406 0.898455 2.027148 0.954816 0.828276 -0.050947 0.555661 0.051029
1403715889.62906 0.898455 2.027156 0.954826 0.828276 -0.050950 0.555660 0.051030
1403715889.63406 0.898469 2.027121 0.954784 0.828253 -0.050922 0.555695 0.051065
1403715889.63906 0.898472 2.027120 0.954786 0.828257 -0.050920 0.555688 0.051061
1403715889.64406 0.898474 2.027119 0.954789 0.828262 -0.050921 0.555682 0.051057
1403715889.64906 0.898477 2.027120 0.954792 0.828266 -0.050929 0.555675 0.051057
1403715889.65406 0.898478 2.027122 0.954797 0.828267 -0.050936 0.555673 0.051053
1403715889.65906 0.898479 2.027125 0.954802 0.828270 -0.050943 0.555668 0.051049
1403715889.66406 0.898479 2.027129 0.954808 0.828274 -0.050953 0.555662 0.051049
1403715889.66906 0.898479 2.027134 0.954816 0.828275 -0.050958 0.555659 0.051054
1403715889.67406 0.898479 2.027141 0.954824 0.828276 -0.050955 0.555657 0.051058
1403715889.67906 0.898484 2.027124 0.954800 0.828254 -0.050930 0.555690 0.051086
1403715889.68406 0.898483 2.027125 0.954802 0.828257 -0.050936 0.555685 0.051081
1403715889.68906 0.898482 2.027129 0.954804 0.828259 -0.050942 0.555682 0.051074
1403715889.69406 0.898479 2.027135 0.954806 0.828259 -0.050945 0.555683 0.051062
1403715889.69906 0.898475 2.027143 0.954809 0.828259 -0.050949 0.555685 0.051051
1403715889.70406 0.898469 2.027149 0.954812 0.828260 -0.050966 0.555682 0.051048
1403715889.70906 0.898459 2.027151 0.954816 0.828265 -0.051008 0.555669 0.051059
1403715889.71406 0.898448 2.027150 0.954822 0.828265 -0.051065 0.555661 0.051089
1403715889.71906 0.898436 2.027153 0.954830 0.828272 -0.051121 0.555644 0.051105
1403715889.72406 0.898427 2.027169 0.954838 0.828268 -0.051127 0.555651 0.051088
1403715889.72906 0.898433 2.027179 0.954808 0.828248 -0.050997 0.555698 0.051037
1403715889.73406 0.898437 2.027223 0.954810 0.828276 -0.050843 0.555683 0.050904
1403715889.73906 0.898438 2.027262 0.954812 0.828283 -0.050679 0.555696 0.050806
1403715889.74406 0.898433 2.027274 0.954813 0.828292 -0.050607 0.555689 0.050802
1403715889.74906 0.898417 2.027247 0.954815 0.828314 -0.050685 0.555639 0.050919
1403715889.75406 0.898394 2.027191 0.954818 0.828314 -0.050890 0.555601 0.051130
1403715889.75906 0.898370 2.027135 0.954823 0.828294 -0.051117 0.555589 0.051349
1403715889.76406 0.898352 2.027106 0.954826 0.828291 -0.051277 0.555570 0.051454
1403715889.76906 0.898343 2.027111 0.954827 0.828305 -0.051334 0.555548 0.051406
1403715889.77406 0.898345 2.027147 0.954831 0.828292 -0.051253 0.555586 0.051284
1403715889.77906 0.898356 2.027152 0.954796 0.828284 -0.051074 0.555628 0.051141
1403715889.78406 0.898367 2.027194 0.954800 0.828316 -0.050937 0.555610 0.050954
1403715889.78906 0.898373 2.027221 0.954808 0.828297 -0.050844 0.555656 0.050844
1403715889.79406 0.898371 2.027226 0.954816 0.828283 -0.050846 0.555680 0.050819
1403715889.79906 0.898362 2.027209 0.954824 0.828277 -0.050936 0.555676 0.050862
1403715889.80406 0.898348 2.027179 0.954834 0.828261 -0.051064 0.555678 0.050973
1403715889.80906 0.898333 2.027144 0.954846 0.828255 -0.051200 0.555662 0.051111
1403715889.81406 0.898319 2.027118 0.954857 0.828242 -0.051303 0.555661 0.051225
1403715889.81906 0.898312 2.027110 0.954868 0.828237 -0.051333 0.555662 0.051263
1403715889.82406 0.898310 2.027126 0.954880 0.828242 -0.051270 0.555663 0.051235
1403715889.82906 0.898316 2.027134 0.954857 0.828192 -0.051125 0.555754 0.051198
1403715889.83406 0.898320 2.027165 0.954862 0.828176 -0.050983 0.555803 0.051080
1403715889.83906 0.898322 2.027190 0.954863 0.828177 -0.050873 0.555821 0.050967
1403715889.84406 0.898321 2.027198 0.954867 0.828167 -0.050825 0.555844 0.050927
1403715889.84906 0.898314 2.027187 0.954870 0.828166 -0.050859 0.555840 0.050962
1403715889.85406 0.898303 2.027164 0.954869 0.828171 -0.050965 0.555816 0.051037
1403715889.85906 0.898292 2.027138 0.954867 0.828168 -0.051092 0.555800 0.051124
1403715889.86406 0.898283 2.027118 0.954866 0.828176 -0.051207 0.555772 0.051188
1403715889.86906 0.898280 2.027112 0.954868 0.828171 -0.051266 0.555771 0.051217
1403715889.87406 0.898282 2.027123 0.954870 0.828168 -0.051256 0.555779 0.051191
1403715889.87906 0.898293 2.027115 0.954853 0.828155 -0.051156 0.555811 0.051158
1403715889.88406 0.898302 2.027146 0.954857 0.828142 -0.051051 0.555849 0.051058
1403715889.88906 0.898310 2.027173 0.954862 0.828123 -0.050969 0.555894 0.050956
1403715889.89406 0.898317 2.027190 0.954865 0.828117 -0.050932 0.555913 0.050891
1403715889.89906 0.898320 2.027193 0.954865 0.828121 -0.050943 0.555905 0.050892
1403715889.90406 0.898321 2.027187 0.954864 0.828141 -0.050992 0.555866 0.050954
1403715889.90906 0.898321 2.027181 0.954867 0.828148 -0.051023 0.555844 0.051033
1403715889.91406 0.898322 2.027181 0.954875 0.828154 -0.051046 0.555831 0.051069
1403715889.91906 0.898323 2.027186 0.954885 0.828152 -0.051078 0.555831 0.051067
1403715889.92406 0.898324 2.027188 0.954898 0.828128 -0.051127 0.555861 0.051070
1403715889.92906 0.898322 2.027131 0.954864 0.828085 -0.051197 0.555910 0.051166
1403715889.93406 0.898323 2.027111 0.954863 0.828083 -0.051278 0.555900 0.051239
1403715889.93906 0.898327 2.027105 0.954860 0.828090 -0.051303 0.555882 0.051289
1403715889.94406 0.898336 2.027127 0.954860 0.828106 -0.051235 0.555869 0.051234
1403715889.94906 0.898349 2.027175 0.954865 0.828115 -0.051072 0.555888 0.051056
1403715889.95406 0.898361 2.027226 0.954872 0.828108 -0.050898 0.555934 0.050835
1403715889.95906 0.898367 2.027251 0.954878 0.828107 -0.050819 0.555954 0.050711
