#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1662924008136746496,2.4505,-0.029776,1.1109,0.385561,-0.522772,-0.533488,0.541703,8.66767e-05,-0.000441563,0.0009258,-0.000853165,0.000996556,-0.00200624,0.129008,0.0854702,-0.0454216
1662924008146746368,2.4505,-0.029781,1.11091,0.385573,-0.522776,-0.53348,0.541699,0.000586296,-0.000406985,0.00052884,-0.000853156,0.000996567,-0.00200626,0.129011,0.0854696,-0.045434
1662924008156746496,2.45051,-0.0297856,1.11092,0.385569,-0.522772,-0.533473,0.541713,0.000878156,-0.000443375,0.000857652,-0.000853146,0.00099658,-0.00200627,0.129017,0.085469,-0.045449
1662924008166746368,2.45052,-0.0297902,1.11092,0.385571,-0.522773,-0.533469,0.541714,0.00121408,-0.000368087,0.000535919,-0.000853137,0.000996596,-0.00200628,0.129024,0.0854689,-0.0454666
1662924008176746496,2.45053,-0.0297938,1.11093,0.385577,-0.522776,-0.533465,0.541711,0.00161418,-0.000277093,0.000727734,-0.000853128,0.000996613,-0.00200629,0.129033,0.0854697,-0.0454864
1662924008186746368,2.45055,-0.0297968,1.11094,0.385595,-0.522773,-0.533451,0.541715,0.00176853,-0.000323279,0.000745937,-0.000853119,0.000996631,-0.0020063,0.129044,0.085472,-0.0455081
1662924008196746240,2.45056,-0.0298002,1.11094,0.385612,-0.522762,-0.533442,0.541722,0.00186375,-0.00032861,0.00021528,-0.00085311,0.000996651,-0.00200631,0.129055,0.0854762,-0.0455314
1662924008206746368,2.45058,-0.029804,1.11095,0.385628,-0.52276,-0.533431,0.541724,0.0017017,-0.000356992,0.00048151,-0.0008531,0.000996671,-0.00200632,0.129067,0.0854827,-0.0455559
1662924008216746240,2.4506,-0.0298069,1.11095,0.385635,-0.522749,-0.53343,0.54173,0.00147947,-0.000209239,0.00010058,-0.00085309,0.000996691,-0.00200633,0.129081,0.0854916,-0.0455812
1662924008226746368,2.45061,-0.0298094,1.11095,0.385632,-0.522748,-0.533425,0.541738,0.00102984,-0.000211832,0.000303522,-0.00085308,0.000996711,-0.00200635,0.129095,0.0855028,-0.0456071
1662924008236746240,2.45062,-0.0298114,1.11096,0.385627,-0.522743,-0.533423,0.541748,0.000654804,-0.000198694,-1.53137e-06,-0.000853069,0.00099673,-0.00200636,0.129111,0.0855163,-0.0456333
1662924008246746368,2.45062,-0.0298135,1.11095,0.385624,-0.522744,-0.533415,0.541757,0.000188409,-0.000103234,-0.000544895,-0.000853057,0.00099675,-0.00200637,0.129128,0.085532,-0.0456593
1662924008256746240,2.45062,-0.029814,1.11095,0.385629,-0.522749,-0.533411,0.541753,-0.000152119,5.47037e-05,-0.000550386,-0.000853046,0.00099677,-0.00200637,0.129147,0.08555,-0.0456846
1662924008266746368,2.45062,-0.0298123,1.11094,0.385611,-0.522751,-0.533423,0.541752,-0.000295826,0.000302477,-0.000944679,-0.000853034,0.000996789,-0.00200638,0.129167,0.0855702,-0.0457089
1662924008276746240,2.45062,-0.0298099,1.11093,0.38559,-0.522762,-0.533438,0.541742,-0.000599734,0.000229497,-0.000655127,-0.000853023,0.000996807,-0.00200639,0.129189,0.0855924,-0.0457317
1662924008286746368,2.45061,-0.0298075,1.11093,0.38557,-0.522774,-0.533448,0.541735,-0.000681805,0.0003024,-0.00105556,-0.000853013,0.000996824,-0.0020064,0.129213,0.0856165,-0.0457528
1662924008296746240,2.4506,-0.0298043,1.11092,0.385561,-0.522781,-0.533453,0.541729,-0.000552767,0.000391671,-0.00110139,-0.000853002,0.00099684,-0.0020064,0.129238,0.0856424,-0.0457716
1662924008306746368,2.4506,-0.0298009,1.11091,0.38555,-0.522789,-0.533461,0.541721,-0.000653728,0.000300587,-0.000967394,-0.000852992,0.000996855,-0.00200641,0.129265,0.08567,-0.0457878
1662924008316746240,2.45059,-0.0297983,1.1109,0.38553,-0.522796,-0.533471,0.541719,-0.000500256,0.0003452,-0.00126544,-0.000852981,0.000996868,-0.00200641,0.129294,0.085699,-0.0458012
1662924008326746112,2.45059,-0.0297951,1.11089,0.385525,-0.522794,-0.533483,0.541713,-0.00036271,0.000410426,-0.000790696,-0.000852971,0.00099688,-0.00200642,0.129325,0.0857289,-0.0458114
1662924008336746240,2.45059,-0.0297906,1.11088,0.385519,-0.522795,-0.533483,0.541715,-0.000134636,0.000498986,-0.00103437,-0.000852961,0.000996889,-0.00200642,0.129359,0.0857595,-0.0458183
1662924008346746112,2.45059,-0.0297876,1.11087,0.385512,-0.522787,-0.533486,0.541725,-0.000132429,0.000244461,-0.000946537,-0.000852952,0.000996897,-0.00200643,0.129396,0.0857902,-0.0458218
1662924008356746240,2.45059,-0.0297859,1.11086,0.385512,-0.522777,-0.533495,0.541727,3.75631e-05,0.000216024,-0.00100837,-0.000852945,0.000996903,-0.00200643,0.129435,0.0858208,-0.0458218
1662924008366746112,2.45059,-0.0297827,1.11085,0.38551,-0.522766,-0.533506,0.541728,5.45829e-05,0.000555207,-0.00119646,-0.000852939,0.000996907,-0.00200644,0.129478,0.0858508,-0.0458187
1662924008376746240,2.45059,-0.0297764,1.11084,0.385507,-0.522752,-0.533523,0.541726,-6.07573e-06,0.000676182,-0.000801756,-0.000852936,0.000996907,-0.00200645,0.129522,0.0858796,-0.0458133
1662924008386746112,2.45059,-0.0297699,1.11083,0.38551,-0.52275,-0.53353,0.54172,-1.45485e-05,0.000651475,-0.000806824,-0.000852936,0.000996906,-0.00200646,0.129567,0.0859068,-0.0458062
1662924008396746240,2.45059,-0.0297642,1.11082,0.385511,-0.522739,-0.533539,0.541721,-0.000267979,0.000533028,-0.000367363,-0.00085294,0.000996903,-0.00200647,0.129613,0.0859318,-0.0457982
1662924008406746112,2.45059,-0.0297583,1.11081,0.385508,-0.522739,-0.533544,0.541719,-0.000533934,0.000652349,-0.00050733,-0.000852946,0.0009969,-0.00200648,0.129659,0.0859545,-0.0457898
1662924008416746240,2.45058,-0.029751,1.11081,0.3855,-0.522737,-0.533551,0.541719,-0.000768773,0.000814038,-0.000485764,-0.000852955,0.000996896,-0.0020065,0.129705,0.0859748,-0.0457814
1662924008426746112,2.45057,-0.0297417,1.11081,0.38549,-0.52274,-0.533554,0.54172,-0.0010069,0.000964325,1.34286e-05,-0.000852968,0.000996892,-0.00200651,0.12975,0.0859932,-0.0457734
1662924008436746240,2.45056,-0.0297312,1.11081,0.385493,-0.522747,-0.533553,0.541712,-0.00109454,0.00108731,-0.000231836,-0.000852983,0.000996888,-0.00200653,0.129794,0.0860098,-0.0457662
1662924008446746112,2.45055,-0.0297208,1.11081,0.385493,-0.522749,-0.533554,0.541709,-0.00127559,0.000914536,0.00012667,-0.000853,0.000996883,-0.00200654,0.129837,0.086025,-0.04576
1662924008456745984,2.45053,-0.0297125,1.1108,0.385491,-0.522749,-0.533561,0.541704,-0.00143356,0.000708087,-9.09099e-05,-0.000853018,0.000996879,-0.00200656,0.129878,0.0860389,-0.0457553
1662924008466746112,2.45052,-0.0297059,1.11081,0.385487,-0.522759,-0.533565,0.541693,-0.00153324,0.000622241,0.000143557,-0.000853037,0.000996875,-0.00200658,0.129919,0.0860519,-0.0457522
1662924008476745984,2.4505,-0.0296996,1.11081,0.38548,-0.522774,-0.533566,0.541682,-0.00142559,0.00062585,0.000141702,-0.000853057,0.000996871,-0.0020066,0.129958,0.0860643,-0.0457506
1662924008486746112,2.45049,-0.0296927,1.11081,0.385457,-0.522787,-0.53358,0.541672,-0.00128392,0.000693562,-6.89484e-05,-0.00085308,0.000996867,-0.00200662,0.129996,0.0860763,-0.0457507
1662924008496745984,2.45048,-0.0296866,1.11081,0.385442,-0.522802,-0.533588,0.541661,-0.00113549,0.000496352,0.000440809,-0.000853105,0.000996863,-0.00200665,0.130033,0.0860881,-0.0457524
1662924008506746112,2.45047,-0.0296818,1.11081,0.385436,-0.522807,-0.533594,0.541654,-0.000737172,0.000462368,0.00017793,-0.000853132,0.000996859,-0.00200667,0.13007,0.0860999,-0.0457557
1662924008516745984,2.45046,-0.0296769,1.11081,0.385426,-0.522809,-0.533601,0.541652,-0.000392864,0.00053209,0.000349619,-0.000853161,0.000996856,-0.00200669,0.130105,0.0861121,-0.0457603
1662924008526746112,2.45046,-0.0296712,1.11082,0.385418,-0.522812,-0.533604,0.541652,-0.000216616,0.000469541,0.00043753,-0.000853193,0.000996852,-0.00200671,0.130139,0.0861246,-0.0457661
1662924008536745984,2.45046,-0.0296663,1.11082,0.385421,-0.522825,-0.533602,0.541639,0.000122855,0.000486381,0.000287708,-0.000853226,0.000996849,-0.00200673,0.130172,0.0861377,-0.0457732
1662924008546746112,2.45046,-0.0296609,1.11083,0.385429,-0.522826,-0.533605,0.54163,0.000524517,0.000490227,0.0005197,-0.000853261,0.000996846,-0.00200676,0.130203,0.0861514,-0.0457813
1662924008556745984,2.45047,-0.0296554,1.11083,0.385437,-0.522816,-0.533603,0.541637,0.000716633,0.000542633,9.25283e-05,-0.000853297,0.000996844,-0.00200678,0.130232,0.0861659,-0.0457905
1662924008566746112,2.45047,-0.02965,1.11083,0.385444,-0.522807,-0.533601,0.541642,0.000701536,0.000460031,0.000490952,-0.000853334,0.000996842,-0.0020068,0.13026,0.0861812,-0.0458004
1662924008576745984,2.45048,-0.029645,1.11084,0.385446,-0.5228,-0.533605,0.541643,0.000730532,0.000409728,0.000333877,-0.000853372,0.00099684,-0.00200683,0.130286,0.0861973,-0.045811
1662924008586745856,2.45049,-0.0296409,1.11084,0.38544,-0.522799,-0.533605,0.541648,0.000732585,0.00035833,0.000321104,-0.000853411,0.000996838,-0.00200685,0.130309,0.0862142,-0.0458221
1662924008596745984,2.45049,-0.0296378,1.11084,0.385448,-0.522799,-0.533603,0.541645,0.000632827,9.38067e-05,0.000315814,-0.000853451,0.000996836,-0.00200688,0.130331,0.0862319,-0.0458338
1662924008606745856,2.4505,-0.0296374,1.11085,0.385465,-0.522793,-0.533593,0.541648,0.000540151,-4.12896e-05,0.000121721,-0.00085349,0.000996834,-0.0020069,0.13035,0.0862502,-0.0458458
1662924008616745984,2.4505,-0.0296382,1.11085,0.385466,-0.522794,-0.533585,0.541654,0.000291603,-0.000150575,0.000534286,-0.000853528,0.000996833,-0.00200693,0.130368,0.0862692,-0.0458581
1662924008626745856,2.45051,-0.029639,1.11085,0.385473,-0.522786,-0.533585,0.541657,2.25708e-05,-5.84624e-05,0.000145475,-0.000853567,0.000996831,-0.00200696,0.130385,0.0862887,-0.0458706
1662924008636745984,2.4505,-0.0296405,1.11086,0.385474,-0.522782,-0.533585,0.54166,-0.000217048,-0.000216913,0.000366094,-0.000853605,0.00099683,-0.00200699,0.130401,0.0863085,-0.0458832
1662924008646745856,2.4505,-0.029643,1.11086,0.385482,-0.522783,-0.533583,0.541656,-0.000436638,-0.000316234,0.000196575,-0.000853643,0.000996829,-0.00200702,0.130416,0.0863284,-0.0458957
1662924008656745984,2.4505,-0.0296467,1.11086,0.385487,-0.522777,-0.533583,0.541658,-0.000547044,-0.000304025,-9.43547e-05,-0.000853681,0.000996829,-0.00200705,0.130432,0.0863484,-0.0459082
1662924008666745856,2.45049,-0.0296486,1.11086,0.385493,-0.522771,-0.53359,0.541652,-0.000777685,-8.78294e-05,9.46719e-05,-0.000853719,0.000996829,-0.00200708,0.130449,0.0863684,-0.0459204
1662924008676745984,2.45048,-0.0296488,1.11086,0.385491,-0.52278,-0.53359,0.541646,-0.000828258,1.87355e-05,-0.000109722,-0.000853758,0.00099683,-0.00200712,0.130466,0.0863882,-0.0459327
1662924008686745856,2.45047,-0.0296485,1.11086,0.38548,-0.522786,-0.533597,0.541641,-0.00095746,9.7031e-05,0.000188178,-0.000853797,0.000996831,-0.00200715,0.130482,0.0864079,-0.0459453
1662924008696745984,2.45046,-0.0296467,1.11086,0.385469,-0.522788,-0.533605,0.541639,-0.000912904,0.000113978,-0.000130891,-0.000853837,0.000996833,-0.00200719,0.130498,0.0864271,-0.0459586
1662924008706745856,2.45045,-0.0296465,1.11086,0.385472,-0.522792,-0.533598,0.541639,-0.000935693,-4.19269e-06,-0.000165043,-0.000853876,0.000996836,-0.00200722,0.130514,0.086446,-0.0459726
1662924008716745728,2.45044,-0.0296461,1.11085,0.385478,-0.522801,-0.533601,0.541623,-0.0008042,1.3901e-05,5.3085e-05,-0.000853915,0.000996839,-0.00200726,0.130529,0.0864642,-0.0459874
1662924008726745856,2.45044,-0.0296456,1.11085,0.385476,-0.522809,-0.533598,0.541619,-0.000496336,7.05417e-05,-0.000251403,-0.000853953,0.000996843,-0.0020073,0.130543,0.086482,-0.0460032
1662924008736745728,2.45043,-0.0296452,1.11085,0.385473,-0.522821,-0.533595,0.541613,-0.000134018,-7.19177e-06,0.000162754,-0.000853991,0.000996848,-0.00200734,0.130556,0.0864993,-0.04602
1662924008746745856,2.45043,-0.0296448,1.11085,0.385476,-0.522817,-0.533591,0.541619,0.000442447,-5.27886e-05,-0.000162568,-0.000854028,0.000996854,-0.00200738,0.130568,0.0865162,-0.0460377
1662924008756745728,2.45044,-0.0296466,1.11085,0.385478,-0.522816,-0.533583,0.541627,0.000876477,-0.000277294,0.000108147,-0.000854062,0.000996861,-0.00200742,0.130579,0.0865326,-0.0460564
1662924008766745856,2.45045,-0.0296492,1.11085,0.385489,-0.522806,-0.533577,0.541634,0.00133721,-0.00028513,0.000102191,-0.000854095,0.000996869,-0.00200746,0.130588,0.0865486,-0.0460757
1662924008776745728,2.45047,-0.029652,1.11085,0.385491,-0.522805,-0.533567,0.541644,0.00148401,-0.000306288,-0.000184871,-0.000854126,0.000996878,-0.0020075,0.130597,0.0865643,-0.0460953
1662924008786745856,2.45048,-0.0296556,1.11085,0.385501,-0.522795,-0.533561,0.541652,0.00139882,-0.000381477,0.000385527,-0.000854155,0.000996888,-0.00200754,0.130606,0.0865797,-0.0461149
1662924008796745728,2.4505,-0.0296592,1.11086,0.385518,-0.522778,-0.533543,0.541674,0.00147253,-0.000401399,-0.000158083,-0.00085418,0.000996898,-0.00200758,0.130614,0.086595,-0.046134
1662924008806745856,2.45051,-0.0296645,1.11086,0.38554,-0.522764,-0.533523,0.541691,0.00121451,-0.000564536,3.13754e-05,-0.000854202,0.00099691,-0.00200762,0.130623,0.08661,-0.0461522
1662924008816745728,2.45052,-0.0296698,1.11085,0.385558,-0.52275,-0.533508,0.541707,0.000924143,-0.000418404,-0.000106607,-0.000854221,0.000996922,-0.00200766,0.130633,0.0866248,-0.0461689
1662924008826745856,2.45053,-0.0296738,1.11085,0.385561,-0.522745,-0.533503,0.541714,0.000409208,-0.000313886,-5.9507e-05,-0.000854237,0.000996936,-0.0020077,0.130644,0.0866394,-0.0461839
1662924008836745728,2.45053,-0.029677,1.11085,0.385556,-0.522746,-0.533498,0.541722,-0.000126485,-0.000209094,3.69119e-05,-0.000854252,0.000996949,-0.00200774,0.130658,0.0866536,-0.0461967
1662924008846745856,2.45053,-0.0296775,1.11085,0.385558,-0.522745,-0.533497,0.541723,-0.000396011,0.000151188,-0.000346425,-0.000854263,0.000996964,-0.00200778,0.130673,0.0866675,-0.0462067
1662924008856745728,2.45052,-0.0296769,1.11085,0.385554,-0.522745,-0.533495,0.541728,-0.000750144,7.38115e-05,2.59872e-05,-0.000854274,0.000996978,-0.00200782,0.130691,0.0866808,-0.0462138
1662924008866745600,2.45052,-0.0296762,1.11085,0.385544,-0.522749,-0.533507,0.541719,-0.000946337,7.57448e-05,-0.000335624,-0.000854285,0.000996993,-0.00200786,0.130712,0.0866937,-0.0462185
1662924008876745728,2.45051,-0.0296749,1.11085,0.385523,-0.522763,-0.533523,0.541705,-0.000837526,0.000304882,-0.00022982,-0.000854296,0.000997008,-0.0020079,0.130734,0.0867061,-0.0462216
1662924008886745600,2.4505,-0.0296705,1.11084,0.385514,-0.522771,-0.533527,0.541698,-0.000555597,0.000442576,-6.5708e-05,-0.000854306,0.000997023,-0.00200795,0.130756,0.0867184,-0.0462241
1662924008896745728,2.45049,-0.0296666,1.11084,0.385502,-0.522769,-0.533532,0.541705,-0.000369323,0.00029497,-9.17416e-05,-0.000854315,0.000997038,-0.00200799,0.130777,0.0867304,-0.0462268
1662924008906745600,2.45049,-0.0296649,1.11085,0.38549,-0.522765,-0.533535,0.541714,-0.000202006,4.13393e-06,0.000246724,-0.000854322,0.000997054,-0.00200804,0.130797,0.0867424,-0.0462303
1662924008916745728,2.45049,-0.0296644,1.11084,0.385503,-0.522771,-0.53352,0.541714,0.000238364,3.48063e-05,-0.000238341,-0.000854327,0.00099707,-0.00200808,0.130816,0.0867544,-0.046235
1662924008926745600,2.45049,-0.0296642,1.11084,0.385501,-0.522762,-0.533521,0.541724,0.00024212,-5.96003e-05,6.72041e-05,-0.000854331,0.000997086,-0.00200812,0.130832,0.0867664,-0.0462409
1662924008936745728,2.4505,-0.0296652,1.11084,0.385499,-0.522751,-0.53352,0.541736,0.000413098,-0.000245138,0.00012871,-0.000854332,0.000997102,-0.00200817,0.130847,0.0867786,-0.0462482
1662924008946745600,2.4505,-0.0296672,1.11085,0.385504,-0.522756,-0.533505,0.541743,0.000773287,-0.000237673,-8.49735e-05,-0.000854332,0.000997119,-0.00200821,0.13086,0.0867909,-0.0462569
1662924008956745728,2.45051,-0.0296694,1.11084,0.385509,-0.522756,-0.533495,0.541749,0.0011139,-0.000263059,0.000120695,-0.000854328,0.000997136,-0.00200825,0.130871,0.0868034,-0.0462669
1662924008966745600,2.45052,-0.0296717,1.11084,0.38552,-0.522735,-0.53349,0.541767,0.00106747,-0.000191506,-0.000161357,-0.000854321,0.000997153,-0.0020083,0.13088,0.0868161,-0.0462777
1662924008976745728,2.45053,-0.0296741,1.11085,0.385524,-0.522729,-0.533479,0.54178,0.000869683,-0.000270401,0.000102755,-0.000854311,0.000997171,-0.00200834,0.130889,0.0868289,-0.0462885
1662924008986745600,2.45054,-0.029676,1.11084,0.385529,-0.522731,-0.533465,0.541788,0.000752598,-8.34853e-05,-0.000175262,-0.000854298,0.000997189,-0.00200837,0.130899,0.0868417,-0.0462986
1662924008996745472,2.45055,-0.0296769,1.11084,0.385535,-0.52273,-0.533457,0.541793,0.00057665,-3.01882e-05,-0.000263858,-0.000854284,0.000997207,-0.00200841,0.130909,0.0868545,-0.0463074
1662924009006745600,2.45055,-0.0296774,1.11084,0.385535,-0.522734,-0.533448,0.541798,0.000376669,-1.26825e-06,-9.9259e-05,-0.000854269,0.000997226,-0.00200845,0.130922,0.0868674,-0.0463142
1662924009016745472,2.45056,-0.0296771,1.11084,0.385538,-0.522726,-0.533452,0.5418,0.000233031,0.000129199,-0.000385863,-0.000854254,0.000997244,-0.00200848,0.130935,0.0868802,-0.0463188
1662924009026745600,2.45056,-0.0296747,1.11084,0.385554,-0.522726,-0.533451,0.541789,-0.000159041,0.000351757,-4.75574e-05,-0.00085424,0.000997263,-0.00200852,0.13095,0.086893,-0.0463213
1662924009036745472,2.45056,-0.029671,1.11083,0.385553,-0.522729,-0.533449,0.541789,-0.000293548,0.000441101,-0.000295833,-0.000854226,0.000997281,-0.00200856,0.130967,0.0869057,-0.0463218
1662924009046745600,2.45055,-0.0296668,1.11083,0.385543,-0.522728,-0.533458,0.541788,-0.000488157,0.000445414,5.58341e-05,-0.000854214,0.0009973,-0.0020086,0.130985,0.0869181,-0.0463203
1662924009056745472,2.45055,-0.0296622,1.11083,0.385541,-0.52273,-0.533455,0.54179,-0.000547457,0.000440157,7.84238e-05,-0.000854203,0.000997319,-0.00200864,0.131003,0.0869303,-0.0463169
1662924009066745600,2.45054,-0.0296576,1.11083,0.385535,-0.522732,-0.533459,0.54179,-0.000688821,0.000563567,-0.000205945,-0.000854193,0.000997339,-0.00200867,0.131023,0.0869422,-0.0463116
1662924009076745472,2.45053,-0.0296518,1.11083,0.385519,-0.522741,-0.53347,0.541782,-0.000945512,0.000573917,0.00011705,-0.000854184,0.000997358,-0.00200871,0.131043,0.086954,-0.0463052
1662924009086745600,2.45052,-0.0296453,1.11083,0.385504,-0.522749,-0.533481,0.541773,-0.000967296,0.000685176,-0.000189452,-0.000854177,0.000997378,-0.00200876,0.131063,0.0869655,-0.0462981
1662924009096745472,2.45051,-0.0296389,1.11083,0.38549,-0.522761,-0.533494,0.541759,-0.000973637,0.000576814,1.361e-05,-0.000854173,0.000997399,-0.0020088,0.131083,0.0869771,-0.0462909
1662924009106745600,2.4505,-0.029633,1.11083,0.385481,-0.522764,-0.533501,0.541756,-0.000698523,0.000517635,-0.000148671,-0.000854171,0.00099742,-0.00200884,0.131102,0.0869886,-0.0462841
1662924009116745472,2.4505,-0.0296289,1.11083,0.385473,-0.52277,-0.533504,0.541751,-0.000617151,0.000289421,-0.000138576,-0.000854171,0.000997442,-0.00200888,0.13112,0.0870002,-0.046278
1662924009126745344,2.45049,-0.0296268,1.11083,0.385472,-0.522771,-0.533506,0.54175,-0.000449494,0.000168528,0.000105254,-0.000854173,0.000997465,-0.00200892,0.131138,0.087012,-0.0462724
1662924009136745472,2.45049,-0.0296238,1.11083,0.385466,-0.522779,-0.533504,0.541749,-9.87758e-05,0.000320718,-0.000246348,-0.000854176,0.000997487,-0.00200897,0.131155,0.087024,-0.0462675
1662924009146745344,2.45049,-0.0296217,1.11083,0.385457,-0.522781,-0.533504,0.541754,1.74422e-05,8.51656e-05,0.000286753,-0.000854181,0.000997509,-0.00200901,0.131171,0.087036,-0.0462631
1662924009156745472,2.45049,-0.0296208,1.11083,0.385453,-0.522776,-0.533512,0.541752,0.000155106,4.57803e-05,4.07769e-05,-0.000854188,0.000997531,-0.00200906,0.131185,0.0870481,-0.0462596
1662924009166745344,2.45049,-0.0296204,1.11083,0.385462,-0.522773,-0.533516,0.541746,0.000184901,4.75465e-05,8.19516e-05,-0.000854197,0.000997552,-0.0020091,0.131199,0.0870601,-0.046257
1662924009176745472,2.45049,-0.0296195,1.11083,0.385466,-0.522777,-0.533514,0.541741,0.000379665,4.47287e-05,3.51645e-05,-0.000854207,0.000997572,-0.00200915,0.131212,0.0870718,-0.0462554
1662924009186745344,2.4505,-0.0296191,1.11083,0.385465,-0.522771,-0.533519,0.541742,0.000403032,2.75638e-05,1.90964e-06,-0.000854219,0.000997593,-0.0020092,0.131223,0.087083,-0.0462548
1662924009196745472,2.4505,-0.0296193,1.11083,0.385472,-0.522759,-0.533528,0.54174,0.00015575,-6.04696e-05,0.000397613,-0.000854231,0.000997613,-0.00200925,0.131234,0.0870936,-0.0462549
1662924009206745344,2.4505,-0.0296195,1.11083,0.385473,-0.522761,-0.533522,0.541742,0.000145849,-1.60211e-06,-4.32471e-05,-0.000854244,0.000997633,-0.0020093,0.131244,0.0871034,-0.0462556
1662924009216745472,2.4505,-0.0296201,1.11084,0.385474,-0.522757,-0.533523,0.541745,-1.98289e-05,-0.000106122,0.000153983,-0.000854257,0.000997654,-0.00200935,0.131253,0.0871125,-0.0462569
1662924009226745344,2.4505,-0.029621,1.11084,0.385473,-0.522755,-0.533521,0.541751,-0.00018135,-0.000103514,0.000164564,-0.00085427,0.000997674,-0.0020094,0.131262,0.0871209,-0.0462588
1662924009236745472,2.4505,-0.0296222,1.11084,0.385472,-0.522761,-0.533524,0.541742,-0.000276875,-0.000128169,0.000190722,-0.000854284,0.000997695,-0.00200945,0.131271,0.0871287,-0.0462614
1662924009246745344,2.45049,-0.0296227,1.11084,0.385469,-0.52276,-0.533531,0.541738,-0.000388456,1.34432e-05,0.000220766,-0.000854298,0.000997716,-0.00200951,0.131279,0.087136,-0.0462649
1662924009256745216,2.45049,-0.0296227,1.11084,0.385468,-0.522769,-0.53353,0.541732,-0.000357391,-3.80784e-05,4.66717e-06,-0.000854314,0.000997737,-0.00200956,0.131286,0.0871429,-0.0462693
1662924009266745344,2.45049,-0.0296239,1.11084,0.385459,-0.522774,-0.53353,0.541732,-0.000378543,-0.000163113,0.000364317,-0.000854329,0.000997758,-0.00200961,0.131294,0.0871494,-0.0462746
1662924009276745216,2.45048,-0.029626,1.11084,0.385454,-0.522774,-0.533538,0.541728,-0.000195959,-0.000234874,-1.86001e-06,-0.000854345,0.000997779,-0.00200967,0.131302,0.0871556,-0.0462804
1662924009286745344,2.45048,-0.0296283,1.11085,0.385455,-0.522773,-0.533536,0.541731,-0.000148643,-9.03504e-05,-1.09241e-05,-0.000854361,0.000997801,-0.00200972,0.13131,0.0871617,-0.0462863
1662924009296745216,2.45048,-0.0296281,1.11085,0.385453,-0.522778,-0.533534,0.54173,-0.00013367,7.63285e-05,0.000193478,-0.000854377,0.000997822,-0.00200978,0.13132,0.0871675,-0.046292
1662924009306745344,2.45048,-0.0296278,1.11085,0.385457,-0.522786,-0.533523,0.541729,-5.47157e-05,0.00011541,-6.19918e-05,-0.000854393,0.000997843,-0.00200983,0.131331,0.0871732,-0.0462971
1662924009316745216,2.45048,-0.0296266,1.11085,0.385462,-0.522785,-0.533523,0.541727,-2.85873e-05,0.000148132,5.20247e-05,-0.000854409,0.000997864,-0.00200988,0.131343,0.0871787,-0.0463013
1662924009326745344,2.45048,-0.0296249,1.11084,0.385464,-0.522784,-0.533522,0.541728,0.000176242,0.000170431,-0.000270699,-0.000854426,0.000997884,-0.00200994,0.131356,0.087184,-0.0463048
