#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1662918464072858624,2.05172,0.553952,1.10878,0.22499,-0.440595,-0.698071,0.517641,-0.000126791,0.00029632,-0.000346202,-0.00118171,0.000833521,-0.00203593,0.103571,0.0807257,0.0178042
1662918464082858496,2.05172,0.553955,1.10878,0.22499,-0.440595,-0.698066,0.517647,-0.000122315,0.000405866,-0.000198376,-0.00118175,0.000833549,-0.00203594,0.10359,0.0807433,0.0177684
1662918464092858624,2.05172,0.553958,1.10878,0.224988,-0.440599,-0.698059,0.517655,6.56158e-05,0.000104087,-0.000254078,-0.00118179,0.000833578,-0.00203595,0.103609,0.0807614,0.0177324
1662918464102858496,2.05172,0.553958,1.10877,0.224995,-0.440608,-0.698054,0.517651,0.000226612,-5.11955e-05,-0.000189033,-0.00118183,0.000833607,-0.00203596,0.103628,0.08078,0.0176963
1662918464112858624,2.05172,0.553957,1.10877,0.224995,-0.440604,-0.698056,0.517652,0.000252357,-0.00012612,-0.000282,-0.00118187,0.000833636,-0.00203597,0.103647,0.0807989,0.01766
1662918464122858496,2.05172,0.553956,1.10877,0.224994,-0.440608,-0.698051,0.517656,0.000112234,-7.3568e-05,-0.000342431,-0.00118191,0.000833666,-0.00203598,0.103665,0.0808181,0.0176237
1662918464132858624,2.05172,0.553955,1.10877,0.225001,-0.440609,-0.698047,0.517656,1.59358e-05,-0.00015339,-8.61528e-05,-0.00118195,0.000833697,-0.00203599,0.103683,0.0808373,0.0175875
1662918464142858496,2.05172,0.553953,1.10876,0.225006,-0.440606,-0.698044,0.517661,7.12178e-06,-0.000205914,-0.000266274,-0.00118199,0.000833729,-0.002036,0.1037,0.0808567,0.0175512
1662918464152858368,2.05172,0.553952,1.10876,0.225012,-0.440603,-0.698042,0.517665,-1.54947e-05,-9.45146e-05,-0.000132404,-0.00118202,0.000833762,-0.00203602,0.103717,0.0808762,0.0175151
1662918464162858496,2.05172,0.553951,1.10876,0.225012,-0.440606,-0.698041,0.517663,-0.00018352,-0.000106737,-0.00024227,-0.00118206,0.000833796,-0.00203603,0.103734,0.0808958,0.0174791
1662918464172858368,2.05172,0.553951,1.10876,0.225005,-0.440612,-0.698041,0.51766,-0.000192639,0.000105115,-0.0003841,-0.0011821,0.00083383,-0.00203604,0.103749,0.0809155,0.0174434
1662918464182858496,2.05172,0.553953,1.10875,0.225002,-0.440621,-0.698043,0.517651,-0.000435089,0.000197749,-0.00015633,-0.00118214,0.000833866,-0.00203605,0.103765,0.080935,0.017408
1662918464192858368,2.05171,0.553956,1.10875,0.224991,-0.440622,-0.698042,0.517657,-0.000415852,0.000213293,-7.70273e-05,-0.00118217,0.000833902,-0.00203606,0.103779,0.0809544,0.0173729
1662918464202858496,2.05171,0.553957,1.10875,0.224987,-0.440628,-0.698038,0.517659,-0.000403482,4.45859e-05,-8.76682e-05,-0.00118221,0.00083394,-0.00203607,0.103793,0.0809736,0.0173381
1662918464212858368,2.05171,0.553957,1.10875,0.224983,-0.440633,-0.698042,0.517651,-0.000212469,-8.21505e-05,-0.000286763,-0.00118225,0.000833978,-0.00203608,0.103806,0.0809924,0.0173037
1662918464222858496,2.0517,0.553957,1.10875,0.224974,-0.440637,-0.698047,0.517646,-0.000140876,2.82749e-05,-0.0002418,-0.00118228,0.000834016,-0.0020361,0.10382,0.0810109,0.0172696
1662918464232858368,2.0517,0.553958,1.10874,0.224973,-0.44064,-0.698045,0.517645,-9.0422e-05,0.000120094,-0.000211162,-0.00118232,0.000834055,-0.00203611,0.103832,0.0810287,0.017236
1662918464242858496,2.0517,0.553959,1.10874,0.224965,-0.440642,-0.698048,0.517644,0.000127934,0.000109688,-0.000213392,-0.00118235,0.000834095,-0.00203612,0.103845,0.0810457,0.0172028
1662918464252858368,2.05171,0.55396,1.10874,0.224968,-0.44065,-0.698039,0.517647,0.000275993,3.01639e-05,-1.84889e-05,-0.00118238,0.000834135,-0.00203614,0.103857,0.0810621,0.0171701
1662918464262858496,2.05171,0.55396,1.10874,0.224983,-0.440647,-0.698036,0.517647,0.000333044,-3.42112e-05,-5.20292e-05,-0.00118241,0.000834176,-0.00203615,0.103869,0.0810776,0.0171378
1662918464272858368,2.05171,0.55396,1.10874,0.224981,-0.440645,-0.698035,0.517651,0.000247362,8.07184e-05,-3.40854e-05,-0.00118245,0.000834217,-0.00203616,0.103882,0.0810922,0.0171061
1662918464282858496,2.05171,0.553961,1.10874,0.224983,-0.440638,-0.698034,0.517657,0.000186872,0.000112553,-1.66006e-05,-0.00118248,0.000834258,-0.00203618,0.103894,0.0811057,0.0170748
1662918464292858368,2.05172,0.553963,1.10874,0.224987,-0.440639,-0.698027,0.517664,0.000155816,0.000223318,-2.72687e-05,-0.00118251,0.0008343,-0.00203619,0.103906,0.0811181,0.0170439
1662918464302858240,2.05172,0.553965,1.10874,0.22499,-0.440642,-0.698021,0.517669,-3.88525e-05,8.24035e-05,6.92459e-05,-0.00118254,0.000834342,-0.00203621,0.103918,0.0811296,0.0170134
1662918464312858368,2.05172,0.553965,1.10874,0.224999,-0.440639,-0.698018,0.517671,-0.000165343,-0.000115853,-9.88386e-05,-0.00118257,0.000834385,-0.00203622,0.103929,0.08114,0.0169832
1662918464322858240,2.05171,0.553963,1.10874,0.224987,-0.440634,-0.698019,0.51768,-0.000485031,-0.000253443,-0.00012483,-0.0011826,0.000834428,-0.00203624,0.10394,0.0811497,0.0169535
1662918464332858368,2.05171,0.553961,1.10873,0.224982,-0.440632,-0.698022,0.517679,-0.00064694,-0.000169735,-6.08396e-05,-0.00118263,0.00083447,-0.00203626,0.103951,0.0811584,0.0169242
1662918464342858240,2.0517,0.55396,1.10873,0.224968,-0.44064,-0.698033,0.517663,-0.000767382,-9.59854e-05,-4.61437e-05,-0.00118266,0.000834513,-0.00203628,0.10396,0.0811663,0.0168952
1662918464352858368,2.05169,0.553959,1.10873,0.224972,-0.440653,-0.698031,0.517654,-0.000672267,-0.000222831,-4.40371e-05,-0.00118269,0.000834556,-0.0020363,0.10397,0.0811736,0.0168665
1662918464362858240,2.05169,0.553957,1.10873,0.224974,-0.440663,-0.698033,0.517642,-0.000642398,-0.000230001,-0.000144276,-0.00118272,0.0008346,-0.00203632,0.103978,0.0811802,0.0168381
1662918464372858368,2.05168,0.553955,1.10873,0.224976,-0.44066,-0.698033,0.517643,-0.000649528,-0.000195118,8.48426e-05,-0.00118275,0.000834644,-0.00203634,0.103985,0.0811864,0.01681
1662918464382858240,2.05167,0.553954,1.10873,0.224965,-0.440665,-0.698034,0.517642,-0.000531628,-5.42852e-05,9.75505e-05,-0.00118277,0.000834688,-0.00203636,0.103992,0.081192,0.016782
1662918464392858368,2.05167,0.553954,1.10873,0.224965,-0.440675,-0.698032,0.517637,-0.000459264,4.45988e-05,0.000213222,-0.0011828,0.000834732,-0.00203638,0.103997,0.081197,0.0167543
1662918464402858240,2.05167,0.553955,1.10874,0.22497,-0.440681,-0.698025,0.517639,-0.000102842,7.87761e-06,0.00033612,-0.00118283,0.000834776,-0.00203641,0.104001,0.0812017,0.0167267
1662918464412858368,2.05167,0.553955,1.10874,0.22497,-0.44068,-0.69802,0.517647,4.51275e-05,-5.27787e-05,0.000314891,-0.00118285,0.000834822,-0.00203643,0.104005,0.0812062,0.0166994
1662918464422858240,2.05167,0.553955,1.10874,0.224974,-0.440672,-0.698018,0.517655,6.66649e-05,-0.000107285,0.000575188,-0.00118288,0.000834867,-0.00203645,0.104007,0.0812104,0.0166724
1662918464432858112,2.05167,0.553954,1.10875,0.224967,-0.440673,-0.698013,0.517663,1.14091e-05,-6.94486e-05,0.000520825,-0.0011829,0.000834911,-0.00203648,0.104009,0.0812144,0.0166457
1662918464442858240,2.05167,0.553954,1.10876,0.224969,-0.440674,-0.698012,0.517662,-9.75544e-05,-7.58181e-06,0.000693755,-0.00118293,0.000834956,-0.0020365,0.104009,0.0812181,0.0166193
1662918464452858112,2.05167,0.553954,1.10876,0.224977,-0.440675,-0.698006,0.517666,2.38067e-05,-6.71334e-05,0.000532934,-0.00118295,0.000835001,-0.00203652,0.104009,0.0812216,0.0165933
1662918464462858240,2.05167,0.553953,1.10877,0.224978,-0.440678,-0.697999,0.517673,-2.48143e-05,-0.000166558,0.000338391,-0.00118298,0.000835046,-0.00203655,0.104007,0.081225,0.0165678
1662918464472858112,2.05167,0.553951,1.10877,0.22498,-0.44067,-0.697999,0.517678,-0.000161439,-0.000233526,0.000271462,-0.001183,0.000835091,-0.00203657,0.104005,0.0812282,0.0165427
1662918464482858240,2.05166,0.55395,1.10877,0.224983,-0.440663,-0.698003,0.517678,-0.000258043,-0.000192773,0.00022469,-0.00118302,0.000835135,-0.0020366,0.104002,0.0812312,0.0165181
1662918464492858112,2.05166,0.553948,1.10877,0.224976,-0.440662,-0.698009,0.517674,-0.000375473,-0.000202172,0.000241173,-0.00118304,0.000835178,-0.00203663,0.103998,0.081234,0.0164939
1662918464502858240,2.05166,0.553946,1.10878,0.224974,-0.440674,-0.698007,0.517668,-0.00036139,-0.00033985,0.000152713,-0.00118307,0.000835221,-0.00203665,0.103993,0.0812364,0.0164701
1662918464512858112,2.05165,0.553942,1.10878,0.224974,-0.440677,-0.698005,0.517668,-0.000296952,-0.000384948,2.73263e-05,-0.00118309,0.000835264,-0.00203668,0.103988,0.0812384,0.0164468
1662918464522858240,2.05165,0.553938,1.10878,0.224977,-0.440671,-0.698006,0.51767,-0.000245615,-0.000481268,-5.81882e-05,-0.00118311,0.000835305,-0.00203671,0.103983,0.0812401,0.0164238
1662918464532858112,2.05165,0.553934,1.10877,0.224974,-0.440661,-0.698011,0.517673,-0.000221545,-0.000350314,-0.000204014,-0.00118313,0.000835346,-0.00203673,0.103977,0.0812413,0.0164012
1662918464542858240,2.05165,0.553931,1.10877,0.22497,-0.440658,-0.69802,0.517665,-0.000208723,-0.000160893,5.39145e-06,-0.00118315,0.000835386,-0.00203676,0.103971,0.0812419,0.016379
1662918464552858112,2.05164,0.553929,1.10877,0.224972,-0.440662,-0.698022,0.517658,-4.81843e-05,-0.000322497,-6.44284e-05,-0.00118317,0.000835425,-0.00203679,0.103965,0.0812421,0.0163569
1662918464562857984,2.05164,0.553925,1.10877,0.224977,-0.440669,-0.698014,0.517661,0.000146023,-0.000438631,-2.08453e-05,-0.00118319,0.000835464,-0.00203682,0.103959,0.0812417,0.0163351
1662918464572858112,2.05165,0.55392,1.10877,0.224976,-0.440669,-0.698014,0.517662,0.000203072,-0.000526713,-0.000184833,-0.00118321,0.000835502,-0.00203685,0.103952,0.0812409,0.0163133
1662918464582857984,2.05165,0.553916,1.10877,0.22497,-0.440666,-0.698015,0.517666,8.18647e-05,-0.000392044,-0.000189862,-0.00118323,0.000835539,-0.00203689,0.103946,0.0812396,0.0162918
1662918464592858112,2.05165,0.553912,1.10877,0.224973,-0.440658,-0.698019,0.517666,0.000105527,-0.000354822,9.7309e-05,-0.00118326,0.000835575,-0.00203692,0.103939,0.0812378,0.0162703
1662918464602857984,2.05165,0.553909,1.10877,0.22498,-0.440657,-0.698018,0.517664,0.000219827,-0.000335422,-7.2081e-05,-0.00118328,0.00083561,-0.00203695,0.103932,0.0812355,0.016249
1662918464612858112,2.05165,0.553905,1.10877,0.224979,-0.440656,-0.698013,0.517672,0.000389786,-0.000427962,-8.36484e-05,-0.0011833,0.000835645,-0.00203699,0.103925,0.0812325,0.0162278
1662918464622857984,2.05166,0.553901,1.10877,0.224983,-0.440648,-0.698013,0.517677,0.000361971,-0.000408885,-0.000285989,-0.00118333,0.000835679,-0.00203702,0.103919,0.081229,0.0162068
1662918464632858112,2.05166,0.553897,1.10876,0.224981,-0.440649,-0.698012,0.517678,0.000175775,-0.000300863,-0.000286652,-0.00118335,0.000835713,-0.00203706,0.103912,0.0812248,0.0161861
1662918464642857984,2.05166,0.553894,1.10876,0.224978,-0.440643,-0.698017,0.517678,-5.80747e-05,-0.000340314,-9.40304e-05,-0.00118338,0.000835745,-0.00203709,0.103904,0.0812199,0.0161657
1662918464652858112,2.05166,0.55389,1.10876,0.224975,-0.440651,-0.698015,0.517675,-2.19634e-05,-0.000340625,-0.000175997,-0.00118341,0.000835777,-0.00203713,0.103897,0.0812143,0.0161455
1662918464662857984,2.05166,0.553887,1.10876,0.224977,-0.440661,-0.698009,0.517675,8.16329e-05,-0.000297478,-0.000143768,-0.00118343,0.000835808,-0.00203717,0.10389,0.0812082,0.0161257
1662918464672858112,2.05166,0.553884,1.10876,0.224972,-0.440661,-0.698008,0.517679,2.64467e-05,-0.000395332,-0.000130921,-0.00118346,0.00083584,-0.0020372,0.103883,0.0812016,0.0161062
1662918464682857984,2.05166,0.55388,1.10876,0.224965,-0.440656,-0.698015,0.517675,-2.3823e-05,-0.000400827,-5.04762e-05,-0.00118349,0.00083587,-0.00203724,0.103876,0.0811946,0.016087
1662918464692857856,2.05166,0.553876,1.10875,0.224952,-0.440661,-0.698027,0.517661,-0.000127534,-0.000347452,-9.04379e-05,-0.00118352,0.000835901,-0.00203728,0.103869,0.0811873,0.0160682
1662918464702857984,2.05166,0.553872,1.10875,0.224941,-0.440668,-0.69803,0.517656,-1.47988e-06,-0.000405537,-3.18869e-05,-0.00118355,0.000835931,-0.00203732,0.103863,0.0811797,0.0160496
1662918464712857856,2.05166,0.553868,1.10876,0.224934,-0.440668,-0.698029,0.517661,5.06841e-05,-0.000424856,0.000264696,-0.00118358,0.000835962,-0.00203736,0.103857,0.0811721,0.0160312
1662918464722857984,2.05166,0.553863,1.10876,0.224935,-0.44066,-0.698033,0.517661,0.000190164,-0.000391696,0.000150099,-0.00118361,0.000835992,-0.0020374,0.103852,0.0811644,0.0160129
1662918464732857856,2.05166,0.55386,1.10876,0.224937,-0.440652,-0.698034,0.517665,0.000153866,-0.000219914,0.000203767,-0.00118365,0.000836022,-0.00203744,0.103847,0.0811569,0.0159948
1662918464742857984,2.05167,0.553858,1.10876,0.224931,-0.440657,-0.698037,0.51766,0.000204063,-0.000148232,0.000319096,-0.00118368,0.000836052,-0.00203749,0.103844,0.0811495,0.0159769
1662918464752857856,2.05167,0.553857,1.10877,0.224926,-0.440668,-0.698036,0.517654,0.000312641,-0.000178546,0.000355385,-0.00118372,0.000836083,-0.00203753,0.10384,0.0811423,0.015959
1662918464762857984,2.05167,0.553854,1.10877,0.224928,-0.440673,-0.698034,0.517651,0.000316243,-0.000314604,0.000382752,-0.00118375,0.000836113,-0.00203757,0.103837,0.0811352,0.0159413
1662918464772857856,2.05168,0.553851,1.10877,0.224931,-0.440678,-0.698029,0.517653,0.000412068,-0.000312207,0.000358939,-0.00118379,0.000836143,-0.00203762,0.103835,0.0811282,0.0159237
1662918464782857984,2.05168,0.553847,1.10878,0.224932,-0.440676,-0.69803,0.517654,0.000291372,-0.000306081,0.000434678,-0.00118382,0.000836174,-0.00203766,0.103834,0.0811214,0.0159063
