#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1662919157021490176,2.12203,0.668009,1.12144,0.326471,-0.442389,-0.604884,0.576042,0.000507318,0.000187903,-0.000144777,-0.000926648,0.00142985,-0.00182169,0.120139,0.0901825,-0.0464509
1662919157031490048,2.12204,0.66801,1.12144,0.326473,-0.442379,-0.604883,0.576049,0.000190489,8.19733e-05,0.000112241,-0.000926625,0.00142986,-0.00182169,0.120146,0.0901848,-0.0464726
1662919157041490176,2.12204,0.668012,1.12144,0.326471,-0.442366,-0.604885,0.576059,-8.24966e-05,0.000300844,0.00031356,-0.000926601,0.00142987,-0.0018217,0.120154,0.090188,-0.0464949
1662919157051490048,2.12203,0.668015,1.12144,0.326466,-0.442363,-0.604887,0.576062,-0.000202013,0.0002132,-9.29698e-06,-0.000926576,0.00142988,-0.00182171,0.120162,0.0901922,-0.0465178
1662919157061490176,2.12203,0.668015,1.12144,0.326454,-0.44236,-0.604888,0.57607,-0.000369003,-4.22726e-05,-0.000354704,-0.00092655,0.00142989,-0.00182172,0.120169,0.0901974,-0.0465412
1662919157071490048,2.12203,0.668014,1.12144,0.326455,-0.442349,-0.604898,0.576067,-0.000525801,-0.000155681,-0.000171567,-0.000926522,0.00142991,-0.00182173,0.120177,0.0902038,-0.046565
1662919157081489920,2.12202,0.668013,1.12144,0.326444,-0.442345,-0.60491,0.576064,-0.000839061,-6.02929e-05,-0.000110398,-0.000926494,0.00142992,-0.00182174,0.120184,0.0902115,-0.0465891
1662919157091490048,2.12201,0.668013,1.12144,0.326418,-0.442343,-0.604927,0.576062,-0.00084837,-8.31628e-05,-0.00022941,-0.000926464,0.00142993,-0.00182175,0.120191,0.0902204,-0.0466135
1662919157101489920,2.122,0.668011,1.12143,0.326393,-0.442347,-0.604945,0.576054,-0.000656372,-0.000361228,-0.000137932,-0.000926433,0.00142994,-0.00182177,0.120198,0.0902304,-0.0466384
1662919157111490048,2.122,0.668007,1.12143,0.326369,-0.442345,-0.604959,0.576055,-0.000338313,-0.00035528,6.77147e-05,-0.000926401,0.00142994,-0.00182178,0.120205,0.0902417,-0.0466637
1662919157121489920,2.122,0.668005,1.12144,0.326369,-0.442335,-0.604971,0.57605,-0.000111543,-3.58e-05,1.60524e-05,-0.000926368,0.00142995,-0.00182179,0.120211,0.0902543,-0.0466896
1662919157131490048,2.12199,0.668006,1.12144,0.326363,-0.442318,-0.604978,0.576058,2.45273e-05,9.38439e-05,-0.00011289,-0.000926335,0.00142996,-0.0018218,0.120215,0.0902681,-0.0467161
1662919157141489920,2.122,0.668008,1.12144,0.326354,-0.442305,-0.604981,0.57607,0.000117275,0.000245522,0.000207836,-0.0009263,0.00142996,-0.00182182,0.120219,0.0902829,-0.0467432
1662919157151490048,2.122,0.668011,1.12144,0.326354,-0.442293,-0.604981,0.576079,7.93228e-05,0.000414816,0.000454327,-0.000926264,0.00142997,-0.00182183,0.120221,0.0902986,-0.0467712
1662919157161489920,2.122,0.668016,1.12144,0.326343,-0.442286,-0.60498,0.576093,6.23607e-05,0.000447508,0.000138226,-0.000926226,0.00142997,-0.00182185,0.120222,0.0903151,-0.0467998
1662919157171490048,2.122,0.668021,1.12144,0.326343,-0.442267,-0.604979,0.576109,-1.21282e-05,0.000413048,-8.55555e-05,-0.000926186,0.00142997,-0.00182186,0.120222,0.0903321,-0.0468292
1662919157181489920,2.122,0.668025,1.12144,0.326343,-0.442265,-0.604969,0.576121,-0.000166782,0.000437764,0.000249533,-0.000926144,0.00142997,-0.00182187,0.120221,0.0903496,-0.0468595
1662919157191490048,2.12199,0.66803,1.12145,0.326341,-0.442254,-0.604965,0.576135,-0.000596345,0.000562254,0.00034203,-0.000926099,0.00142996,-0.00182189,0.120219,0.0903672,-0.0468905
1662919157201489920,2.12199,0.668035,1.12145,0.326335,-0.442259,-0.604962,0.576137,-0.000533187,0.000398694,-0.000149657,-0.000926052,0.00142996,-0.0018219,0.120216,0.0903847,-0.0469223
1662919157211489792,2.12198,0.668036,1.12144,0.326313,-0.442266,-0.604971,0.576135,-0.000283133,-0.000106402,-0.000329304,-0.000926001,0.00142995,-0.00182191,0.120212,0.090402,-0.0469547
1662919157221489920,2.12198,0.668035,1.12144,0.326295,-0.442262,-0.604982,0.576137,-2.50987e-05,-0.000170755,-9.98294e-05,-0.000925948,0.00142995,-0.00182192,0.120208,0.0904189,-0.0469875
1662919157231489792,2.12198,0.668034,1.12144,0.326276,-0.442256,-0.604986,0.576146,9.88432e-05,4.43589e-05,3.34255e-05,-0.000925892,0.00142994,-0.00182193,0.120205,0.090435,-0.0470208
1662919157241489920,2.12198,0.668035,1.12144,0.326258,-0.442257,-0.60499,0.576152,0.000406411,0.000157562,-0.000194057,-0.000925834,0.00142993,-0.00182194,0.120201,0.0904502,-0.0470547
1662919157251489792,2.12199,0.668036,1.12144,0.326238,-0.442253,-0.604994,0.576162,0.000933242,2.66395e-05,-0.000110267,-0.000925774,0.00142991,-0.00182195,0.120198,0.0904639,-0.0470892
1662919157261489920,2.122,0.668036,1.12144,0.326236,-0.442241,-0.604993,0.576174,0.00125798,0.000111959,0.000186713,-0.000925712,0.0014299,-0.00182195,0.120195,0.090476,-0.0471243
1662919157271489792,2.12201,0.668039,1.12144,0.326231,-0.442219,-0.604995,0.576192,0.00154706,0.000434768,0.000150883,-0.000925648,0.00142988,-0.00182196,0.120192,0.090486,-0.04716
1662919157281489920,2.12203,0.668044,1.12144,0.326232,-0.442194,-0.604982,0.576224,0.00174116,0.000669176,0.000145096,-0.000925583,0.00142986,-0.00182197,0.12019,0.0904935,-0.0471963
1662919157291489792,2.12205,0.668051,1.12144,0.326225,-0.44218,-0.604972,0.576249,0.00175274,0.000803291,0.000375261,-0.000925518,0.00142984,-0.00182198,0.120187,0.0904984,-0.0472333
1662919157301489920,2.12206,0.66806,1.12145,0.326225,-0.442161,-0.60497,0.576266,0.00155009,0.000844702,0.000546595,-0.000925452,0.00142982,-0.00182199,0.120185,0.0905008,-0.0472709
1662919157311489792,2.12208,0.668068,1.12145,0.326235,-0.442142,-0.604958,0.576287,0.0010899,0.000776869,0.000141296,-0.000925386,0.0014298,-0.001822,0.120182,0.0905009,-0.0473088
1662919157321489920,2.12209,0.668074,1.12145,0.326237,-0.442124,-0.604946,0.576313,0.000465303,0.000249255,5.14486e-05,-0.00092532,0.00142978,-0.001822,0.120178,0.0904988,-0.0473469
1662919157331489792,2.12209,0.668075,1.12145,0.326236,-0.44211,-0.60495,0.576319,-0.000447845,3.08769e-05,0.000365427,-0.000925254,0.00142976,-0.00182201,0.120174,0.0904947,-0.0473852
1662919157341489664,2.12208,0.668076,1.12146,0.32623,-0.442106,-0.604966,0.576309,-0.00124901,6.49957e-06,0.00052953,-0.000925188,0.00142974,-0.00182202,0.120169,0.0904888,-0.0474235
1662919157351489792,2.12206,0.668074,1.12146,0.326208,-0.442118,-0.604982,0.576296,-0.00169924,-0.000326421,0.000227309,-0.000925123,0.00142971,-0.00182203,0.120162,0.0904815,-0.047462
1662919157361489664,2.12204,0.668069,1.12146,0.32619,-0.442135,-0.605003,0.576271,-0.00187177,-0.000714283,0.000273379,-0.000925057,0.00142969,-0.00182204,0.120154,0.0904731,-0.0475006
1662919157371489792,2.12202,0.668062,1.12147,0.326163,-0.442153,-0.605032,0.576243,-0.00203096,-0.000819743,0.000530298,-0.000924992,0.00142967,-0.00182205,0.120145,0.090464,-0.0475393
1662919157381489664,2.122,0.668054,1.12147,0.326141,-0.442158,-0.605056,0.576225,-0.0016708,-0.000727411,0.000370299,-0.000924928,0.00142965,-0.00182206,0.120133,0.0904545,-0.0475781
1662919157391489792,2.12199,0.668048,1.12147,0.326107,-0.442175,-0.605085,0.5762,-0.00110537,-0.000734408,0.00032819,-0.000924863,0.00142963,-0.00182207,0.12012,0.0904448,-0.0476171
1662919157401489664,2.12198,0.66804,1.12148,0.326081,-0.442188,-0.605105,0.576184,-0.00073685,-0.000731047,0.000761702,-0.000924799,0.00142961,-0.00182208,0.120104,0.0904352,-0.0476564
1662919157411489792,2.12198,0.668035,1.12149,0.32607,-0.44219,-0.60512,0.576174,-0.000126383,-0.000510193,0.000969615,-0.000924735,0.00142959,-0.00182209,0.120086,0.0904258,-0.047696
1662919157421489664,2.12198,0.66803,1.1215,0.32606,-0.442183,-0.605128,0.576177,0.00059396,-0.000484671,0.000717172,-0.00092467,0.00142957,-0.0018221,0.120067,0.0904169,-0.0477357
1662919157431489792,2.12199,0.668026,1.1215,0.326056,-0.442176,-0.605132,0.57618,0.00114982,-0.000429655,0.000774046,-0.000924605,0.00142955,-0.0018221,0.120046,0.0904087,-0.0477758
1662919157441489664,2.122,0.668022,1.12151,0.326066,-0.442156,-0.605131,0.57619,0.00132469,-0.000288929,0.00106448,-0.00092454,0.00142952,-0.00182211,0.120023,0.0904012,-0.0478161
1662919157451489792,2.12201,0.668021,1.12152,0.326071,-0.442142,-0.60513,0.5762,0.00144163,3.07053e-05,0.00109949,-0.000924475,0.0014295,-0.00182212,0.119999,0.0903945,-0.0478566
1662919157461489664,2.12203,0.668022,1.12153,0.326077,-0.44213,-0.605115,0.576221,0.00150009,-7.44531e-05,0.00054063,-0.000924409,0.00142948,-0.00182213,0.119974,0.0903888,-0.0478973
1662919157471489792,2.12204,0.668019,1.12154,0.326085,-0.442115,-0.605102,0.576241,0.00137706,-0.000451442,0.000469552,-0.000924343,0.00142945,-0.00182214,0.119949,0.0903843,-0.0479378
1662919157481489664,2.12205,0.668015,1.12154,0.3261,-0.442093,-0.6051,0.576253,0.000727876,-0.000256991,0.000795331,-0.000924276,0.00142943,-0.00182215,0.119923,0.0903812,-0.0479781
1662919157491489536,2.12206,0.668013,1.12155,0.326096,-0.442082,-0.605102,0.57626,0.000151459,-0.000102401,0.000559223,-0.000924209,0.00142941,-0.00182216,0.119897,0.0903795,-0.0480181
1662919157501489664,2.12206,0.668012,1.12156,0.326087,-0.442072,-0.605111,0.576264,-7.86854e-05,-0.000190361,0.000132688,-0.000924142,0.00142938,-0.00182217,0.119871,0.0903791,-0.0480576
1662919157511489536,2.12206,0.668009,1.12156,0.326069,-0.442072,-0.605123,0.576262,-0.000175522,-0.000379689,0.000226593,-0.000924075,0.00142935,-0.00182218,0.119845,0.0903798,-0.0480966
1662919157521489664,2.12205,0.668006,1.12156,0.326054,-0.442071,-0.605134,0.576259,-0.000423738,-0.000180821,0.000183211,-0.000924007,0.00142932,-0.00182219,0.119819,0.0903819,-0.0481348
1662919157531489536,2.12205,0.668006,1.12156,0.326035,-0.442063,-0.605152,0.576258,-0.000708217,8.39758e-05,-0.000116523,-0.00092394,0.00142929,-0.00182219,0.119795,0.0903851,-0.0481722
1662919157541489664,2.12204,0.668007,1.12156,0.32601,-0.442066,-0.605172,0.576248,-0.000782543,0.000165612,-0.000339172,-0.000923873,0.00142926,-0.0018222,0.11977,0.0903894,-0.0482086
1662919157551489536,2.12203,0.668009,1.12156,0.325977,-0.44206,-0.605194,0.576248,-0.000778076,0.000201854,-8.21398e-05,-0.000923807,0.00142923,-0.00182222,0.119747,0.0903944,-0.0482443
1662919157561489664,2.12203,0.668011,1.12156,0.325961,-0.442057,-0.605208,0.576245,-0.000668123,0.000323078,-0.000254341,-0.00092374,0.00142919,-0.00182223,0.119724,0.0904001,-0.0482792
1662919157571489536,2.12202,0.668014,1.12155,0.325949,-0.442057,-0.605211,0.57625,-0.000254855,0.000149072,-0.000653669,-0.000923674,0.00142916,-0.00182224,0.119703,0.0904064,-0.0483133
1662919157581489664,2.12202,0.668013,1.12154,0.325936,-0.442055,-0.605213,0.576256,-5.79786e-05,-0.000136298,-0.000649103,-0.000923607,0.00142912,-0.00182225,0.119682,0.0904132,-0.0483467
1662919157591489536,2.12202,0.668012,1.12154,0.325933,-0.442041,-0.60522,0.57626,7.76496e-05,-8.83065e-05,-0.000291472,-0.000923541,0.00142908,-0.00182227,0.119663,0.0904201,-0.0483794
1662919157601489664,2.12202,0.668011,1.12154,0.325922,-0.44203,-0.605232,0.576262,0.000152266,3.20852e-05,-0.000279799,-0.000923474,0.00142904,-0.00182228,0.119644,0.0904269,-0.0484116
1662919157611489536,2.12203,0.668011,1.12153,0.325906,-0.442022,-0.605236,0.576274,0.000461283,-0.000163306,-0.000392601,-0.000923408,0.00142899,-0.00182229,0.119627,0.0904333,-0.0484435
1662919157621489408,2.12203,0.668007,1.12153,0.3259,-0.442009,-0.605239,0.576284,0.000651884,-0.000418964,-0.000231737,-0.000923341,0.00142895,-0.00182231,0.119612,0.0904392,-0.048475
1662919157631489536,2.12204,0.668004,1.12153,0.325902,-0.441992,-0.605243,0.576291,0.000716031,-0.000184511,-5.84138e-05,-0.000923274,0.0014289,-0.00182233,0.119598,0.0904445,-0.0485064
1662919157641489408,2.12205,0.668003,1.12153,0.325893,-0.441972,-0.605257,0.576297,0.000718981,1.63154e-05,-0.000170894,-0.00092321,0.00142886,-0.00182234,0.119585,0.0904491,-0.0485378
1662919157651489536,2.12205,0.668002,1.12153,0.325888,-0.441963,-0.605261,0.576302,0.000702548,-0.000150314,-0.000164663,-0.000923147,0.00142881,-0.00182236,0.119573,0.0904527,-0.0485693
1662919157661489408,2.12206,0.668,1.12152,0.325878,-0.441951,-0.605267,0.57631,0.000415919,-0.000242234,-8.78392e-05,-0.000923084,0.00142876,-0.00182238,0.119562,0.0904554,-0.0486008
1662919157671489536,2.12206,0.667998,1.12152,0.32587,-0.441947,-0.605268,0.576318,0.000250391,-0.000141219,-0.000123236,-0.000923023,0.00142871,-0.0018224,0.11955,0.090457,-0.0486324
1662919157681489408,2.12206,0.667997,1.12152,0.32588,-0.441945,-0.60527,0.576311,-1.01001e-05,-0.000261656,-0.000391375,-0.000922962,0.00142866,-0.00182241,0.119539,0.0904575,-0.0486639
1662919157691489536,2.12206,0.667993,1.12152,0.325875,-0.441944,-0.605276,0.576309,-0.000249768,-0.0003751,-0.000199943,-0.000922901,0.00142861,-0.00182243,0.119527,0.0904567,-0.0486955
1662919157701489408,2.12206,0.66799,1.12152,0.325866,-0.441937,-0.605287,0.576308,-0.000689788,-0.00035927,0.00021887,-0.00092284,0.00142856,-0.00182245,0.119516,0.0904545,-0.0487272
1662919157711489536,2.12205,0.667987,1.12152,0.325851,-0.44194,-0.605295,0.576306,-0.000919874,-0.000293875,5.75372e-06,-0.000922778,0.00142851,-0.00182247,0.119504,0.0904507,-0.048759
1662919157721489408,2.12204,0.667981,1.12152,0.325844,-0.441952,-0.605303,0.576292,-0.000812954,-0.00070068,-0.000170139,-0.000922716,0.00142846,-0.00182249,0.119493,0.090445,-0.0487909
1662919157731489536,2.12203,0.667973,1.12151,0.325828,-0.441967,-0.605316,0.576276,-0.000720943,-0.000786082,0.000123971,-0.000922653,0.00142841,-0.00182252,0.119483,0.0904374,-0.0488228
1662919157741489408,2.12203,0.667968,1.12152,0.325808,-0.441971,-0.605339,0.57626,-0.000709563,-0.000337589,0.000560773,-0.000922592,0.00142837,-0.00182254,0.119473,0.090428,-0.0488548
1662919157751489280,2.12202,0.667966,1.12152,0.325793,-0.441973,-0.605355,0.57625,-0.000431456,-4.65353e-05,0.000403008,-0.000922531,0.00142832,-0.00182256,0.119464,0.0904171,-0.0488868
1662919157761489408,2.12202,0.667965,1.12153,0.325778,-0.441983,-0.605363,0.576242,-6.95483e-05,-0.000220344,0.000334176,-0.000922471,0.00142827,-0.00182258,0.119455,0.0904052,-0.0489188
1662919157771489280,2.12202,0.667961,1.12153,0.325769,-0.441989,-0.605373,0.576233,0.000280748,-0.000431306,0.00063964,-0.00092241,0.00142823,-0.0018226,0.119446,0.0903926,-0.0489508
1662919157781489408,2.12202,0.667958,1.12154,0.325763,-0.44199,-0.605381,0.576227,0.0006302,-0.000183884,0.000633296,-0.00092235,0.00142819,-0.00182263,0.119439,0.0903798,-0.0489828
1662919157791489280,2.12203,0.667956,1.12154,0.325771,-0.441976,-0.605383,0.576231,0.000851936,-0.000147239,0.000517204,-0.00092229,0.00142814,-0.00182265,0.119431,0.0903668,-0.0490147
1662919157801489408,2.12204,0.667955,1.12155,0.325771,-0.441967,-0.605385,0.576235,0.000999419,-0.000114648,0.00106445,-0.000922231,0.0014281,-0.00182267,0.119424,0.0903538,-0.0490468
1662919157811489280,2.12205,0.667954,1.12156,0.325769,-0.441959,-0.605387,0.576241,0.001038,0.000134378,0.00139727,-0.000922171,0.00142806,-0.00182269,0.119418,0.0903406,-0.0490789
1662919157821489408,2.12206,0.667956,1.12158,0.325765,-0.441943,-0.60539,0.576253,0.00112284,0.000235876,0.00100104,-0.000922112,0.00142802,-0.00182271,0.119413,0.0903275,-0.0491111
1662919157831489280,2.12207,0.667957,1.12158,0.325766,-0.441938,-0.605376,0.57627,0.0012065,-5.05157e-05,0.000210186,-0.000922052,0.00142798,-0.00182274,0.119409,0.0903144,-0.0491434
1662919157841489408,2.12208,0.667955,1.12159,0.325769,-0.44193,-0.605378,0.576272,0.000819437,-0.000285073,0.00063588,-0.000921993,0.00142794,-0.00182276,0.119406,0.0903016,-0.0491757
1662919157851489280,2.12209,0.667955,1.12159,0.325771,-0.441915,-0.605387,0.576273,7.53096e-05,0.000309696,0.000998639,-0.000921935,0.0014279,-0.00182278,0.119404,0.0902895,-0.0492079
1662919157861489408,2.12209,0.667958,1.1216,0.325758,-0.441911,-0.605392,0.576278,-0.000340977,0.000255754,0.000364961,-0.000921878,0.00142786,-0.0018228,0.119402,0.0902785,-0.0492402
1662919157871489280,2.12208,0.667958,1.1216,0.325752,-0.441923,-0.605392,0.576273,-0.000462422,-0.000315884,-8.23906e-05,-0.000921821,0.00142782,-0.00182282,0.119401,0.0902689,-0.0492723
1662919157881489152,2.12208,0.667953,1.1216,0.325756,-0.441939,-0.605394,0.576256,-0.000581986,-0.000505261,0.000209525,-0.000921765,0.00142778,-0.00182285,0.1194,0.0902612,-0.0493042
1662919157891489280,2.12207,0.66795,1.12161,0.325751,-0.441934,-0.605413,0.576242,-0.000879725,-0.000161898,0.000374811,-0.000921709,0.00142774,-0.00182287,0.119398,0.0902557,-0.0493357
1662919157901489152,2.12206,0.66795,1.12161,0.32573,-0.441942,-0.605426,0.576235,-0.0010049,-4.11308e-06,-0.000109463,-0.000921654,0.00142771,-0.00182289,0.119397,0.0902523,-0.049367
1662919157911489280,2.12205,0.667948,1.12161,0.325699,-0.441951,-0.60544,0.57623,-0.00102236,-0.000340854,-0.000146616,-0.000921598,0.00142766,-0.00182291,0.119395,0.0902511,-0.049398
1662919157921489152,2.12204,0.667945,1.12161,0.325679,-0.441956,-0.605459,0.576218,-0.000827422,-0.000227985,1.93151e-05,-0.000921543,0.00142762,-0.00182293,0.119393,0.0902523,-0.0494287
1662919157931489280,2.12203,0.667944,1.12161,0.325668,-0.441951,-0.605472,0.576215,-0.000402657,3.99464e-06,-0.000322713,-0.000921488,0.00142758,-0.00182295,0.119391,0.090256,-0.0494589
1662919157941489152,2.12203,0.667944,1.1216,0.325649,-0.441943,-0.605475,0.576228,-9.1761e-05,-2.99209e-05,-0.000729545,-0.000921432,0.00142754,-0.00182298,0.119389,0.0902623,-0.0494887
1662919157951489280,2.12203,0.667944,1.1216,0.325636,-0.441935,-0.605476,0.576241,5.91509e-05,-1.30106e-05,-0.000485334,-0.000921377,0.0014275,-0.001823,0.119386,0.090271,-0.0495182
1662919157961489152,2.12203,0.667945,1.1216,0.32563,-0.441918,-0.605482,0.576251,5.81843e-05,0.000164495,5.31399e-05,-0.000921322,0.00142745,-0.00182302,0.119382,0.090282,-0.0495474
1662919157971489280,2.12203,0.667947,1.1216,0.325628,-0.441905,-0.605487,0.576258,0.000294343,0.00024674,-0.000335478,-0.000921266,0.0014274,-0.00182304,0.119379,0.0902953,-0.0495766
1662919157981489152,2.12204,0.667948,1.12159,0.325621,-0.4419,-0.605484,0.576267,0.000613147,-6.25086e-05,-0.000608172,-0.00092121,0.00142736,-0.00182306,0.119375,0.0903106,-0.0496058
1662919157991489280,2.12204,0.667947,1.12159,0.325614,-0.441887,-0.605492,0.576273,0.000492901,-3.44762e-05,-0.000147488,-0.000921153,0.00142731,-0.00182309,0.119371,0.0903281,-0.0496349
1662919158001489152,2.12205,0.667949,1.12159,0.32561,-0.441872,-0.605496,0.576282,0.000209725,0.000475122,-0.000187697,-0.000921096,0.00142726,-0.00182311,0.119367,0.0903475,-0.049664
1662919158011489280,2.12205,0.667955,1.12158,0.325596,-0.441868,-0.605499,0.57629,0.000105442,0.000507785,-0.0005026,-0.00092104,0.00142721,-0.00182313,0.119363,0.0903686,-0.049693
1662919158021489152,2.12205,0.667958,1.12158,0.325596,-0.441868,-0.605495,0.576296,0.000106419,0.000269689,-0.000817754,-0.000920982,0.00142716,-0.00182315,0.11936,0.0903913,-0.049722
1662919158031489024,2.12205,0.66796,1.12157,0.325591,-0.44186,-0.605498,0.576301,-5.76494e-05,0.00015536,-0.000745161,-0.000920924,0.0014271,-0.00182318,0.119358,0.0904154,-0.049751
1662919158041489152,2.12205,0.667963,1.12156,0.325582,-0.44185,-0.605507,0.576304,-0.000181887,0.000474992,-0.000776521,-0.000920866,0.00142705,-0.0018232,0.119356,0.0904407,-0.04978
1662919158051489024,2.12205,0.667968,1.12155,0.325569,-0.441845,-0.605513,0.57631,-0.000290602,0.000530211,-0.000974135,-0.000920809,0.00142699,-0.00182322,0.119356,0.0904665,-0.049809
1662919158061489152,2.12204,0.667972,1.12154,0.325555,-0.441841,-0.605521,0.576312,-0.000430061,0.000354981,-0.00063807,-0.000920752,0.00142693,-0.00182325,0.119356,0.0904922,-0.0498382
1662919158071489024,2.12204,0.667976,1.12154,0.325535,-0.441842,-0.605537,0.576305,-0.000420374,0.000487079,-0.000449675,-0.000920695,0.00142687,-0.00182327,0.119357,0.0905173,-0.0498677
1662919158081489152,2.12204,0.667981,1.12153,0.325526,-0.441836,-0.605545,0.576306,-0.000296385,0.00054511,-0.000533796,-0.000920638,0.00142681,-0.0018233,0.119359,0.0905412,-0.0498975
