#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1662915732614960128,2.0757,0.57454,1.11598,0.253747,-0.424319,-0.670232,0.553493,-0.000392133,-0.000299553,0.000261563,-0.000408862,0.00123597,-0.00179606,0.0878122,0.0962429,-0.0253767
1662915732624960256,2.0757,0.574536,1.11598,0.253746,-0.42433,-0.670234,0.553484,0.000139954,-0.000349454,0.000294694,-0.000408859,0.00123598,-0.00179607,0.0877957,0.0962272,-0.025388
1662915732634960128,2.0757,0.574533,1.11598,0.253754,-0.424318,-0.670238,0.553484,0.000422326,-0.00017434,0.000378974,-0.000408854,0.00123599,-0.00179608,0.0877802,0.0962113,-0.0253999
1662915732644960256,2.07571,0.574532,1.11599,0.253761,-0.424309,-0.670233,0.553493,0.000564616,4.10054e-05,0.000488214,-0.000408848,0.001236,-0.00179608,0.087766,0.0961954,-0.0254121
1662915732654960128,2.07571,0.574534,1.11599,0.253756,-0.424311,-0.670231,0.553497,0.000484003,0.000376945,0.00049266,-0.00040884,0.00123601,-0.00179609,0.0877533,0.0961796,-0.0254245
1662915732664960256,2.07572,0.574538,1.116,0.253753,-0.424316,-0.670223,0.553505,0.000667655,0.000411357,0.00021068,-0.000408832,0.00123602,-0.00179609,0.0877422,0.096164,-0.0254368
1662915732674960128,2.07572,0.574542,1.116,0.253765,-0.424308,-0.670212,0.553518,0.000875679,0.000480208,-8.00179e-05,-0.000408822,0.00123604,-0.00179609,0.0877332,0.096149,-0.0254489
1662915732684960000,2.07573,0.574546,1.116,0.25377,-0.424311,-0.670204,0.553523,0.00070056,0.00039065,-5.4254e-05,-0.000408811,0.00123605,-0.0017961,0.0877262,0.0961347,-0.0254606
1662915732694960128,2.07574,0.57455,1.116,0.253768,-0.424294,-0.670206,0.553534,0.000376736,0.000411754,0.000141906,-0.0004088,0.00123607,-0.0017961,0.0877208,0.0961209,-0.0254719
1662915732704960000,2.07574,0.574555,1.116,0.253771,-0.424288,-0.670207,0.553537,1.13121e-05,0.000546383,-0.000125466,-0.000408788,0.00123608,-0.00179611,0.0877163,0.0961075,-0.0254829
1662915732714960128,2.07574,0.574559,1.11599,0.253771,-0.424294,-0.670206,0.553533,-0.000215635,0.00035731,-0.000240253,-0.000408775,0.0012361,-0.00179611,0.0877124,0.0960947,-0.0254935
1662915732724960000,2.07574,0.574562,1.11599,0.253768,-0.424303,-0.670203,0.553531,-0.000365018,0.000168808,-0.00021646,-0.000408762,0.00123612,-0.00179612,0.0877087,0.0960823,-0.0255037
1662915732734960128,2.07573,0.574562,1.11599,0.253761,-0.424307,-0.670205,0.553529,-0.000406816,-0.000185385,-0.000376828,-0.000408747,0.00123614,-0.00179612,0.0877049,0.0960705,-0.0255133
1662915732744960000,2.07573,0.574561,1.11599,0.253761,-0.424298,-0.67021,0.55353,-0.00067254,-7.87523e-06,-0.000427875,-0.000408731,0.00123616,-0.00179613,0.0877013,0.0960592,-0.0255224
1662915732754960128,2.07572,0.574562,1.11598,0.253755,-0.424294,-0.67022,0.553523,-0.000963078,0.000198657,-0.00022317,-0.000408715,0.00123618,-0.00179613,0.0876977,0.0960487,-0.0255309
1662915732764960000,2.07571,0.574563,1.11598,0.253745,-0.4243,-0.67022,0.553524,-0.00084711,2.24014e-05,-9.7879e-05,-0.000408698,0.0012362,-0.00179614,0.087694,0.0960388,-0.0255387
1662915732774960128,2.0757,0.574563,1.11598,0.253741,-0.42431,-0.670223,0.553515,-0.000462251,-7.97879e-06,-9.28166e-05,-0.000408679,0.00123622,-0.00179614,0.0876904,0.0960298,-0.0255459
1662915732784960000,2.0757,0.574563,1.11598,0.253738,-0.42431,-0.670226,0.553512,-0.000198539,-4.41192e-05,-0.000127494,-0.000408659,0.00123625,-0.00179615,0.0876869,0.0960215,-0.0255526
1662915732794960128,2.0757,0.574563,1.11598,0.253738,-0.424304,-0.670227,0.553515,-0.000168135,-1.85588e-05,5.31503e-05,-0.000408638,0.00123627,-0.00179615,0.0876833,0.0960136,-0.0255589
1662915732804960000,2.0757,0.574562,1.11598,0.253735,-0.424303,-0.670224,0.553521,-2.84232e-05,-2.7888e-05,8.60468e-05,-0.000408616,0.0012363,-0.00179616,0.0876794,0.0960059,-0.025565
1662915732814960128,2.0757,0.574563,1.11598,0.253728,-0.424306,-0.670221,0.553526,0.000293626,5.55237e-05,-0.000232869,-0.000408592,0.00123632,-0.00179616,0.087675,0.0959981,-0.0255712
1662915732824960000,2.0757,0.574563,1.11598,0.25374,-0.424316,-0.670212,0.553523,0.000435451,-3.34982e-05,-0.000103135,-0.000408568,0.00123635,-0.00179617,0.0876698,0.0959901,-0.0255777
1662915732834959872,2.07571,0.574562,1.11598,0.253746,-0.424315,-0.670206,0.553528,0.000454531,-0.000172192,6.88676e-05,-0.000408542,0.00123637,-0.00179617,0.0876642,0.0959818,-0.0255846
1662915732844960000,2.07571,0.57456,1.11598,0.25375,-0.424308,-0.670204,0.553535,0.000289974,-0.000141537,7.60484e-05,-0.000408513,0.0012364,-0.00179618,0.0876584,0.0959731,-0.025592
1662915732854959872,2.07571,0.57456,1.11598,0.253747,-0.424307,-0.6702,0.553542,4.86883e-05,5.5114e-05,-0.000150632,-0.000408484,0.00123643,-0.00179618,0.0876527,0.0959642,-0.0255997
1662915732864960000,2.07571,0.574561,1.11598,0.253747,-0.424303,-0.670201,0.553544,-0.00026337,0.000112624,-2.66998e-05,-0.000408453,0.00123646,-0.00179619,0.0876473,0.095955,-0.0256077
1662915732874959872,2.07571,0.574562,1.11598,0.253746,-0.424309,-0.670195,0.553546,-0.000234826,0.00011766,-0.000128536,-0.000408421,0.00123649,-0.00179619,0.0876425,0.0959456,-0.025616
1662915732884960000,2.07571,0.574562,1.11597,0.253748,-0.424309,-0.670193,0.553547,-5.34695e-05,8.50538e-05,-0.000179855,-0.000408387,0.00123652,-0.00179619,0.0876386,0.0959359,-0.0256246
1662915732894959872,2.07571,0.574563,1.11597,0.25375,-0.424304,-0.670191,0.553553,6.0634e-06,0.000161111,-0.000114053,-0.000408353,0.00123655,-0.0017962,0.0876355,0.0959257,-0.0256334
1662915732904960000,2.07571,0.574565,1.11597,0.253747,-0.424303,-0.670192,0.553554,-0.00019435,0.000201328,-4.64928e-05,-0.000408316,0.00123658,-0.0017962,0.087633,0.095915,-0.0256426
1662915732914959872,2.0757,0.574567,1.11597,0.253741,-0.424312,-0.670192,0.55355,-0.000331819,0.000274588,0.00015447,-0.000408279,0.00123661,-0.00179621,0.0876308,0.0959038,-0.0256523
1662915732924960000,2.0757,0.574569,1.11597,0.253733,-0.42432,-0.670193,0.553545,5.59252e-06,0.000142124,0.000123899,-0.000408242,0.00123664,-0.00179621,0.0876289,0.0958918,-0.0256625
1662915732934959872,2.0757,0.57457,1.11597,0.253734,-0.424324,-0.670186,0.553552,8.12227e-05,2.59031e-05,0.000150216,-0.000408202,0.00123668,-0.00179621,0.0876272,0.095879,-0.0256732
1662915732944960000,2.0757,0.574569,1.11598,0.253734,-0.424318,-0.670184,0.553559,0.000100705,-0.000102632,0.000353843,-0.000408162,0.00123671,-0.00179622,0.0876262,0.0958657,-0.0256842
1662915732954959872,2.0757,0.574568,1.11598,0.253735,-0.424314,-0.670185,0.55356,5.12272e-05,-1.2203e-05,0.00021897,-0.00040812,0.00123675,-0.00179622,0.0876258,0.0958518,-0.0256956
1662915732964959744,2.07571,0.574569,1.11598,0.253731,-0.424314,-0.670182,0.553565,0.000131957,8.4051e-05,0.000236522,-0.000408077,0.00123678,-0.00179622,0.0876262,0.0958375,-0.0257072
1662915732974959872,2.07571,0.574569,1.11598,0.253737,-0.424305,-0.670184,0.553566,0.000205139,-8.58732e-05,0.00013254,-0.000408032,0.00123682,-0.00179623,0.0876276,0.0958229,-0.0257187
1662915732984959744,2.07571,0.574567,1.11599,0.253735,-0.424305,-0.670181,0.553571,0.000191082,-0.000300537,0.000237979,-0.000407987,0.00123685,-0.00179623,0.08763,0.0958081,-0.0257301
1662915732994959872,2.07571,0.574564,1.11599,0.253739,-0.424297,-0.670184,0.553572,0.000129371,-0.000201315,-5.20954e-06,-0.000407941,0.00123689,-0.00179623,0.0876331,0.0957931,-0.0257415
1662915733004959744,2.07571,0.574563,1.11599,0.253745,-0.424294,-0.670182,0.553574,1.8853e-05,-7.33419e-05,3.32932e-05,-0.000407893,0.00123693,-0.00179623,0.0876367,0.0957778,-0.025753
1662915733014959872,2.07571,0.574563,1.11599,0.253735,-0.424298,-0.670186,0.55357,-0.000354838,5.38362e-05,0.000254458,-0.000407846,0.00123697,-0.00179624,0.0876405,0.0957623,-0.0257645
1662915733024959744,2.07571,0.574562,1.11599,0.253731,-0.424306,-0.670183,0.553571,-0.000105712,-0.000100669,5.24656e-05,-0.000407797,0.00123701,-0.00179624,0.0876442,0.0957467,-0.0257761
1662915733034959872,2.07571,0.574561,1.11599,0.253737,-0.42432,-0.670173,0.553568,3.76963e-06,-0.000103545,9.77276e-05,-0.000407748,0.00123705,-0.00179624,0.0876481,0.095731,-0.0257879
1662915733044959744,2.07571,0.57456,1.11599,0.253746,-0.424321,-0.670169,0.553569,-0.000127653,3.39454e-05,0.000223866,-0.000407697,0.00123709,-0.00179624,0.0876523,0.0957154,-0.0257996
1662915733054959872,2.07571,0.57456,1.116,0.25375,-0.424318,-0.670167,0.553571,-0.000233399,-5.38196e-07,0.000231696,-0.000407646,0.00123713,-0.00179624,0.087657,0.0957002,-0.0258113
1662915733064959744,2.0757,0.574562,1.116,0.253748,-0.424324,-0.670166,0.55357,-0.00028186,0.000236573,3.44655e-05,-0.000407593,0.00123718,-0.00179625,0.0876624,0.0956856,-0.0258229
1662915733074959872,2.0757,0.574564,1.116,0.253748,-0.424329,-0.670168,0.553563,-3.90867e-05,0.000247037,-0.000137239,-0.00040754,0.00123722,-0.00179625,0.0876688,0.0956718,-0.0258341
1662915733084959744,2.0757,0.574566,1.116,0.253745,-0.424326,-0.670169,0.553566,2.26061e-05,0.00020134,2.56864e-05,-0.000407486,0.00123727,-0.00179625,0.0876762,0.0956588,-0.0258451
1662915733094959616,2.0757,0.574567,1.116,0.253749,-0.424323,-0.67017,0.553565,0.000105485,7.04323e-05,-2.02194e-06,-0.000407432,0.00123731,-0.00179625,0.0876844,0.0956466,-0.0258557
1662915733104959744,2.0757,0.574568,1.116,0.253749,-0.424318,-0.670175,0.553562,0.000105143,0.000193264,-5.41554e-05,-0.000407376,0.00123736,-0.00179625,0.0876931,0.0956352,-0.0258662
1662915733114959616,2.0757,0.574571,1.116,0.253748,-0.424314,-0.670177,0.553562,0.000128649,0.000281321,9.79769e-05,-0.000407321,0.0012374,-0.00179625,0.0877019,0.0956245,-0.0258766
1662915733124959744,2.07571,0.574573,1.116,0.253743,-0.424316,-0.670179,0.553562,0.000196551,1.1076e-05,0.000117317,-0.000407266,0.00123745,-0.00179625,0.0877105,0.0956147,-0.0258868
1662915733134959616,2.07571,0.574572,1.116,0.253741,-0.424316,-0.670174,0.553569,0.000308615,-0.000222109,0.000210645,-0.00040721,0.0012375,-0.00179625,0.0877189,0.0956055,-0.025897
1662915733144959744,2.07571,0.574569,1.116,0.25374,-0.424307,-0.670175,0.553574,0.000421656,-0.000211362,-0.000105081,-0.000407152,0.00123755,-0.00179625,0.0877273,0.095597,-0.0259071
1662915733154959616,2.07572,0.574567,1.116,0.25374,-0.424299,-0.67018,0.553575,0.000316865,-0.000237244,1.86004e-05,-0.000407095,0.00123759,-0.00179625,0.0877355,0.0955889,-0.0259173
1662915733164959744,2.07572,0.574565,1.116,0.253735,-0.424306,-0.670179,0.553573,9.27455e-05,-0.000226285,-5.9836e-05,-0.000407036,0.00123764,-0.00179625,0.0877436,0.095581,-0.0259274
1662915733174959616,2.07572,0.574562,1.116,0.253739,-0.424312,-0.670178,0.553568,7.24299e-05,-0.000335615,-0.00012286,-0.000406977,0.00123769,-0.00179626,0.0877519,0.0955734,-0.0259375
1662915733184959744,2.07572,0.574558,1.116,0.253735,-0.424312,-0.670176,0.553572,0.00016626,-0.000345681,-0.000290585,-0.000406916,0.00123774,-0.00179626,0.0877603,0.0955658,-0.0259475
1662915733194959616,2.07572,0.574555,1.11599,0.253747,-0.424304,-0.670178,0.55357,-0.000106113,-0.000294325,-0.000203169,-0.000406855,0.00123779,-0.00179626,0.0877687,0.0955581,-0.0259575
1662915733204959744,2.07572,0.574553,1.11599,0.253748,-0.424301,-0.670178,0.553572,-0.000463282,-0.000134613,-3.9793e-05,-0.000406793,0.00123785,-0.00179626,0.0877769,0.0955502,-0.0259677
1662915733214959616,2.07571,0.574552,1.11599,0.253738,-0.424306,-0.670181,0.553569,-0.000545051,-0.000109488,-0.000320924,-0.000406731,0.0012379,-0.00179626,0.0877846,0.095542,-0.0259783
1662915733224959488,2.07571,0.574551,1.11599,0.253734,-0.424311,-0.670184,0.553564,-0.000519782,-0.000146968,-0.000363792,-0.000406668,0.00123795,-0.00179627,0.0877918,0.0955335,-0.0259894
1662915733234959616,2.0757,0.574549,1.11598,0.25374,-0.424324,-0.670179,0.553556,-0.000459285,-0.000253077,-0.000293631,-0.000406605,0.001238,-0.00179627,0.0877984,0.0955248,-0.0260012
1662915733244959488,2.0757,0.574545,1.11598,0.253741,-0.424322,-0.670185,0.553551,-0.000407004,-0.000347891,-0.000310166,-0.000406541,0.00123806,-0.00179627,0.0878045,0.0955161,-0.0260134
1662915733254959616,2.07569,0.574544,1.11598,0.253747,-0.424324,-0.670184,0.553548,-0.000275931,-1.33545e-05,-0.000376831,-0.000406477,0.00123812,-0.00179628,0.08781,0.0955073,-0.0260262
1662915733264959488,2.07569,0.574544,1.11597,0.253752,-0.424325,-0.670188,0.553539,-5.32304e-05,5.32057e-05,-0.000383343,-0.000406412,0.00123817,-0.00179628,0.0878149,0.0954986,-0.0260395
1662915733274959616,2.07569,0.574544,1.11597,0.253753,-0.424327,-0.670184,0.553543,0.000194469,-9.23814e-05,-0.000155369,-0.000406347,0.00123823,-0.00179629,0.0878192,0.0954899,-0.0260531
1662915733284959488,2.07569,0.574543,1.11597,0.253761,-0.424335,-0.670177,0.553542,0.000389352,-7.86195e-05,-0.000119259,-0.000406281,0.00123829,-0.00179629,0.0878231,0.0954814,-0.026067
1662915733294959616,2.0757,0.574543,1.11597,0.253767,-0.424326,-0.670179,0.553543,0.000502099,3.01356e-05,-0.000265446,-0.000406214,0.00123835,-0.0017963,0.0878265,0.095473,-0.026081
1662915733304959488,2.0757,0.574545,1.11597,0.253764,-0.424316,-0.670181,0.55355,0.000295047,0.000260193,-0.000109183,-0.000406147,0.00123841,-0.0017963,0.0878292,0.0954645,-0.0260952
1662915733314959616,2.07571,0.574548,1.11596,0.253764,-0.424307,-0.670184,0.553552,0.000211704,0.000304469,-0.000151966,-0.00040608,0.00123847,-0.00179631,0.0878312,0.0954559,-0.0261094
1662915733324959488,2.07571,0.57455,1.11596,0.253766,-0.424315,-0.670178,0.553553,0.000259976,0.000152159,-0.000278174,-0.000406013,0.00123854,-0.00179631,0.0878323,0.0954472,-0.0261237
1662915733334959616,2.07571,0.574551,1.11596,0.253763,-0.424318,-0.670173,0.553558,0.000336807,2.83635e-05,-0.000210313,-0.000405946,0.0012386,-0.00179632,0.0878328,0.0954384,-0.026138
1662915733344959488,2.07571,0.574552,1.11596,0.253766,-0.424309,-0.670176,0.55356,0.000118406,5.75625e-05,-4.1258e-05,-0.000405878,0.00123866,-0.00179633,0.0878328,0.0954299,-0.0261521
1662915733354959360,2.07571,0.574553,1.11596,0.253757,-0.424309,-0.670177,0.553563,-0.000255104,0.000150282,-0.000107594,-0.00040581,0.00123873,-0.00179633,0.0878323,0.0954217,-0.0261658
1662915733364959488,2.07571,0.574554,1.11596,0.253748,-0.424313,-0.670182,0.553557,-0.000407388,0.000164314,-0.000301036,-0.000405742,0.00123879,-0.00179634,0.0878316,0.0954139,-0.0261791
1662915733374959360,2.07571,0.574556,1.11595,0.253736,-0.424321,-0.670188,0.55355,-0.000323152,0.000128126,-0.000298301,-0.000405673,0.00123886,-0.00179635,0.0878308,0.0954068,-0.0261918
1662915733384959488,2.0757,0.574557,1.11595,0.253724,-0.424327,-0.670193,0.553544,-0.000194998,-6.66008e-06,-0.000148016,-0.000405603,0.00123893,-0.00179636,0.08783,0.0954003,-0.0262036
1662915733394959360,2.0757,0.574556,1.11595,0.253729,-0.424318,-0.670199,0.553543,-0.000219141,-2.37568e-05,-0.000202776,-0.000405534,0.001239,-0.00179637,0.0878291,0.0953946,-0.0262145
1662915733404959488,2.0757,0.574558,1.11595,0.253728,-0.424315,-0.6702,0.553544,-0.000224643,0.000226929,-0.000392127,-0.000405464,0.00123907,-0.00179637,0.087828,0.0953896,-0.0262244
1662915733414959360,2.0757,0.574561,1.11594,0.253725,-0.424315,-0.670198,0.553548,-0.000322424,0.000318515,-1.4941e-05,-0.000405394,0.00123914,-0.00179638,0.0878265,0.0953853,-0.0262332
1662915733424959488,2.07569,0.574564,1.11595,0.253716,-0.424318,-0.670198,0.553549,-5.39627e-05,6.52323e-05,0.000260663,-0.000405324,0.00123921,-0.00179639,0.0878246,0.0953816,-0.0262407
1662915733434959360,2.0757,0.574562,1.11595,0.253709,-0.424322,-0.670196,0.553552,0.000442928,-0.000192942,4.31997e-05,-0.000405253,0.00123928,-0.0017964,0.0878223,0.0953785,-0.0262471
1662915733444959488,2.0757,0.574562,1.11595,0.253713,-0.424308,-0.6702,0.553557,0.000489538,-3.9959e-07,-3.65672e-05,-0.000405181,0.00123935,-0.00179641,0.0878197,0.0953761,-0.0262523
1662915733454959360,2.07571,0.574563,1.11595,0.253717,-0.424303,-0.67019,0.553571,0.000143191,0.000186643,0.000200884,-0.00040511,0.00123942,-0.00179642,0.0878169,0.0953743,-0.0262564
1662915733464959488,2.07571,0.574565,1.11595,0.253724,-0.424306,-0.670186,0.553569,-2.43207e-05,0.000213033,0.000225746,-0.000405038,0.0012395,-0.00179643,0.0878138,0.0953731,-0.0262595
1662915733474959360,2.07571,0.574567,1.11595,0.253725,-0.424315,-0.670182,0.553567,7.23575e-05,0.000240369,-7.7391e-06,-0.000404965,0.00123957,-0.00179644,0.0878106,0.0953725,-0.0262616
1662915733484959488,2.07571,0.574569,1.11595,0.253722,-0.42431,-0.670185,0.553569,0.000126283,8.61719e-05,6.19089e-05,-0.000404891,0.00123965,-0.00179646,0.0878074,0.0953726,-0.0262628
1662915733494959360,2.07571,0.574569,1.11595,0.25372,-0.424306,-0.670183,0.553574,-8.9487e-06,-7.25014e-05,0.000182978,-0.000404817,0.00123972,-0.00179647,0.0878041,0.0953731,-0.0262632
1662915733504959232,2.07571,0.574569,1.11596,0.253731,-0.424304,-0.670183,0.553571,-0.000246013,8.6374e-05,-9.21092e-05,-0.000404743,0.0012398,-0.00179648,0.0878004,0.0953742,-0.026263
1662915733514959360,2.0757,0.57457,1.11595,0.253737,-0.424294,-0.670191,0.553566,-0.000539293,1.75394e-05,-0.000169012,-0.000404669,0.00123988,-0.00179649,0.0877963,0.0953757,-0.0262625
1662915733524959232,2.0757,0.574571,1.11595,0.253735,-0.424307,-0.670192,0.553557,-0.000534693,2.02543e-05,-0.000119636,-0.000404594,0.00123995,-0.0017965,0.0877914,0.0953774,-0.0262617
1662915733534959360,2.07569,0.57457,1.11595,0.25373,-0.424319,-0.67019,0.553552,-0.000435708,-0.000142701,2.79819e-05,-0.000404519,0.00124003,-0.00179651,0.0877861,0.0953795,-0.0262608
1662915733544959232,2.07569,0.574568,1.11595,0.253736,-0.424324,-0.670189,0.553547,-0.000275689,-0.000198887,-0.000155769,-0.000404443,0.00124011,-0.00179652,0.0877805,0.0953818,-0.0262597
1662915733554959360,2.07569,0.574567,1.11595,0.253734,-0.424324,-0.670193,0.553542,-0.00026568,-4.10744e-05,-0.000198026,-0.000404367,0.00124019,-0.00179653,0.0877747,0.0953845,-0.0262587
1662915733564959232,2.07568,0.574567,1.11595,0.253724,-0.424326,-0.6702,0.553537,-0.000359695,1.55582e-06,0.000138457,-0.00040429,0.00124027,-0.00179654,0.0877687,0.0953876,-0.0262577
1662915733574959360,2.07568,0.574567,1.11595,0.25372,-0.424339,-0.670198,0.553532,-0.000107927,-2.24221e-05,8.50184e-05,-0.000404213,0.00124035,-0.00179655,0.0877626,0.095391,-0.0262568
1662915733584959232,2.07568,0.574566,1.11595,0.253719,-0.424342,-0.670193,0.553536,8.51993e-05,-9.00709e-05,5.12707e-05,-0.000404134,0.00124044,-0.00179656,0.0877567,0.0953949,-0.026256
1662915733594959360,2.07568,0.574566,1.11595,0.253725,-0.424342,-0.670188,0.553539,0.000216744,-3.91045e-05,4.58014e-05,-0.000404056,0.00124052,-0.00179657,0.087751,0.0953992,-0.0262555
1662915733604959232,2.07568,0.574565,1.11595,0.253722,-0.424337,-0.670187,0.553545,0.000129733,-5.62773e-05,0.000210224,-0.000403976,0.0012406,-0.00179658,0.0877453,0.0954038,-0.0262554
1662915733614959360,2.07568,0.574565,1.11595,0.253731,-0.424332,-0.670189,0.553542,0.00024775,-3.00716e-05,5.19217e-05,-0.000403896,0.00124068,-0.00179659,0.0877394,0.0954089,-0.0262558
1662915733624959232,2.07569,0.574564,1.11595,0.253736,-0.424325,-0.670191,0.553543,0.000152206,-6.55033e-05,-8.83323e-05,-0.000403816,0.00124077,-0.0017966,0.0877331,0.0954142,-0.026257
1662915733634959104,2.07569,0.574562,1.11595,0.253728,-0.424321,-0.670194,0.553547,3.0149e-05,-0.000265004,1.48789e-05,-0.000403736,0.00124085,-0.0017966,0.0877266,0.0954199,-0.0262589
1662915733644959232,2.07569,0.57456,1.11595,0.253731,-0.424333,-0.670185,0.553547,-0.000156575,-0.000281938,1.9909e-05,-0.000403654,0.00124094,-0.00179661,0.0877198,0.095426,-0.0262615
1662915733654959104,2.07568,0.574557,1.11595,0.253738,-0.424332,-0.670183,0.553546,-0.00019694,-0.000130419,-0.000155814,-0.000403573,0.00124102,-0.00179662,0.0877127,0.0954324,-0.026265
1662915733664959232,2.07568,0.574556,1.11595,0.253736,-0.424318,-0.670194,0.553545,-0.000380841,-7.79387e-05,6.23122e-05,-0.000403491,0.00124111,-0.00179663,0.0877051,0.0954392,-0.0262691
1662915733674959104,2.07568,0.574556,1.11595,0.253744,-0.424322,-0.67019,0.553543,-0.000499775,-4.26713e-05,2.69447e-05,-0.000403408,0.00124119,-0.00179663,0.087697,0.0954464,-0.0262739
1662915733684959232,2.07567,0.574555,1.11595,0.25374,-0.424338,-0.670189,0.553534,-0.000289278,-0.000186335,-1.76531e-05,-0.000403323,0.00124128,-0.00179664,0.0876884,0.095454,-0.0262792
