# timestamp(s) tx ty tz qx qy qz qw
1662923770.83966 2.506900 -0.001740 1.112620 -0.543699 -0.512908 0.523953 0.408400
1662923770.84966 2.506900 -0.001739 1.112620 -0.543697 -0.512909 0.523959 0.408393
1662923770.85966 2.506900 -0.001739 1.112620 -0.543695 -0.512913 0.523954 0.408396
1662923770.86966 2.506900 -0.001738 1.112620 -0.543684 -0.512922 0.523954 0.408401
1662923770.87966 2.506900 -0.001738 1.112620 -0.543678 -0.512928 0.523954 0.408401
1662923770.88966 2.506900 -0.001741 1.112620 -0.543678 -0.512933 0.523956 0.408391
1662923770.89966 2.506910 -0.001745 1.112610 -0.543678 -0.512930 0.523954 0.408399
1662923770.90966 2.506910 -0.001748 1.112610 -0.543671 -0.512930 0.523963 0.408396
1662923770.91966 2.506910 -0.001753 1.112600 -0.543671 -0.512926 0.523970 0.408393
1662923770.92966 2.506910 -0.001758 1.112600 -0.543680 -0.512928 0.523961 0.408390
1662923770.93966 2.506920 -0.001761 1.112600 -0.543682 -0.512928 0.523961 0.408386
1662923770.94966 2.506920 -0.001764 1.112600 -0.543681 -0.512924 0.523967 0.408386
1662923770.95966 2.506930 -0.001767 1.112600 -0.543680 -0.512919 0.523966 0.408394
1662923770.96966 2.506940 -0.001771 1.112600 -0.543676 -0.512919 0.523970 0.408394
1662923770.97966 2.506940 -0.001774 1.112600 -0.543671 -0.512920 0.523979 0.408389
1662923770.98966 2.506940 -0.001776 1.112600 -0.543669 -0.512917 0.523981 0.408392
1662923770.99966 2.506950 -0.001779 1.112600 -0.543674 -0.512914 0.523975 0.408396
1662923771.00966 2.506950 -0.001782 1.112600 -0.543672 -0.512912 0.523980 0.408395
1662923771.01966 2.506950 -0.001785 1.112600 -0.543664 -0.512913 0.523985 0.408399
1662923771.02966 2.506950 -0.001787 1.112600 -0.543669 -0.512909 0.523974 0.408411
1662923771.03966 2.506950 -0.001789 1.112600 -0.543673 -0.512913 0.523973 0.408401
1662923771.04966 2.506950 -0.001790 1.112600 -0.543675 -0.512909 0.523973 0.408403
1662923771.05966 2.506950 -0.001788 1.112600 -0.543679 -0.512908 0.523970 0.408404
1662923771.06966 2.506950 -0.001788 1.112610 -0.543675 -0.512908 0.523975 0.408403
1662923771.07966 2.506950 -0.001789 1.112610 -0.543671 -0.512915 0.523972 0.408402
1662923771.08966 2.506960 -0.001787 1.112610 -0.543674 -0.512911 0.523971 0.408405
1662923771.09966 2.506960 -0.001785 1.112620 -0.543681 -0.512905 0.523971 0.408405
1662923771.10966 2.506960 -0.001783 1.112620 -0.543679 -0.512904 0.523973 0.408404
1662923771.11966 2.506960 -0.001782 1.112630 -0.543680 -0.512903 0.523973 0.408406
1662923771.12966 2.506960 -0.001782 1.112630 -0.543681 -0.512903 0.523974 0.408402
1662923771.13966 2.506960 -0.001780 1.112630 -0.543683 -0.512902 0.523976 0.408398
1662923771.14966 2.506960 -0.001779 1.112640 -0.543682 -0.512903 0.523975 0.408399
1662923771.15966 2.506960 -0.001778 1.112640 -0.543683 -0.512902 0.523973 0.408403
1662923771.16966 2.506960 -0.001777 1.112640 -0.543683 -0.512900 0.523975 0.408403
1662923771.17966 2.506960 -0.001777 1.112640 -0.543685 -0.512903 0.523974 0.408396
1662923771.18966 2.506960 -0.001779 1.112630 -0.543686 -0.512909 0.523975 0.408388
1662923771.19966 2.506960 -0.001780 1.112630 -0.543682 -0.512911 0.523971 0.408395
1662923771.20966 2.506960 -0.001781 1.112630 -0.543679 -0.512910 0.523980 0.408389
1662923771.21966 2.506960 -0.001785 1.112630 -0.543689 -0.512897 0.523974 0.408399
1662923771.22966 2.506960 -0.001788 1.112630 -0.543689 -0.512896 0.523968 0.408409
1662923771.23966 2.506960 -0.001791 1.112630 -0.543679 -0.512901 0.523973 0.408408
1662923771.24966 2.506960 -0.001794 1.112630 -0.543671 -0.512904 0.523979 0.408408
1662923771.25966 2.506960 -0.001797 1.112630 -0.543673 -0.512905 0.523979 0.408404
1662923771.26966 2.506970 -0.001800 1.112630 -0.543674 -0.512901 0.523981 0.408406
1662923771.27966 2.506970 -0.001803 1.112630 -0.543667 -0.512904 0.523987 0.408403
1662923771.28966 2.506970 -0.001806 1.112630 -0.543660 -0.512911 0.523995 0.408393
1662923771.29966 2.506970 -0.001808 1.112630 -0.543666 -0.512913 0.523990 0.408389
1662923771.30966 2.506970 -0.001809 1.112630 -0.543678 -0.512909 0.523983 0.408388
1662923771.31966 2.506970 -0.001810 1.112630 -0.543682 -0.512903 0.523986 0.408386
1662923771.32966 2.506970 -0.001813 1.112630 -0.543676 -0.512908 0.523988 0.408385
1662923771.33966 2.506970 -0.001817 1.112630 -0.543679 -0.512906 0.523976 0.408399
1662923771.34966 2.506970 -0.001819 1.112640 -0.543676 -0.512908 0.523977 0.408399
1662923771.35966 2.506970 -0.001820 1.112640 -0.543675 -0.512907 0.523984 0.408392
1662923771.36966 2.506970 -0.001821 1.112650 -0.543675 -0.512908 0.523987 0.408388
1662923771.37966 2.506970 -0.001822 1.112650 -0.543681 -0.512900 0.523986 0.408391
1662923771.38966 2.506970 -0.001821 1.112650 -0.543682 -0.512901 0.523985 0.408390
1662923771.39966 2.506970 -0.001821 1.112650 -0.543684 -0.512907 0.523985 0.408380
1662923771.40966 2.506970 -0.001821 1.112660 -0.543690 -0.512910 0.523980 0.408375
1662923771.41966 2.506970 -0.001820 1.112660 -0.543691 -0.512908 0.523978 0.408378
1662923771.42966 2.506970 -0.001820 1.112660 -0.543699 -0.512901 0.523975 0.408380
1662923771.43966 2.506970 -0.001821 1.112660 -0.543691 -0.512910 0.523972 0.408383
1662923771.44966 2.506970 -0.001820 1.112670 -0.543694 -0.512914 0.523972 0.408375
1662923771.45966 2.506970 -0.001819 1.112670 -0.543690 -0.512916 0.523974 0.408375
1662923771.46966 2.506970 -0.001819 1.112670 -0.543694 -0.512913 0.523974 0.408373
1662923771.47966 2.506980 -0.001820 1.112680 -0.543700 -0.512909 0.523970 0.408374
1662923771.48966 2.506980 -0.001821 1.112680 -0.543700 -0.512904 0.523970 0.408380
1662923771.49966 2.506980 -0.001822 1.112680 -0.543694 -0.512906 0.523974 0.408381
1662923771.50966 2.506990 -0.001821 1.112680 -0.543692 -0.512905 0.523969 0.408392
1662923771.51966 2.506990 -0.001822 1.112680 -0.543692 -0.512900 0.523969 0.408398
1662923771.52966 2.506990 -0.001824 1.112680 -0.543688 -0.512893 0.523978 0.408401
1662923771.53966 2.506990 -0.001823 1.112680 -0.543685 -0.512895 0.523981 0.408400
1662923771.54966 2.506990 -0.001823 1.112680 -0.543686 -0.512895 0.523986 0.408392
1662923771.55966 2.506990 -0.001823 1.112680 -0.543681 -0.512898 0.523983 0.408398
1662923771.56966 2.506980 -0.001821 1.112670 -0.543689 -0.512888 0.523976 0.408408
1662923771.57966 2.506980 -0.001820 1.112670 -0.543690 -0.512883 0.523983 0.408404
1662923771.58966 2.506980 -0.001817 1.112670 -0.543688 -0.512883 0.523987 0.408402
1662923771.59966 2.506970 -0.001813 1.112660 -0.543690 -0.512886 0.523981 0.408402
1662923771.60966 2.506970 -0.001809 1.112660 -0.543695 -0.512889 0.523976 0.408399
1662923771.61966 2.506970 -0.001805 1.112660 -0.543693 -0.512893 0.523981 0.408390
1662923771.62966 2.506960 -0.001801 1.112660 -0.543693 -0.512892 0.523983 0.408390
1662923771.63966 2.506960 -0.001796 1.112650 -0.543695 -0.512892 0.523985 0.408384
1662923771.64966 2.506960 -0.001790 1.112650 -0.543693 -0.512895 0.523984 0.408384
1662923771.65966 2.506960 -0.001784 1.112650 -0.543691 -0.512896 0.523978 0.408392
1662923771.66966 2.506960 -0.001778 1.112650 -0.543699 -0.512889 0.523970 0.408400
1662923771.67966 2.506960 -0.001772 1.112650 -0.543697 -0.512890 0.523970 0.408403
1662923771.68966 2.506960 -0.001766 1.112650 -0.543699 -0.512888 0.523973 0.408398
1662923771.69966 2.506960 -0.001760 1.112650 -0.543701 -0.512897 0.523967 0.408394
1662923771.70966 2.506960 -0.001753 1.112650 -0.543694 -0.512900 0.523967 0.408398
1662923771.71966 2.506960 -0.001746 1.112650 -0.543695 -0.512896 0.523973 0.408394
1662923771.72966 2.506960 -0.001740 1.112650 -0.543695 -0.512891 0.523979 0.408394
1662923771.73966 2.506960 -0.001733 1.112650 -0.543691 -0.512884 0.523982 0.408403
1662923771.74966 2.506950 -0.001726 1.112640 -0.543691 -0.512882 0.523982 0.408406
1662923771.75966 2.506950 -0.001717 1.112640 -0.543689 -0.512882 0.523983 0.408407
1662923771.76966 2.506940 -0.001710 1.112640 -0.543696 -0.512885 0.523976 0.408403
1662923771.77966 2.506940 -0.001704 1.112640 -0.543709 -0.512885 0.523960 0.408406
1662923771.78966 2.506940 -0.001698 1.112640 -0.543708 -0.512883 0.523966 0.408402
1662923771.79966 2.506930 -0.001694 1.112630 -0.543709 -0.512884 0.523958 0.408410
1662923771.80966 2.506930 -0.001690 1.112630 -0.543714 -0.512886 0.523957 0.408402
1662923771.81966 2.506920 -0.001686 1.112630 -0.543716 -0.512890 0.523958 0.408393
1662923771.82966 2.506920 -0.001683 1.112630 -0.543717 -0.512896 0.523957 0.408385
1662923771.83966 2.506920 -0.001682 1.112620 -0.543716 -0.512894 0.523961 0.408383
1662923771.84966 2.506920 -0.001683 1.112620 -0.543718 -0.512891 0.523952 0.408396
1662923771.85966 2.506920 -0.001682 1.112610 -0.543724 -0.512886 0.523952 0.408395
1662923771.86966 2.506920 -0.001682 1.112610 -0.543725 -0.512882 0.523956 0.408394
1662923771.87966 2.506920 -0.001683 1.112610 -0.543719 -0.512882 0.523959 0.408396
1662923771.88966 2.506920 -0.001686 1.112610 -0.543718 -0.512877 0.523960 0.408405
1662923771.89966 2.506920 -0.001687 1.112610 -0.543708 -0.512882 0.523964 0.408406
1662923771.90966 2.506920 -0.001689 1.112610 -0.543707 -0.512886 0.523968 0.408397
1662923771.91966 2.506920 -0.001690 1.112610 -0.543708 -0.512887 0.523969 0.408392
1662923771.92966 2.506920 -0.001691 1.112610 -0.543700 -0.512890 0.523970 0.408398
1662923771.93966 2.506920 -0.001692 1.112610 -0.543696 -0.512890 0.523973 0.408401
1662923771.94966 2.506920 -0.001692 1.112610 -0.543696 -0.512891 0.523972 0.408401
1662923771.95966 2.506920 -0.001692 1.112600 -0.543697 -0.512890 0.523972 0.408400
1662923771.96966 2.506920 -0.001691 1.112600 -0.543697 -0.512888 0.523971 0.408403
1662923771.97966 2.506920 -0.001692 1.112600 -0.543709 -0.512881 0.523961 0.408410
1662923771.98966 2.506910 -0.001693 1.112600 -0.543708 -0.512876 0.523960 0.408418
1662923771.99966 2.506910 -0.001694 1.112600 -0.543703 -0.512876 0.523962 0.408423
1662923772.00966 2.506910 -0.001696 1.112600 -0.543701 -0.512881 0.523960 0.408422
1662923772.01966 2.506910 -0.001698 1.112600 -0.543698 -0.512885 0.523964 0.408415
1662923772.02966 2.506910 -0.001702 1.112600 -0.543699 -0.512888 0.523960 0.408414
1662923772.03966 2.506910 -0.001706 1.112600 -0.543692 -0.512887 0.523971 0.408413
1662923772.04966 2.506910 -0.001710 1.112600 -0.543689 -0.512882 0.523978 0.408413
1662923772.05966 2.506910 -0.001713 1.112600 -0.543685 -0.512891 0.523976 0.408410
1662923772.06966 2.506910 -0.001715 1.112600 -0.543683 -0.512892 0.523979 0.408407
1662923772.07966 2.506910 -0.001717 1.112600 -0.543682 -0.512888 0.523980 0.408413
1662923772.08966 2.506910 -0.001717 1.112600 -0.543675 -0.512889 0.523990 0.408409
1662923772.09966 2.506910 -0.001716 1.112600 -0.543669 -0.512892 0.523991 0.408410
1662923772.10966 2.506910 -0.001714 1.112600 -0.543666 -0.512891 0.523991 0.408417
1662923772.11966 2.506910 -0.001712 1.112600 -0.543664 -0.512889 0.523993 0.408418
1662923772.12966 2.506910 -0.001709 1.112600 -0.543669 -0.512885 0.523992 0.408418
1662923772.13966 2.506900 -0.001706 1.112600 -0.543668 -0.512884 0.523988 0.408426
1662923772.14966 2.506900 -0.001704 1.112600 -0.543670 -0.512881 0.523977 0.408440
1662923772.15966 2.506900 -0.001702 1.112600 -0.543670 -0.512878 0.523978 0.408443
1662923772.16966 2.506890 -0.001699 1.112600 -0.543670 -0.512879 0.523980 0.408439
1662923772.17966 2.506890 -0.001698 1.112600 -0.543673 -0.512877 0.523979 0.408441
1662923772.18966 2.506880 -0.001696 1.112600 -0.543668 -0.512882 0.523980 0.408439
1662923772.19966 2.506880 -0.001694 1.112600 -0.543664 -0.512883 0.523986 0.408435
1662923772.20966 2.506880 -0.001692 1.112600 -0.543670 -0.512884 0.523983 0.408430
1662923772.21966 2.506870 -0.001690 1.112600 -0.543674 -0.512890 0.523975 0.408427
1662923772.22966 2.506870 -0.001686 1.112600 -0.543680 -0.512893 0.523968 0.408423
1662923772.23966 2.506870 -0.001683 1.112600 -0.543679 -0.512891 0.523973 0.408422
1662923772.24966 2.506870 -0.001680 1.112600 -0.543681 -0.512888 0.523966 0.408432
1662923772.25966 2.506870 -0.001678 1.112600 -0.543679 -0.512888 0.523964 0.408437
1662923772.26966 2.506870 -0.001676 1.112610 -0.543679 -0.512892 0.523963 0.408433
1662923772.27966 2.506870 -0.001675 1.112610 -0.543678 -0.512896 0.523969 0.408422
1662923772.28966 2.506870 -0.001676 1.112610 -0.543672 -0.512898 0.523975 0.408420
1662923772.29966 2.506870 -0.001676 1.112610 -0.543673 -0.512896 0.523968 0.408430
1662923772.30966 2.506870 -0.001676 1.112610 -0.543672 -0.512896 0.523970 0.408430
1662923772.31966 2.506880 -0.001676 1.112610 -0.543668 -0.512901 0.523970 0.408427
1662923772.32966 2.506880 -0.001674 1.112600 -0.543662 -0.512906 0.523973 0.408425
1662923772.33966 2.506880 -0.001673 1.112600 -0.543664 -0.512904 0.523974 0.408424
1662923772.34966 2.506880 -0.001673 1.112600 -0.543662 -0.512902 0.523971 0.408433
1662923772.35966 2.506880 -0.001673 1.112590 -0.543653 -0.512908 0.523971 0.408438
1662923772.36966 2.506880 -0.001671 1.112590 -0.543656 -0.512906 0.523963 0.408445
1662923772.37966 2.506880 -0.001670 1.112590 -0.543658 -0.512902 0.523961 0.408451
1662923772.38966 2.506890 -0.001669 1.112580 -0.543653 -0.512908 0.523961 0.408450
1662923772.39966 2.506890 -0.001669 1.112580 -0.543650 -0.512906 0.523958 0.408461
1662923772.40966 2.506890 -0.001671 1.112580 -0.543645 -0.512906 0.523962 0.408463
1662923772.41966 2.506880 -0.001672 1.112580 -0.543645 -0.512906 0.523966 0.408457
1662923772.42966 2.506880 -0.001673 1.112580 -0.543650 -0.512908 0.523965 0.408448
1662923772.43966 2.506880 -0.001675 1.112580 -0.543647 -0.512909 0.523962 0.408456
1662923772.44966 2.506880 -0.001678 1.112570 -0.543651 -0.512902 0.523956 0.408466
1662923772.45966 2.506880 -0.001680 1.112580 -0.543647 -0.512900 0.523963 0.408467
1662923772.46966 2.506880 -0.001682 1.112580 -0.543648 -0.512901 0.523960 0.408467
1662923772.47966 2.506890 -0.001683 1.112580 -0.543646 -0.512902 0.523955 0.408475
1662923772.48966 2.506890 -0.001685 1.112580 -0.543652 -0.512893 0.523955 0.408478
1662923772.49966 2.506890 -0.001687 1.112580 -0.543655 -0.512886 0.523956 0.408481
1662923772.50966 2.506890 -0.001690 1.112590 -0.543656 -0.512881 0.523963 0.408477
1662923772.51966 2.506890 -0.001694 1.112590 -0.543657 -0.512882 0.523964 0.408475
1662923772.52966 2.506890 -0.001697 1.112590 -0.543648 -0.512888 0.523966 0.408476
1662923772.53966 2.506900 -0.001701 1.112590 -0.543646 -0.512886 0.523968 0.408478
1662923772.54966 2.506900 -0.001706 1.112590 -0.543646 -0.512884 0.523967 0.408482
1662923772.55966 2.506900 -0.001711 1.112600 -0.543640 -0.512886 0.523969 0.408486
1662923772.56966 2.506900 -0.001716 1.112600 -0.543645 -0.512883 0.523962 0.408492
